 报告日期,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 加:期初现金及现金等价物余额(万元),61895,61895,54138,54138,54138,54138,30174,30174,30174,30174,55384,55384,55384,55384,46756,46756,46756,46756,44151,44151,44151,44151,47135,52136,50754,47135,46600,46600,46223,46223,44673,44673,44673,44673,57595,58130,58130,58130,42345,42345,42345,42345,39496,39496,39496,39496,31824,31824,31824,31824,17655,17655,17655,17655, 
 期末现金及现金等价物余额(万元),54479,56976,61895,56090,39378,32025,54138,24612,40625,29936,30174,39231,39030,37100,55384,44577,49703,34444,46756,62866,59175,44561,44151,70354,59155,39573,47135,56000,49254,48887,46223,47814,40441,41272,44673,17648,31218,67860,57595,78464,74535,79293,42345,43580,36877,33994,39496,31207,36895,35593,31824,21969,21824,20548, 
 净利润(万元),7456,--,13875,--,6048,--,10084,--,5251,--,10117,--,4091,--,9247,--,3701,--,8320,--,3299,--,11664,--,2922,--,10340,--,2839,--,7777,--,2675,--,15231,--,3420,--,13920,--,2573,0,5993,--,1223,--,7797,--,3351,--,1327,--,877,0, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--, 
 资产减值准备(万元),450,--,949,--,591,--,734,--,403,--,456,--,396,--,70,--,610,--,-148,--,607,--,170,--,771,--,466,--,565,--,-23,--,409,--,161,--,178,--,3186,--,783,--,-294,--,177,--,1284,--,250,--,602,--,489,0, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),7285,--,15235,--,7868,--,16140,--,7998,--,15193,--,7625,--,11937,--,6209,--,10527,--,5010,--,9756,--,5106,--,9950,--,5147,--,8739,--,3456,--,7536,--,3732,--,5240,--,2600,0,3916,--,1576,--,2869,--,642,--,2313,--,1087,0, 
 无形资产摊销(万元),245,--,541,--,304,--,506,--,190,--,487,--,188,--,299,--,124,--,216,--,77,--,220,--,94,--,219,--,86,--,209,--,48,--,182,--,130,--,282,--,196,--,287,--,125,--,277,--,65,--,255,--,117,0, 
 长期待摊费用摊销(万元),187,--,319,--,159,--,270,--,136,--,262,--,129,--,200,--,48,--,105,--,--,--,16,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,38,--,0,--,0,--,0,--,0,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,-17,--,0,--,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4309,--,--,--,1000,--,0,--,1282,--,0,--,866,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),0,--,135,--,--,--,--,--,117,--,781,--,17,--,284,--,20,--,613,--,47,--,2272,--,21,--,1139,--,-21,--,680,--,1,--,20,--,5,--,15,--,18,--,95,--,--,--,113,--,0,--,79,--,9,0, 
 固定资产报废损失(万元),72,--,427,--,249,--,1110,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,2,--,--,--,34,--,0,--,210,--,0,--,0,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-0,--,3,--,6,--,--,--,0,--,0,--,0,--,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--, 
 财务费用(万元),2429,--,8392,--,2972,--,7584,--,2570,--,5381,--,2904,--,6125,--,2871,--,5528,--,3032,--,5586,--,2819,--,6094,--,3634,--,5690,--,2964,--,4101,--,2400,--,4376,--,2353,--,3346,--,3625,--,4119,--,935,--,1319,--,568,0, 
 投资损失(万元),-220,--,-415,--,-31,--,91,--,-12,--,-178,--,15,--,-168,--,-37,--,22,--,24,--,-5362,--,19,--,95,--,126,--,180,--,55,--,347,--,737,--,424,--,354,--,7,--,--,--,-164,--,0,--,192,--,18,0, 
 递延所得税资产减少(万元),-22,--,3,--,10,--,-11,--,-25,--,346,--,-42,--,2,--,-99,--,239,--,-91,--,100,--,-150,--,-50,--,-44,--,16,--,--,--,-212,--,--,--,-165,--,-117,--,--,--,54,--,140,--,-775,--,-548,--,0,0, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-0,--,--,--,--,--,--,0,0,--,--,--,0,--,0,--,0,--,0,0, 
 存货的减少(万元),4224,--,1831,--,10520,--,-16204,--,646,--,2198,--,8416,--,2500,--,4585,--,9674,--,13698,--,-5669,--,-6922,--,-2346,--,2713,--,-8482,--,4368,--,-14615,--,-11809,--,-1999,--,-1409,--,4248,--,-1808,--,-4212,--,776,--,-7208,--,2092,0, 
 经营性应收项目的减少(万元),-10974,--,-16377,--,-48389,--,5657,--,-23104,--,-16879,--,-9863,--,20382,--,-17812,--,2867,--,-36215,--,-13281,--,-91117,--,-22305,--,21328,--,-26322,--,15422,--,-10009,--,-68439,--,-33800,--,-6681,0,-12795,--,-14184,--,-550,--,-12483,--,4059,--,1871,0, 
 经营性应付项目的增加(万元),-4464,--,-3333,--,-3511,--,-9281,--,6471,--,-26894,--,-12145,--,-701,--,25402,--,-17419,--,27776,--,-219,--,77827,--,28706,--,-11457,--,15091,--,-45976,--,8364,--,33640,--,46159,--,24462,0,1287,--,1176,--,19391,--,6706,--,16386,--,-683,0, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--, 
 其他(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11955,--,0,--,-123,--,452,--,-33,--,0,--,259,--,0,--,2,0, 
 经营活动产生现金流量净额(万元),6667,--,21582,--,-23208,--,16678,--,640,--,-8731,--,1730,--,50175,--,25622,--,20543,--,17265,--,5273,--,-8611,--,32308,--,24915,--,2897,--,-16578,--,11106,--,-24050,--,37639,--,29323,--,6548,--,-6997,--,31064,--,1201,--,18777,--,7312,0, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0, 
 现金的期末余额(万元),54479,56976,61895,56090,39378,32025,54138,24612,40625,29936,30174,39231,39030,37100,55384,44577,49703,34444,46756,62866,59175,44561,44151,70354,59155,39573,47135,56000,49254,48887,46223,47814,40441,41272,44673,17648,31218,67860,57595,78464,74535,79293,42345,43580,36877,33994,39496,31207,36895,35593,31824,21969,21824,20548, 
 现金的期初余额(万元),61895,61895,54138,54138,54138,54138,30174,30174,30174,30174,55384,55384,55384,55384,46756,46756,46756,46756,44151,44151,44151,44151,47135,52136,50754,47135,46600,46600,46223,46223,44673,44673,44673,44673,57595,58130,58130,58130,42345,42345,42345,42345,39496,39496,39496,39496,31824,31824,31824,31824,17655,17655,17655,17655, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0, 
 现金及现金等价物的净增加额(万元),-7416,-4919,7757,1952,-14761,-22113,23964,-5562,10451,-238,-25210,-16153,-16354,-18284,8628,-2179,2946,-12312,2606,18715,15024,410,-2984,18218,8402,-7562,534,9400,3031,2664,1550,3142,-4231,-3400,-12923,-40482,-26913,9730,15250,36119,32190,36948,2848,4084,-2620,-5503,7672,-618,5071,3769,14169,4314,4168,2892, 

