 报告日期,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,--,0,0,0, 
 收到的税费返还(万元),--,--,0,--,--,--,--,--,--,--,12,12,--,--,--,--,--,--,0,0,0,0,31,0,0,0,0,--,--,--,--,--,--,--,145,145,--,--,4,50,1,--,1156,952,952,--,1194,1194,208,0,1518,1294,1046,0, 
 收到的其他与经营活动有关的现金(万元),6357,6148,3805,204,91,61,3728,546,137,73,1931,837,396,131,379,223,199,346,1434,1231,686,701,6161,1351,653,-54,3364,673,767,468,7943,4373,789,51,2809,782,1269,361,2388,607,601,448,302,90,86,59,828,667,292,214,1441,872,496,103, 
 经营活动现金流入小计(万元),64072,28652,115006,79966,47471,22695,103627,72002,51379,25920,116240,86622,55752,27558,114995,108579,60474,27071,208571,115088,70587,43473,168046,95379,64397,34562,185033,129085,65396,28664,184777,137510,69760,36449,117855,91344,62601,30655,113431,77690,54908,29494,155376,121583,78666,37416,139481,105649,65664,26599,131474,91278,58407,28688, 
 购买商品、接受劳务支付的现金(万元),28287,15412,48816,34502,21445,5283,61521,44009,37132,13921,66190,48946,32692,14136,66490,51724,33160,20210,144474,58373,34691,28401,107828,62135,40606,22983,120265,75602,27059,5212,115316,83730,34661,19162,63992,53695,34871,16531,67063,43301,27351,15243,93789,75339,48561,26325,86942,67788,44086,18382,73881,48877,32012,14914, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),12633,6517,24437,18031,11995,6213,23599,17425,11926,6063,28855,22763,15642,8039,33130,24893,17035,8705,32328,25036,17129,8357,29514,22311,14974,6832,29277,18310,12612,6279,28029,20186,14133,5695,25609,17544,13019,6766,22623,15674,10272,5216,22211,16644,11321,5343,21654,16256,10606,5097,18296,13748,9115,4603, 
 支付的各项税费(万元),2181,1150,7102,5744,4027,2548,7573,6517,4710,3077,7448,3763,2606,1306,4950,3835,2522,1016,6783,5643,4226,1867,8832,6200,3588,1385,8766,6458,2973,1850,10318,7429,5104,2048,11507,9364,6986,2787,10812,8077,5217,909,13065,10132,6043,2010,9087,6448,3979,1172,6856,4574,3785,1512, 
 支付的其他与经营活动有关的现金(万元),15226,9618,11790,7488,5583,2583,11146,8149,5271,2508,11695,9232,5651,2427,15578,10167,6284,3353,17940,13611,8924,4542,14848,11827,9542,4568,13669,14971,7866,3834,12065,13816,6723,3603,10172,8142,5762,2663,11278,10387,6193,2981,9484,8333,5132,2461,10947,11478,7345,4635,14510,9326,8047,3604, 
 经营活动现金流出小计(万元),58327,32697,92146,65765,43050,16626,103839,76100,59039,25570,114188,84703,56591,25908,120148,90619,59000,33284,201524,102663,64970,43167,161023,102473,68711,35767,171978,115340,50510,17175,165728,125160,60621,30508,111280,88745,60639,28747,111776,77440,49033,24348,138548,110447,71057,36139,128630,101970,66016,29286,113543,76525,52959,24633, 
 经营活动产生的现金流量净额(万元),5745,-4045,22860,14202,4421,6068,-212,-4098,-7661,350,2052,1919,-839,1650,-5153,17960,1473,-6213,7047,12425,5616,306,7023,-7094,-4313,-1205,13056,13744,14886,11489,19049,12350,9139,5941,6575,2599,1962,1908,1656,250,5876,5146,16828,11136,7609,1278,10851,3679,-352,-2687,17931,14753,5448,4055, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,31,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,40,40,40,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,--,0,0,0, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,50,--,--,--,48,24,24,24,24,--,--,--,24,24,24,--,68,68,68,68,--,--,--,--,--,--,--,--,--,--,--,--,36,36,0,--,--,--,--,--,--,0,0,0,50,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),88,80,160,161,125,125,153,492,489,488,2361,1000,1000,--,6,6,2,--,3,--,--,--,4,--,--,--,795,73,71,20,201,64,64,7,142,56,--,--,23,11,0,--,80,41,28,1,25,22,11,9,2,0,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,24,--,--,--,--,--,--,32,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,--,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,--,--,0,0,--, 
 投资活动现金流入小计(万元),88,80,160,161,125,125,233,492,489,488,2409,1048,1024,24,30,6,2,0,60,24,24,0,72,68,68,68,836,113,111,20,201,64,64,7,142,56,--,--,59,47,0,--,80,41,28,1,25,22,11,9,52,0,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),111,108,568,224,83,68,1130,828,634,110,4936,4910,3588,163,1351,1028,649,439,4588,4373,3235,3081,8781,172,108,14,7818,939,729,697,9619,7158,5207,2404,5071,2878,1101,466,3719,3347,2512,1118,4414,3329,1988,1312,13598,10504,7750,4921,10054,7270,4313,3158, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,1125,1125,1125,1125,3375,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,300,--,--,--,--,0,--,--,--,1,--,--,0,0,0,--,0,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,--,0,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,25,--,--,--,--,0,--,1,1,--,1,--,0,0,0,--,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,--,--,0,0,--, 
 投资活动现金流出小计(万元),111,108,568,224,83,68,1130,828,634,110,4936,4910,3588,163,2476,2153,1774,1564,7963,4373,3235,3081,8781,172,108,14,7818,939,729,697,9619,7158,5207,2404,5071,3204,1101,466,3719,3347,2512,1118,4415,3330,1989,1313,13598,10504,7750,4921,10054,7270,4313,3158, 
 投资活动产生的现金流量净额(万元),-23,-28,-408,-63,42,57,-897,-336,-145,377,-2527,-3862,-2564,-139,-2446,-2147,-1772,-1564,-7903,-4349,-3211,-3081,-8710,-104,-40,54,-6983,-826,-618,-677,-9419,-7093,-5143,-2398,-4930,-3148,-1101,-466,-3661,-3300,-2512,-1118,-4336,-3289,-1962,-1312,-13574,-10481,-7740,-4912,-10002,-7270,-4313,-3158, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,--,0,0,9841, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,--,0,0,0, 
 取得借款收到的现金(万元),4500,--,61800,19500,9000,9000,78500,47000,22300,13300,71690,55000,37500,28500,63500,76258,44758,23758,64600,69800,33800,19500,86800,87600,51600,31600,111000,100539,50839,25839,73400,61907,19817,15818,123400,101105,51436,18492,65500,44000,13100,7300,47204,39714,17914,7914,83117,58417,35810,19354,69410,46210,28710,0, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,--,0,0,0, 
 收到其他与筹资活动有关的现金(万元),3384,9219,52858,44379,32891,8991,52143,49186,32172,7512,49884,33884,14753,9796,60923,--,--,--,30205,--,--,--,13800,472,472,--,7406,--,0,--,4827,--,--,--,5315,45,38,46,355,146,100,69,1071,44,42,36,1141,77,38,0,2841,2841,2957,3077, 
 筹资活动现金流入小计(万元),7884,9219,114658,63879,41891,17991,130643,96186,54472,20812,121574,88884,52253,38296,124423,76258,44758,23758,94805,69800,33800,19500,100600,88072,52072,31600,118406,100539,50839,25839,78227,61907,19817,15818,128715,101150,51474,18537,65855,44146,13200,7369,48275,39758,17956,7950,84258,58494,35848,19354,72251,49051,31667,12918, 
 偿还债务支付的现金(万元),5000,5000,69600,36706,18206,9206,77690,48290,20800,11800,64200,43700,28700,22000,65800,96915,48800,18500,66600,76172,29932,15632,85800,79685,46685,31685,111382,110163,60077,34951,73419,61419,19300,15300,124038,99305,50405,18300,65023,43554,12654,7654,50053,40901,19709,8324,82231,52571,27364,16854,72143,45183,28713,9800, 
 分配股利、利润或偿付利息所支付的现金(万元),1317,653,6093,2836,1567,750,3719,2466,1524,755,3178,2484,1750,925,4081,3102,1774,670,4229,3220,1761,924,4203,3167,1555,744,5747,3051,1993,1009,4551,2976,1708,817,4816,3022,1454,780,3782,2699,1323,788,3676,3383,1549,402,4671,3775,1913,1137,5629,3782,1942,964, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,--,0,0,0, 
 支付其他与筹资活动有关的现金(万元),18571,4200,48354,34491,24890,12472,56317,44825,28655,14000,47667,30000,15000,14000,53657,--,--,--,15000,--,--,--,8800,--,--,--,7521,--,0,--,8790,--,--,--,2477,18,15,7,1503,144,114,8,753,103,114,86,1100,92,56,6,1650,1860,1029,2083, 
 筹资活动现金流出小计(万元),24888,9853,124047,74034,44663,22429,137726,95581,50979,26555,115044,76184,45450,36925,123538,100017,50574,19170,85829,79392,31693,16557,98803,82852,48240,32429,124650,113215,62070,35960,86760,64395,21008,16117,131331,102345,51874,19087,70308,46397,14091,8451,54481,44386,21372,8812,88002,56438,29333,17998,79422,50825,31685,12846, 
 筹资活动产生的现金流量净额(万元),-17003,-634,-9389,-10155,-2772,-4438,-7083,605,3493,-5743,6530,12700,6803,1371,885,-23759,-5816,4588,8977,-9592,2107,2943,1797,5221,3832,-829,-6244,-12676,-11232,-10121,-8533,-2488,-1191,-299,-2616,-1195,-400,-550,-4453,-2251,-892,-1082,-6207,-4629,-3417,-862,-3744,2056,6515,1356,-7171,-1774,-17,71, 
 汇率变动对现金及现金等价物的影响(万元),-6,-97,-25,80,-12,-74,-226,-126,-49,-30,313,186,139,-54,230,170,22,18,158,120,116,56,-49,-56,-48,-4,-47,23,10,1,-84,-80,-16,-2,6,-12,-5,4,63,--,0,--,-243,--,--,--,-60,0,0,0,-30,0,0,0, 
 现金及现金等价物净增加额(万元),-11288,-4804,13039,4064,1679,1613,-8419,-3954,-4362,-5046,6368,10942,3539,2828,-6484,-7776,-6093,-3171,8278,-1396,4628,224,61,-2032,-568,-1984,-218,265,3046,692,1013,2688,2788,3243,-965,-1756,456,895,-6395,-5301,2472,2947,6043,3218,2231,-896,-6527,-4746,-1577,-6243,727,5710,1117,968, 
 加:期初现金及现金等价物余额(万元),18843,18843,5804,5804,5804,5804,14223,14223,14223,14223,7856,7856,7856,7856,14340,14340,14340,14340,6062,6062,6062,6062,6000,10123,10123,10123,6219,6219,6219,6219,5206,5206,5206,5206,6171,6171,6171,6171,12566,12566,12566,12951,6523,7523,7523,7523,13050,0,14101,0,12323,0,0,0, 
 期末现金及现金等价物余额(万元),7556,14039,18843,9868,7483,7418,5804,10270,9862,9177,14223,18798,11394,10684,7856,6564,8247,11169,14340,4665,10690,6286,6062,8091,9555,8139,6000,6484,9265,6910,6219,7894,7994,8449,5206,4414,6627,7066,6171,7265,15038,15898,12566,10742,9754,6628,6523,0,12524,0,13050,0,1117,0, 
 净利润(万元),777,--,1063,--,331,--,1018,--,263,--,3087,--,-4402,--,-3338,--,-5959,--,-10390,--,-1745,--,202,--,2283,--,4228,--,3038,--,6053,--,--,--,8790,--,--,--,6726,--,0,0,10292,0,--,--,8733,0,4755,0,4520,0,3009,0, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,-6,0,--,0,14,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,--,--,0,0,--, 
 资产减值准备(万元),--,--,503,--,-1,--,3047,--,10,--,1654,--,0,--,-1807,--,2,--,6004,--,103,--,395,--,48,--,990,--,30,--,524,--,--,--,3522,--,--,--,1158,--,0,--,5046,--,--,--,1124,0,1300,0,-155,0,70,0, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),3657,--,9968,--,5071,--,9800,--,4830,--,10686,--,6486,--,8689,--,4377,--,7581,--,3810,--,7739,--,3865,--,7868,--,3921,--,8260,--,--,--,7670,--,--,--,7615,--,0,0,8275,0,--,--,6172,0,3026,0,6089,0,2853,0, 
 无形资产摊销(万元),224,--,456,--,227,--,460,--,227,--,449,--,222,--,499,--,247,--,462,--,230,--,458,--,228,--,462,--,214,--,430,--,--,--,430,--,--,--,438,--,0,--,436,--,--,--,455,0,234,0,50,0,0,0, 
 长期待摊费用摊销(万元),17,--,15,--,3,--,10,--,3,--,9,--,6,--,16,--,8,--,7,--,7,--,7,--,3,--,8,--,4,--,24,--,--,--,36,--,--,--,80,--,0,--,74,--,--,--,41,0,15,0,8,0,3,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,--,0,-8,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,275,0,--,0,146,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),105,--,-179,--,-24,--,73,--,-1,--,-5102,--,-457,--,-130,--,-72,--,-544,--,-3,--,-37,--,-41,--,-859,--,-64,--,-648,--,--,--,-107,--,--,--,-97,--,0,--,298,--,--,--,-101,0,-43,0,-73,0,-54,0, 
 固定资产报废损失(万元),0,--,8,--,8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,0,0,0, 
 公允价值变动损失(万元),-1,--,5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,--,--,0,0,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,--,--,0,0,--, 
 财务费用(万元),1597,--,4499,--,2405,--,4575,--,1602,--,3879,--,1239,--,3799,--,2066,--,3808,--,1194,--,2916,--,1221,--,3331,--,1382,--,3085,--,--,--,2346,--,--,--,2198,--,0,--,3235,--,--,--,3450,0,2244,0,3805,0,2074,0, 
 投资损失(万元),--,--,-125,--,--,--,-50,--,--,--,-24,--,--,--,-24,--,--,--,-1800,--,-226,--,-806,--,-571,--,-492,--,-298,--,-876,--,--,--,-1240,--,--,--,-674,--,0,--,-880,--,--,--,-957,0,-685,0,-1466,0,-742,0, 
 递延所得税资产减少(万元),--,--,-1,--,--,--,0,--,--,--,22,--,--,--,--,--,--,--,18,--,--,--,7,--,--,--,-134,--,--,--,652,--,--,--,-20,--,--,--,211,--,0,--,-906,--,--,--,82,0,0,0,-70,0,0,0, 
 递延所得税负债增加(万元),--,--,-5,--,--,--,-5,--,--,--,-5,--,--,--,-15,--,--,--,114,--,--,--,-39,--,--,--,15,--,--,--,25,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,-95,0,0,0,-49,0,0,0, 
 存货的减少(万元),-1336,--,-5456,--,-1864,--,13297,--,7453,--,23690,--,-5202,--,12981,--,-5213,--,-3791,--,7009,--,-4134,--,-3539,--,3997,--,8443,--,-3598,--,--,--,-13311,--,--,--,5514,--,0,--,-19079,--,--,--,-9423,0,-6163,0,-2437,0,-3389,0, 
 经营性应收项目的减少(万元),-141,--,-32385,--,-15640,--,-1843,--,-13827,--,-31945,--,-9526,--,11556,--,-7954,--,-33056,--,-19007,--,-7132,--,-22101,--,-9956,--,-19123,--,-19079,--,--,--,-3095,--,--,--,-17816,--,0,0,1184,0,--,--,-12881,0,-12408,0,411,0,-2692,0, 
 经营性应付项目的增加(万元),846,--,44496,--,13905,--,-30595,--,-8220,--,-4348,--,--,--,-37379,--,13972,--,46039,--,14244,--,7448,--,14291,--,3598,--,17339,--,24199,--,--,--,1555,--,--,--,-3699,--,0,0,8854,0,--,--,14251,0,7103,0,7072,0,4162,0, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,--,--,0,0,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,--,--,0,0,--, 
 其他(万元),--,--,--,--,--,--,-2,--,--,--,--,--,10796,--,--,--,--,--,-7405,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,226,0,0,0, 
 经营活动产生现金流量净额(万元),5745,--,22860,--,4421,--,-212,--,-7661,--,2052,--,-839,--,-5153,--,1473,--,7047,--,5616,--,7023,--,-4313,--,13056,--,14886,--,19049,--,--,--,6575,--,--,--,1656,--,0,--,16828,--,--,--,10851,0,-352,0,17931,0,5448,0, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,0,0,0,0,0,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,--,0,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,0,0,0,0,0,0,0, 
 现金的期末余额(万元),7556,14039,18843,9868,7483,7418,5804,10270,9862,9177,14223,18798,11394,10684,7856,6564,8247,11169,14340,4665,10690,6286,6062,8091,9555,8139,6000,6484,9265,6910,6219,7894,7994,8449,5206,4414,6627,7066,6171,7265,15038,15898,12566,10742,9754,6628,6523,0,12524,0,13050,0,13440,0, 
 现金的期初余额(万元),18843,18843,5804,5804,5804,5804,14223,14223,14223,14223,7856,7856,7856,7856,14340,14340,14340,14340,6062,6062,6062,6062,6000,10123,10123,10123,6219,6219,6219,6219,5206,5206,5206,5206,6171,6171,6171,6171,12566,12566,12566,12951,6523,7523,7523,7523,13050,0,14101,0,12323,0,12323,0, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,0,0,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,0,0,0, 
 现金及现金等价物的净增加额(万元),-11288,-4804,13039,4064,1679,1613,-8419,-3954,-4362,-5046,6368,10942,3539,2828,-6484,-7776,-6093,-3171,8278,-1396,4628,224,61,-2032,-568,-1984,-218,265,3046,692,1013,2688,2788,3243,-965,-1756,456,895,-6395,-5301,2472,2947,6043,3218,2231,-896,-6527,0,-1577,0,727,0,1117,0, 

