 报告日期,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 支付给职工以及为职工支付的现金(万元),18277,8849,36278,26754,18394,9255,38749,29438,20703,11778,35360,26141,18146,9101,36632,27714,19384,9676,38250,30298,21396,10247,38252,29295,19869,9470,39060,29567,20129,10142,39831,31588,22850,11546,36068,26114,18310,8395,29573,22243,14019,6001,26484,18631,12986,6493,22084,15801,10779,5498,19775,14583,9749,4602, 
 支付的各项税费(万元),6952,1852,10432,9840,7428,4616,9050,7717,6041,2593,7904,6488,4893,1798,8163,6571,4552,1907,8527,7176,5445,2612,10228,8110,4911,2320,6553,5347,4033,1921,11349,10295,7134,3743,16339,11933,7730,2547,23953,16989,10397,3011,7044,6997,4831,1840,7259,4896,3714,1005,6875,5255,3840,1596, 
 支付的其他与经营活动有关的现金(万元),4247,2134,21597,19590,14255,10502,17073,10374,7189,4957,12001,18441,6114,6141,11910,13998,4210,3963,13704,11457,6318,3440,10792,14009,8191,3909,11799,20716,7890,8935,9788,25304,8744,8791,13157,14929,11243,5896,11843,17903,6739,5284,6816,13291,5741,4707,6933,14441,6258,4129,17260,9440,5621,3789, 
 经营活动现金流出小计(万元),173248,83410,432813,358616,260486,123142,494065,373850,252665,125660,499795,347170,226305,105418,480821,389475,271940,132868,547972,440806,310397,160768,592432,461932,293993,139708,643057,410720,287158,156501,669657,442854,315883,176817,658740,401097,285894,152190,611232,395833,245669,110133,341145,290343,199414,97144,233672,258676,178557,99546,229045,248326,115471,82612, 
 经营活动产生的现金流量净额(万元),19812,15715,8954,-1775,-18167,-8276,4357,-6803,6607,6769,26752,12059,1502,8772,35931,10720,16512,4097,-890,2172,4330,-5309,32197,11105,15953,10273,23644,16515,8021,5487,24338,13727,7562,4284,25764,6245,6256,3572,35082,39457,26406,12451,8086,10047,3886,3675,7756,2026,2454,-1348,6249,10890,9347,7271, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,266,266,266,--,--,--,--,--,7,--,--,--,--,--,--,--,1096,--,--,--,42,111,--,11,1,--,--,--,80,1,--,--,41,1649,1563,580,1111,1063,130,130, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11,--,1,--,--,--,1,892,901,892,253,32,--,0,139,--,135,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),803,800,12296,13353,8166,8146,34568,21797,5171,5103,2488,2404,2358,1007,3771,3767,1215,--,184,190,147,0,40,9,9,7,126,118,91,67,409,285,227,167,1490,96,86,25,447,59,56,5,199,534,106,51,4709,426,426,421,697,100,31,6, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,45,--,--,--,--,--,--,--,--,--,--,--,3744,--,--,--,3525,1600,--,0,--,--,--,0, 
 收到的其他与投资活动有关的现金(万元),--,--,754,138,138,350,--,--,--,--,146,--,--,--,--,--,--,--,--,1167,--,--,--,--,--,--,120,--,--,--,1530,501,--,--,--,--,--,--,--,--,--,--,1952,4763,4763,--,--,3549,--,0,--,1000,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),803,800,13050,13491,8304,8496,34568,21797,5171,5103,2635,2404,2358,1007,4038,4033,1481,0,184,1357,147,0,47,9,9,7,246,118,91,67,3081,786,227,167,1532,207,97,36,449,59,56,5,5975,6190,5770,942,8527,7257,1989,1001,1948,2163,296,136, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),18553,9347,44339,26644,17345,7817,25255,10645,5513,604,6371,1953,1596,125,7755,1596,1271,731,9248,2142,1681,294,9390,3807,2851,1523,17638,13256,5603,4544,26026,18917,13181,7392,57271,28180,12794,4810,23842,9140,5431,740,8660,6002,4420,1038,10726,4249,3200,2000,7080,3313,3004,1465, 
 投资所支付的现金(万元),--,--,--,--,--,--,300,1448,300,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,660,660,660,13,--,--,--,339,--,--,--,--,--,--,--,48,--,--,183,1234,287,80,0,64,1,1,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,972,--,21,150,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,1,1,1,1129,--,--,--,--,--,--,--,32,--,--,--,3685,6,3085,110,2432,1040,225,5270, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),18553,9347,44339,26644,17345,7817,25555,13065,5813,625,6521,1953,1596,125,7755,1596,1271,731,9248,2142,1681,294,9390,3807,2851,1523,17638,13916,6263,5204,26038,18918,13182,7393,58739,28180,12794,4810,23842,9140,5431,740,8740,6002,4420,1221,15645,4543,6365,2110,9576,4354,3231,6735, 
 投资活动产生的现金流量净额(万元),-17751,-8547,-31289,-13153,-9041,679,9014,8732,-642,4478,-3886,452,762,882,-3718,2438,209,-731,-9064,-785,-1534,-293,-9343,-3798,-2842,-1516,-17392,-13798,-6172,-5137,-22958,-18132,-12955,-7227,-57207,-27973,-12696,-4775,-23392,-9081,-5375,-735,-2764,188,1349,-279,-7117,2714,-4376,-1109,-7628,-2191,-2935,-6600, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,3985,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,280,280,280,280,245,245,245,--,13916,441,441,441,12667,96,96,96,14436,--,--,--,297,117,117,--,--,--,--,0,3000,--,--,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,3985,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,280,280,280,280,245,245,--,--,13916,441,--,441,12667,--,96,--,14436,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 取得借款收到的现金(万元),37945,19500,45200,45200,34200,5300,43600,41599,27454,5609,43300,37800,25400,3300,48573,41099,20387,3986,76050,42300,19900,10500,66970,50550,20550,9850,72018,46920,28980,10850,66645,44050,16644,9000,61856,33590,11808,2300,57995,51269,37484,6198,24714,15094,4648,4018,39504,33180,18820,18690,49374,33911,19491,6985, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 收到其他与筹资活动有关的现金(万元),69469,28945,120112,13204,31139,24337,113402,26029,6776,6000,89936,4500,2500,--,71,1911,1902,--,16167,3259,619,1487,--,--,--,--,--,--,--,18,--,159,13,248,8263,2044,26,12,--,2509,1098,--,3129,2801,--,--,4134,--,--,540,4350,354,--,0, 
 筹资活动现金流入小计(万元),107414,48445,165312,58404,65339,29637,160987,67628,34230,11609,133236,42300,27900,3300,48644,43010,22289,3986,92217,45559,20519,11987,67250,50830,20830,10130,72263,47165,29225,10868,80561,44651,17099,9689,82786,35730,11930,2408,72431,53778,38581,6198,28140,18012,4765,4018,43639,33180,18820,19230,56724,34265,19491,6985, 
 偿还债务支付的现金(万元),38700,10400,36100,34600,26201,4100,47101,42800,26801,4900,48125,43426,29026,3638,62400,46650,27650,3500,74770,52176,32156,13853,74418,56900,26600,11700,71045,44300,30560,13700,72696,55361,31361,26069,40780,23270,6513,2290,62237,57975,43986,5434,25838,20946,6810,4180,39804,33985,19440,17793,53103,39439,23114,6100, 
 分配股利、利润或偿付利息所支付的现金(万元),2901,1187,3951,3634,3089,1044,3070,3294,2087,429,2765,1619,1135,534,2824,3191,2565,734,4068,2687,1824,829,5133,3835,2597,1533,7444,5512,4151,1090,7976,5378,4414,680,5900,3630,2569,734,3867,2984,2280,1636,3320,4140,3513,750,3304,1966,1347,645,4259,3080,2225,759, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,1981,--,--,--,1189,--,--,--,849,37,--,--,285,8,8,--,659,10,10,--,1495,421,381,--,3388,--,--,--,3905,--,--,--,2017,--,--,--,1323,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 支付其他与筹资活动有关的现金(万元),76594,25188,127191,9266,5609,2198,111136,7705,4310,2498,103731,14731,4889,4137,11877,9902,9019,349,9971,--,--,--,7160,8262,7865,7711,3369,5493,6216,159,3589,2,592,136,723,251,1,0,1013,--,2500,--,--,--,--,8,2819,60,--,46,0,16,46,16, 
 筹资活动现金流出小计(万元),118196,36775,167242,47500,34898,7342,161306,53800,33199,7826,154621,59777,35050,8310,77101,59742,39234,4584,88809,54863,33980,14682,86711,68997,37062,20945,81858,55305,40927,14949,84261,60741,36367,26884,47403,27150,9082,3024,67116,60959,48766,7070,29158,25086,10323,4937,45927,36011,20787,18484,57362,42535,25385,6875, 
 筹资活动产生的现金流量净额(万元),-10782,11671,-1931,10904,30440,22295,-319,13828,1031,3782,-21385,-17477,-7150,-5010,-28457,-16732,-16945,-598,3408,-9304,-13460,-2695,-19461,-18167,-16232,-10815,-9595,-8140,-11702,-4081,-3700,-16090,-19269,-17196,35383,8579,2848,-616,5315,-7182,-10185,-873,-1018,-7074,-5558,-920,-2288,-2831,-1967,747,-638,-8270,-5894,109, 
 汇率变动对现金及现金等价物的影响(万元),-0,-0,47,9,5,5,-74,25,25,25,73,7,7,6,293,--,--,--,2,--,--,--,-118,--,--,--,-41,--,--,--,-3,-1,-0,-0,-36,-0,-0,-0,70,-0,-0,0,7,-0,-0,-0,-0,0,-0,-0,-4,-0,-0,-0, 
 现金及现金等价物净增加额(万元),-8721,18839,-24219,-4016,3238,14703,12977,15782,7021,15054,1554,-4960,-4880,4651,4050,-3574,-224,2768,-6544,-7917,-10665,-8298,3275,-10860,-3122,-2057,-3384,-5423,-9853,-3731,-2323,-20496,-24662,-20139,3904,-13149,-3592,-1819,17074,23194,10846,10842,4310,3162,-323,2476,-1650,1909,-3889,-1711,-2022,429,517,781, 
 加:期初现金及现金等价物余额(万元),21989,21989,46208,46208,46208,46208,33231,33231,33231,33231,31677,31677,31677,31677,27627,27627,27627,27627,34170,34170,34170,34170,30895,30895,30895,30895,34279,34279,34279,34279,36602,40845,36602,40845,32698,36219,36219,36219,15624,15624,15624,18132,11314,11314,11314,11314,12964,16105,16105,16105,14985,16133,16133,16133, 
 期末现金及现金等价物余额(万元),13268,40828,21989,42193,49446,60911,46208,49013,40252,48285,33231,26717,26797,36328,31677,24053,27403,30394,27627,26253,23506,25873,34170,20035,27773,28838,30895,28856,24426,30548,34279,20349,11940,20706,36602,23070,32627,34400,32698,38818,26470,28975,15624,14476,10990,13790,11314,18014,12216,14394,12964,16562,16650,16913, 
 净利润(万元),-977,--,-26386,--,-2388,--,2524,--,1857,--,3434,--,-1578,--,3310,--,2311,--,-18044,--,2068,--,2324,--,1795,--,2390,--,1513,--,6548,--,8184,--,24648,--,13578,--,13938,--,8956,0,4801,0,1439,--,-19343,--,749,605,-8783,--,733,470, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),629,--,29673,--,1385,--,6869,--,72,--,3138,--,129,--,1344,--,19,--,6524,--,--,--,243,--,-500,--,702,--,-17,--,996,--,-1,--,762,--,294,--,2571,--,49,--,475,--,--,--,6011,--,-17,0,5750,--,-178,0, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),4654,--,8770,--,4225,--,9100,--,2717,--,9848,--,4866,--,9842,--,4859,--,10095,--,4783,--,9245,--,2977,--,8896,--,4435,--,6704,--,3300,--,6423,--,2985,--,6177,--,3553,0,6175,0,3151,--,7229,--,3163,1801,6231,--,2995,1505, 
 无形资产摊销(万元),2019,--,2821,--,956,--,4502,--,1308,--,3155,--,1215,--,2700,--,1240,--,3360,--,1400,--,2673,--,1238,--,2414,--,1121,--,2042,--,963,--,1763,--,798,--,1100,--,406,--,628,--,268,--,523,--,223,114,639,--,226,168, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2,--,--,--,--,53,--,--,--,38, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-124,--,-909,--,-283,--,-11913,--,-63,--,-2697,--,--,--,-1953,--,-1937,--,-198,--,-127,--,2727,--,-62,--,-70,--,-63,--,1047,--,-169,--,280,--,89,--,561,--,23,--,-49,--,-135,--,-56,--,-41,-0,-508,--,27,0, 
 固定资产报废损失(万元),--,--,3,--,--,--,3,--,--,--,--,--,-196,--,--,--,--,--,--,--,--,--,--,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,198,--,--,--,92,--,--,--,1,0,28,--,--,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),1804,--,3300,--,802,--,3552,--,923,--,1859,--,1099,--,2330,--,1172,--,3411,--,1621,--,3751,--,1848,--,3272,--,1662,--,2985,--,1357,--,3489,--,1322,--,2816,--,1025,--,2368,--,2021,--,6099,--,2012,1058,4289,--,2037,1046, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,4,--,--,--,-266,--,-266,--,--,--,--,--,15,--,15,--,--,--,--,--,481,--,124,--,-1155,--,-5,--,42,--,54,--,-2502,--,137,--,6489,--,704,89,2050,--,136,68, 
 递延所得税资产减少(万元),-101,--,-567,--,49,--,-262,--,1,--,14,--,--,--,-93,--,-106,--,55,--,--,--,87,--,0,--,-38,--,--,--,105,--,--,--,-213,--,--,--,559,--,--,--,-58,--,--,--,193,--,--,0,--,--,--,0, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,0,--,--,--,0, 
 存货的减少(万元),14658,--,12843,--,15232,--,-8269,--,3592,--,-3782,--,5928,--,7021,--,11911,--,-10570,--,6275,--,3710,--,8838,--,10733,--,7415,--,-9331,--,8291,--,-8006,--,4761,--,-21051,--,3674,--,-7589,--,-9361,--,-517,--,764,-4574,-960,--,2015,-2807, 
 经营性应收项目的减少(万元),-34501,--,-27161,--,-43205,--,-25585,--,-49360,--,-6734,--,-47973,--,-11088,--,-39257,--,7748,--,-13056,--,-10718,--,-25022,--,202,--,-11476,--,7163,--,16025,--,-38609,--,-30675,--,-17940,--,-8664,0,-568,0,9070,--,-13792,--,-2707,-16464,-1734,--,2813,4963, 
 经营性应付项目的增加(万元),31752,--,6567,--,5060,--,23806,--,45562,--,18718,--,38013,--,22926,--,36567,--,-3297,--,1366,--,18062,--,24824,--,-4910,--,3430,--,5597,--,-30415,--,36381,--,13105,--,46308,--,19875,0,4404,0,-2833,--,14921,--,-2727,16135,-2648,--,-1505,1793, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,28,--,--,--,-206,--,--,--,-142,--,--,--,26,--,--,--,78,--,--,--,53,--,0,--,--,--,-97,--,--,--,5,--,--,--,-2743,--,--,--,34,--,--,--,329,-165,1895,--,49,27, 
 经营活动产生现金流量净额(万元),19812,--,8954,--,-18167,--,4357,--,6607,--,26752,--,1502,--,35931,--,16512,--,-890,--,4330,--,32197,--,15953,--,23644,--,8021,--,24338,--,7562,--,25764,--,6256,--,35082,--,26406,--,8086,--,3886,--,7756,--,2454,-1348,6249,--,9347,7271, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0, 
 现金的期末余额(万元),13268,40828,21989,42193,49446,60911,46208,49013,40252,48285,33231,26717,26797,36328,31677,24053,27403,30394,27627,26253,23506,25873,34170,20035,27773,28838,30895,28856,24426,30548,34279,20349,11940,20706,36602,23070,32627,34400,32698,38818,26470,28975,15624,14476,10990,13790,11314,18014,12216,14394,12964,16562,16650,16913, 
 现金的期初余额(万元),21989,21989,46208,46208,46208,46208,33231,33231,33231,33231,31677,31677,31677,31677,27627,27627,27627,27627,34170,34170,34170,34170,30895,30895,30895,30895,34279,34279,34279,34279,36602,40845,36602,40845,32698,36219,36219,36219,15624,15624,15624,18132,11314,11314,11314,11314,12964,16105,16105,16105,14985,16133,16133,16133, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0, 
 现金及现金等价物的净增加额(万元),-8721,18839,-24219,-4016,3238,14703,12977,15782,7021,15054,1554,-4960,-4880,4651,4050,-3574,-224,2768,-6544,-7917,-10665,-8298,3275,-10860,-3122,-2057,-3384,-5423,-9853,-3731,-2323,-20496,-24662,-20139,3904,-13149,-3592,-1819,17074,23194,10846,10842,4310,3162,-323,2476,-1650,1909,-3889,-1711,-2022,429,517,781, 

