 报告日期,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 收到的税费返还(万元),1816,1168,5292,4110,2909,1753,6040,5031,3489,1705,4810,3853,2585,1355,5246,2479,2479,1266,4374,3054,2393,1464,2113,2114,1219,444,2890,2161,1123,570,2048,1609,964,426,3380,2102,1211,685,503,271,269,70,142,117,73,32,0,80,64,9,49,42,25,23, 
 收到的其他与经营活动有关的现金(万元),2326,1555,4021,17023,8723,4079,3310,12640,4310,1223,4755,6165,3711,652,6650,6321,2159,882,5691,2868,883,1110,4117,2904,2799,3265,7631,14100,4660,3191,3041,6349,4088,968,2497,3580,588,316,1504,3090,1817,718,2564,2565,1830,567,1634,4190,2942,2077,16731,5151,3081,2732, 
 经营活动现金流入小计(万元),55777,29403,110232,82352,51063,21619,103142,81271,48370,22555,94561,71942,46885,21921,85606,59733,36820,16808,86209,45419,29410,13604,64999,42187,27084,14768,55539,51128,30617,15191,52943,42286,29290,10977,53377,38391,21877,10752,30003,22035,12198,4749,27850,20806,12566,5825,22265,16804,10865,4468,37986,15168,8507,5114, 
 购买商品、接受劳务支付的现金(万元),41750,20502,82077,46784,29281,12875,80341,53427,35084,16338,71031,50079,32665,14937,63235,44430,28428,14444,67017,32745,22995,10359,51383,35078,21769,10942,42453,29649,20273,9361,39462,29035,21235,9277,38574,24467,14759,7047,19805,13906,7294,3074,19755,14261,8497,4627,11311,8054,5423,1225,17759,8286,4798,2261, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 支付给职工以及为职工支付的现金(万元),6317,3145,13531,8419,5953,3130,12248,7936,5604,2921,11090,7208,5146,2521,11129,7398,5056,2694,9538,6290,3965,2168,8888,4778,2999,1510,6509,5203,3325,1738,5830,4698,2730,1442,5261,3401,1832,939,4491,3191,1568,953,4595,3215,2046,1105,3399,2358,1523,956,2574,1445,850,508, 
 支付的各项税费(万元),804,346,1274,1173,903,461,593,694,454,211,877,939,710,297,523,648,370,75,433,481,323,100,370,420,165,101,519,406,247,146,587,350,183,103,416,307,150,71,340,214,113,64,361,356,186,123,289,234,180,61,385,214,136,68, 
 支付的其他与经营活动有关的现金(万元),7330,4600,6387,20443,12744,5783,3638,15695,5440,5197,2821,10917,6741,2307,5175,3069,2640,1544,2688,3135,1955,762,2299,1889,4242,1742,2436,9024,2556,2091,1722,3760,1480,1107,1299,3971,2082,798,2069,2352,799,495,1942,2935,1501,430,3053,4144,2216,2660,2162,6213,3500,2855, 
 经营活动现金流出小计(万元),56201,28593,103268,76818,48881,22249,96821,77752,46582,24668,85818,69143,45262,20062,80062,55545,36495,18757,79677,42651,29238,13389,62940,42165,29175,14295,51917,44281,26401,13337,47600,37843,25628,11929,45551,32146,18823,8855,26705,19662,9775,4586,26653,20766,12230,6284,18052,14791,9342,4902,22880,16158,9284,5691, 
 经营活动产生的现金流量净额(万元),-424,811,6964,5534,2181,-630,6321,3520,1788,-2113,8744,2798,1623,1859,5544,4188,326,-1949,6532,2768,172,215,2059,23,-2092,473,3623,6847,4216,1854,5343,4443,3663,-952,7826,6245,3054,1897,3298,2373,2423,163,1197,40,336,-459,4213,2013,1524,-434,15107,-990,-776,-577, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,200,200,--,--,--,--,--,--,--,--,--,--,16,13,--,--,--,82,55,35,0,216,82,0,24,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2,2,--,--,--,--,--,--,--,--,--,--,7,5,--,--,52,52,33,18,377,519,--,--,0,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,7,2,2,--,70,57,31,--,528,501,501,19,6,0,--,--,77,121,13,12,10,8,8,8,4,48,--,--,568,805,804,69,1,1,1,--,4,14,--,--,577,577,177,--,763,762,564,513,4,2004,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,0,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,65,--,--,--,39,--,--,--,--,--,--,--,4160,3397,3397,3397,2406,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,120,0,60,4200,4100,3500,3000,7000,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 投资活动现金流入小计(万元),0,0,7,2,2,0,70,57,31,0,593,501,501,19,44,0,0,0,77,121,13,12,4171,3406,3406,3405,2612,250,0,0,568,805,804,69,1,1,1,--,27,32,0,--,629,831,266,112,5341,5597,4146,3513,7028,2004,0,--, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1549,373,3865,758,282,133,14957,15412,15393,284,3205,1003,809,357,1805,1308,943,606,8529,5838,1176,718,3201,2622,2467,1036,14372,10462,4417,1614,5728,3880,3271,359,2474,2308,618,148,3807,3147,185,125,3676,3083,944,518,4084,579,176,128,395,402,286,167, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,131,131,--,--,200,--,--,--,--,--,--,--,16,16,--,--,--,82,57,35,0,581,43,--,16,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,0,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,10,8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,54,1360,2464,2248,845,481,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 投资活动现金流出小计(万元),1549,373,3865,758,282,133,14957,15412,15393,284,3205,1013,817,357,1805,1308,943,606,8529,5838,1176,718,3201,2622,2467,1036,14503,10594,4417,1614,5928,3880,3271,359,2474,2308,618,148,3824,3164,185,125,3676,3164,1001,607,5444,3625,2467,973,893,402,286,167, 
 投资活动产生的现金流量净额(万元),-1549,-373,-3858,-756,-280,-133,-14886,-15354,-15362,-284,-2611,-512,-317,-338,-1761,-1308,-943,-606,-8452,-5718,-1162,-706,969,784,939,2370,-11892,-10344,-4417,-1614,-5361,-3075,-2466,-290,-2473,-2307,-617,-148,-3797,-3131,-185,-125,-3047,-2334,-735,-494,-103,1972,1679,2541,6135,1602,-286,-167, 
 吸收投资收到的现金(万元),--,--,10000,10000,10000,10000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2600,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,607,--,--,0,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,10000,10000,10000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 取得借款收到的现金(万元),6568,3705,12466,8493,4448,2272,21612,18289,15750,2663,6911,4329,1959,738,10175,7641,6190,1646,6396,4247,2111,304,3692,1994,1454,--,11644,8347,5415,1336,2789,1359,760,413,4783,3174,539,393,6153,6388,4602,1802,7416,8361,6694,1200,0,1850,1250,1130,2880,2700,1900,1450, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1463,--,--,--,--,--,--,--,640,--,--,--,--,--,--,--,320,320,--,--,1000,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 筹资活动现金流入小计(万元),6568,3705,22466,18493,14448,12272,21612,18289,15750,2663,6911,4329,1959,738,10175,7641,6190,1646,7859,4247,2111,304,3692,1994,4054,0,12284,8347,5415,1336,2789,1359,760,413,5103,3494,539,393,7153,6388,4602,1802,7416,8361,6694,1200,0,2457,1250,1130,2880,2700,1900,1450, 
 偿还债务支付的现金(万元),5322,2755,22259,18732,15728,12271,9458,7937,4452,1448,6236,3982,2734,1694,11393,7397,5714,553,6054,3273,2140,1124,4740,2318,551,235,6848,2941,2393,1683,4651,3777,1122,314,5006,4019,2722,451,9005,8803,8803,4701,2558,3494,2497,1100,4584,7285,5410,5260,20257,4356,2000,1400, 
 分配股利、利润或偿付利息所支付的现金(万元),207,105,522,411,314,208,791,520,254,66,388,158,105,54,486,248,170,77,322,229,159,76,405,346,231,105,237,125,81,50,205,141,114,50,267,192,114,66,244,186,133,89,397,288,207,62,261,175,164,50,526,195,125,64, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,1463,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,640,66,66,--,--,--,--,--,320,320,1200,--,1000,3160,3160,--,0,0,--,--,0,--,--,--, 
 筹资活动现金流出小计(万元),5529,2859,22781,19143,16041,12479,10249,8457,4706,1513,8087,4141,2839,1748,11880,7646,5883,630,6376,3503,2299,1199,5145,2664,782,340,7086,3065,2474,1732,5496,3984,1302,364,5273,4211,2836,517,9569,9308,10136,4789,3956,6942,5864,1162,4845,7459,5574,5309,20783,4551,2125,1464, 
 筹资活动产生的现金流量净额(万元),1039,845,-314,-650,-1593,-207,11363,9832,11044,1149,-1176,189,-880,-1010,-1704,-4,307,1016,1482,745,-187,-895,-1452,-671,3272,-340,5198,5282,2941,-396,-2707,-2625,-543,49,-170,-717,-2297,-124,-2416,-2921,-5534,-2987,3460,1418,830,38,-4845,-5002,-4324,-4179,-17903,-1851,-225,-14, 
 汇率变动对现金及现金等价物的影响(万元),-161,-313,779,363,43,-306,-964,235,-133,-9,772,334,308,-2,648,106,13,4,-383,39,17,11,-439,-29,-23,-7,-32,12,3,-1,10,-15,-9,-2,-67,--,--,-0,0,--,--,0,--,-50,0,--,0,-0,-0,--,-97,--,--,--, 
 现金及现金等价物净增加额(万元),-1095,971,3570,4491,351,-1277,1833,-1768,-2664,-1257,5727,2809,734,510,2727,2982,-297,-1535,-821,-2167,-1160,-1375,1137,107,2097,2495,-3103,1797,2743,-156,-2715,-1272,645,-1194,5116,3221,140,1625,-2915,-3679,-3296,-2949,1611,-926,431,-915,-735,-1017,-1122,-2072,3242,-1239,-1288,-758, 
 加:期初现金及现金等价物余额(万元),18277,18277,14707,14749,14707,14707,12874,12952,12874,12952,7146,7243,7243,7243,4419,4498,4498,4344,5240,5394,5394,5394,4103,4103,2829,2829,5932,6572,6572,6572,8646,8646,8646,8646,3530,3530,3530,3530,6445,6445,6445,7445,4834,4834,4834,4834,5570,5540,5570,5570,2328,2328,2328,2328, 
 期末现金及现金等价物余额(万元),17182,19247,18277,19240,15057,13430,14707,11184,10210,11696,12874,10052,7977,7753,7146,7480,4201,2809,4419,3227,4233,4019,5240,4209,4925,5324,2829,8369,9315,6415,5932,7375,9291,7452,8646,6752,3670,5155,3530,2766,3149,4497,6445,3909,5265,3919,4834,4523,4448,3497,5570,1089,1040,1570, 
 净利润(万元),3151,--,9806,--,2113,--,9515,--,3346,--,5764,--,1229,--,1438,--,-1111,--,1412,--,73,--,4304,--,2309,--,4029,--,2641,--,4621,--,5353,--,3520,--,1136,--,1531,--,988,0,2256,0,1600,--,5502,--,--,--,0,--,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 资产减值准备(万元),0,--,420,--,-15,--,578,--,-194,--,324,--,-20,--,243,--,-1161,--,1732,--,-2149,--,2777,--,2810,--,-3,--,-33,--,2,--,-37,--,26,--,81,--,-66,--,-44,--,165,--,-104,--,-673,--,--,--,0,--,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),2390,--,4330,--,1886,--,3603,--,1575,--,3461,--,1624,--,3384,--,1851,--,2671,--,1328,--,2698,--,1169,--,2238,--,1137,--,2562,--,1242,--,2276,--,1131,--,2169,--,1074,0,2014,0,1018,--,2178,--,--,--,0,--,--,--, 
 无形资产摊销(万元),32,--,55,--,28,--,45,--,20,--,39,--,20,--,40,--,20,--,33,--,12,--,26,--,13,--,27,--,13,--,27,--,13,--,27,--,13,--,27,--,14,--,26,--,13,--,25,--,--,--,0,--,--,--, 
 长期待摊费用摊销(万元),15,--,24,--,11,--,12,--,--,--,--,--,--,--,--,--,12,--,4,--,--,--,4,--,--,--,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),0,--,14,--,2,--,-42,--,-25,--,-255,--,-266,--,416,--,164,--,-20,--,27,--,-109,--,38,--,475,--,478,--,69,--,-219,--,-1,--,0,--,4,--,--,--,89,--,-20,--,-119,--,--,--,0,--,--,--, 
 固定资产报废损失(万元),--,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,-0,--,--,--,-147,--,--,--,--,--,--,--,-0,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 财务费用(万元),238,--,95,--,369,--,1144,--,289,--,-500,--,105,--,456,--,241,--,-61,--,124,--,675,--,212,--,269,--,60,--,189,--,114,--,325,--,154,--,243,--,133,--,397,--,209,--,325,--,--,--,0,--,--,--, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-2,--,--,--,--,--,--,--,--,--,--,--,-7,--,--,--,-52,--,-33,--,-377,--,--,--,0,--,--,--, 
 递延所得税资产减少(万元),--,--,-164,--,-170,--,-29,--,--,--,--,--,--,--,31,--,--,--,-14,--,--,--,3,--,--,--,-7,--,--,--,-3,--,--,--,-11,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,--,--,--,0,--,--,--, 
 存货的减少(万元),-7812,--,-8942,--,-6007,--,-9034,--,-5528,--,3194,--,-1496,--,1554,--,-2753,--,4462,--,2624,--,-12066,--,-7611,--,-273,--,3021,--,-2754,--,-3087,--,466,--,-3501,--,-597,--,661,--,-3924,--,-1684,--,-1256,--,--,--,0,--,--,--, 
 经营性应收项目的减少(万元),-741,--,-2735,--,888,--,-1528,--,-149,--,-3239,--,-3419,--,1862,--,3552,--,4893,--,1673,--,-61,--,-1549,--,-252,--,-2270,--,-1374,--,-1711,--,-1152,--,-1562,--,168,--,100,0,-4199,0,-435,--,-401,--,--,--,0,--,--,--, 
 经营性应付项目的增加(万元),2302,--,4058,--,3078,--,2055,--,2453,--,-45,--,3847,--,-3878,--,-489,--,-8581,--,-3523,--,3808,--,665,--,-2884,--,-831,--,2005,--,1994,--,2351,--,5601,--,-176,--,-503,0,4425,0,-228,--,209,--,--,--,0,--,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-16,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,-1200,--,--,--,0,--,--,--, 
 经营活动产生现金流量净额(万元),-424,--,6964,--,2181,--,6321,--,1788,--,8744,--,1623,--,5544,--,326,--,6532,--,172,--,2059,--,-2092,--,3623,--,4216,--,5343,--,3663,--,7826,--,3054,--,3298,--,2423,--,1197,--,336,--,4213,--,--,--,0,--,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 现金的期末余额(万元),17182,19247,18277,19240,15057,13430,14707,11184,10288,11696,12874,10052,7977,7753,7146,7480,4201,2809,4419,3227,4233,4019,5240,4209,4925,5324,2829,8369,9315,6415,5932,7375,9291,7452,8646,6752,3670,5155,3530,2766,3149,4497,6445,3909,5265,3919,4834,4523,4448,3497,5570,1089,1040,1570, 
 现金的期初余额(万元),18277,18277,14707,14749,14707,14707,12874,12952,12952,12952,7146,7243,7243,7243,4419,4498,4498,4344,5240,5394,5394,5394,4103,4103,2829,2829,5932,6572,6572,6572,8646,8646,8646,8646,3530,3530,3530,3530,6445,6445,6445,7445,4834,4834,4834,4834,5570,5540,5570,5570,2328,2328,2328,2328, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 现金及现金等价物的净增加额(万元),-1095,971,3570,4491,351,-1277,1833,-1768,-2664,-1257,5727,2809,734,510,2727,2982,-297,-1535,-821,-2167,-1160,-1375,1137,107,2097,2495,-3103,1797,2743,-156,-2715,-1272,645,-1194,5116,3221,140,1625,-2915,-3679,-3296,-2949,1611,-926,431,-915,-735,-1017,-1122,-2072,3242,-1239,-1288,-758, 

