 报告日期,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 收到的税费返还(万元),--,--,692,692,692,--,326,202,194,--,334,7,7,7,--,--,--,--,88,--,--,--,143,--,--,--,--,--,--,--,--,33,--,--,--,--,--,0,--,1002,--,5,1425,0,--,--,2874,1438,1438,0,2420,31,31,10, 
 收到的其他与经营活动有关的现金(万元),28110,20700,39880,17650,12757,4585,32121,21185,9326,3585,12084,6254,4139,1646,21420,11892,9009,3663,16590,12579,8251,12051,22067,10096,8550,8270,18889,19998,11495,8499,58744,54758,3744,5853,6345,7831,2290,547,6088,2435,10960,447,10101,3453,989,322,3960,855,564,193,6734,1050,906,352, 
 经营活动现金流入小计(万元),2326291,1128806,4675837,3279135,2158907,965980,4256308,3264233,2012134,981507,2791575,1897407,1125443,486256,2410364,1832982,1176822,473460,3208548,2312893,1662751,736101,2977249,2236041,1471566,934412,3670760,3047090,1315337,635388,2070989,1610847,855749,361198,1693525,1303081,803044,351876,1268299,1001731,681392,282257,1068739,697591,403056,147831,568454,415331,289925,128516,432902,276491,184986,65114, 
 购买商品、接受劳务支付的现金(万元),1541877,807619,2964032,2118582,1360243,679449,2719410,2028755,1314991,551744,1783277,1230700,758136,350569,1800276,1428933,884967,362412,2139925,1690045,1029250,504643,1727076,1475931,906091,644634,2222022,2043086,777414,320512,935524,634138,347803,158721,637137,500666,276970,126149,541961,492960,363384,125074,390718,311317,186777,77947,298362,201654,135948,68147,223877,175274,115847,35666, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,--,--,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,--,--,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,--,--,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,--,--,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,--,--,0, 
 支付给职工以及为职工支付的现金(万元),87810,60323,151706,98838,88661,54738,138897,75457,46229,33094,129883,98371,66359,30512,131580,103152,75408,48761,135781,118125,84557,33970,126365,59109,54087,30000,120885,72430,56781,34686,78390,48976,43161,31237,67492,48868,34860,18636,47475,30234,20785,10431,35758,27043,20030,8737,26768,23959,16756,6455,16815,10403,8293,4806, 
 支付的各项税费(万元),371185,231482,498387,451268,329473,158928,492688,372066,241612,107969,239667,163797,98886,54298,247928,83557,60334,39958,339601,209367,137425,63081,517746,346434,273574,86726,456163,465902,207608,111369,411606,383197,190824,87680,425365,298952,191523,80434,225982,204917,132319,59617,161130,86483,52334,21769,80453,50146,41007,17020,57365,30122,22028,10907, 
 支付的其他与经营活动有关的现金(万元),47400,24401,88413,58911,50580,24200,97825,31527,19507,7724,43485,19190,13186,3928,46988,17476,12590,3182,33279,20787,12321,6916,36475,24861,19045,16214,37565,24978,14562,11273,24156,28015,14909,8983,18426,23294,13962,7481,17945,26580,18369,4944,26980,23754,17359,6179,24361,16798,11400,5336,23685,12666,8903,14339, 
 经营活动现金流出小计(万元),2048272,1123824,3702538,2727599,1828956,917315,3448821,2507804,1622339,700531,2196312,1512058,936567,439306,2226772,1633117,1033300,454313,2648586,2038323,1263553,608611,2407662,1906336,1252797,777573,2836635,2606396,1056365,477840,1449676,1094325,596696,286622,1148420,871779,517315,232700,833362,754691,534856,200065,614586,448597,276500,114631,429945,292557,205111,96958,321743,228466,155071,67641, 
 经营活动产生的现金流量净额(万元),278019,4982,973299,551536,329951,48665,807487,756428,389796,280975,595264,385349,188875,46949,183593,199866,143522,19147,559962,274570,399199,127490,569587,329706,218770,156839,834125,440693,258972,157548,621313,516522,259053,74576,545105,431302,285729,119176,434937,247040,146536,82192,454153,248994,126556,33200,138509,122774,84814,31557,111159,48025,29916,-2527, 
 收回投资所收到的现金(万元),2933,8871,130477,117939,97354,97359,118953,14373,327,327,25607,20450,--,--,65578,511888,402288,224152,1161590,425900,600,--,360000,--,--,--,20000,--,--,--,994,2224,944,--,18884,18773,18773,333,95116,93256,93256,--,1416,3675,2274,500,83508,--,--,0,51,72,72,72, 
 取得投资收益所收到的现金(万元),963,--,13707,10832,10625,530,8730,1721,1070,885,16519,12174,10435,559,14309,3523,2107,1682,13274,2462,970,--,3039,981,297,--,1717,1268,1000,--,271,264,--,--,213,133,118,--,--,--,--,--,--,0,--,--,0,0,--,0,2,--,--,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1997,983,595,747,103,5,37568,28792,423,496,1391,2805,2456,145,1268,826,549,497,4465,407,287,108,1863,1264,1196,81,824,855,196,302,342,1657,653,684,33637,30730,30623,1,2499,393,250,0,513,567,88,--,568,85,45,16,556,116,116,18, 
 处置子公司及其他营业单位收到的现金净额(万元),0,--,11982,--,--,--,780,831,831,--,--,20,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,778,0,--,858,5378,--,--,0,--,--,--,0, 
 收到的其他与投资活动有关的现金(万元),--,--,6822,10238,10238,4251,3239,--,--,--,14000,--,--,--,4003,--,--,--,1851,--,--,--,3895,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,137,80,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,--,--,0, 
 投资活动现金流入小计(万元),5893,9854,163583,139755,118319,102144,169270,45716,2651,1708,57518,35449,12893,704,85158,516237,404943,226331,1181180,428768,1857,108,368797,2246,1493,81,22541,22123,1196,302,1607,4145,1597,684,52734,49636,49514,334,97615,93649,93506,0,2707,4242,2362,1358,89453,85,45,16,609,325,267,90, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),157629,27930,338121,127716,94243,63316,372870,332424,160312,90513,267500,199747,122005,78231,574282,446522,305482,226569,869143,448568,302463,79216,665423,387635,227452,114907,485657,235113,154488,53299,313704,276214,116669,49026,225292,248980,120439,76741,452827,247398,174290,65327,418600,247549,193752,100677,273485,193068,93121,35382,142008,95473,49641,11305, 
 投资所支付的现金(万元),43583,31000,539799,212151,123231,10000,24383,21106,20466,20151,241200,241200,191200,19000,177296,685147,550220,226500,1302170,573239,74239,74000,435198,322610,21047,33397,91053,37053,8126,1896,81952,77439,18404,1000,95764,80538,40600,19960,77923,59610,64559,6559,102373,106846,35265,--,16014,10812,10600,3100,10689,14664,10009,11820, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,--,--,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,220066,--,--,--,--,--,--,--,--,--,--,536,--,--,--,559,0,--,--,31258,--,--,0,--,--,--,0, 
 支付的其他与投资活动有关的现金(万元),8700,--,13000,13000,8000,--,9200,--,--,--,19896,500,500,--,3000,--,5163,--,--,--,--,--,6630,--,--,--,--,39733,39700,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,3,111,1398,--,--,0,--,--,--,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,--,--,0, 
 投资活动现金流出小计(万元),209913,58930,890920,352867,225474,73316,406453,353530,180778,110664,528597,441447,313705,97231,754578,1131669,860864,453069,2171313,1021807,376702,153216,1107250,710245,248498,148304,576710,531966,202314,55195,395656,353653,135073,50026,321056,329519,161039,96701,531286,307008,238849,71886,521531,354395,229019,100788,322155,203880,103721,38482,152697,110137,59650,23125, 
 投资活动产生的现金流量净额(万元),-204019,-49077,-727337,-213111,-107155,28828,-237183,-307814,-178127,-108956,-471079,-405998,-300811,-96527,-669420,-615432,-455921,-226738,-990133,-593039,-374845,-153108,-738453,-707999,-247006,-148223,-554168,-509843,-201118,-54894,-394050,-349509,-133476,-49342,-268322,-279883,-111525,-96367,-433671,-213358,-145343,-71886,-518824,-350153,-226657,-99431,-232701,-203796,-103676,-38467,-152088,-109812,-59382,-23034, 
 吸收投资收到的现金(万元),50,50,7350,7350,4900,2450,221854,31654,31654,--,1609,5609,609,609,6510,5400,5400,--,16410,3038,3038,--,142135,125418,4368,2420,560951,562133,3754,3754,16742,6000,627,--,6971,6971,431,1961,7620,7620,7620,--,12320,900,--,6000,14300,5200,5200,0,4996,2800,2800,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),50,50,7350,7350,4900,2450,221854,31654,31654,--,1609,5609,609,--,6510,5400,5400,--,16410,3038,3038,--,142135,96550,4368,2420,3754,3754,3754,3754,16742,6000,627,--,6971,6971,431,1961,7620,7620,--,--,--,0,--,--,14300,5200,5200,0,4996,2800,2800,0, 
 取得借款收到的现金(万元),337500,142500,1544975,865000,754025,325000,1298700,1042700,333700,108700,895978,579193,544450,329970,1104606,438500,328933,244000,1412081,750850,743850,474370,593400,314400,51400,51400,328800,256800,9000,4000,190500,186500,84000,60000,191227,140250,75850,75724,534751,459755,370100,139555,653500,486400,246191,73155,493450,375378,102800,45600,204200,184600,115700,39200, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,249250,249250,249250,--,100000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,--,--,0, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,33000,17250,17250,--,--,--,--,--,27900,15000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,20,--,--,0, 
 筹资活动现金流入小计(万元),337550,142550,1552325,872350,758925,327450,1553554,1091604,382604,108700,897587,584802,545059,330579,1139016,458900,334333,244000,1428491,753888,746888,474370,984785,689068,305018,53820,989751,818933,12754,7754,207242,192500,84627,60000,198198,147221,76281,77685,542371,467375,377720,139555,665820,487300,246191,79155,507750,380578,108000,45600,209216,187400,118500,39200, 
 偿还债务支付的现金(万元),518138,290413,1057822,694912,667231,248326,928839,489739,371954,215571,983205,639389,296314,39732,364726,104739,82963,24671,427650,73250,31193,7193,199704,121333,71243,57243,220987,182836,102817,69817,152591,119467,41075,28075,309848,256561,157102,103058,500086,393062,231355,65127,399208,237030,112004,19655,205239,84553,59777,16127,99656,39206,39206,16600, 
 分配股利、利润或偿付利息所支付的现金(万元),255012,42005,407910,340147,91854,37908,255913,209031,77574,35191,206533,135764,92305,43023,292821,228094,32690,34737,255570,217816,147674,31776,413342,254924,129672,115201,296281,269166,36375,13356,298597,300118,229328,4272,119610,106278,97734,7614,106668,111887,73663,8931,84470,69128,60581,4624,30903,22879,13775,3225,30695,24587,21995,1295, 
 其中：子公司支付给少数股东的股利、利润(万元),71,--,49674,30196,--,--,--,3390,--,--,12721,2584,--,--,34120,13770,6480,--,15849,14594,14594,6615,121492,105940,100000,100000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,--,--,0, 
 支付其他与筹资活动有关的现金(万元),3300,76,6447,975,--,--,29073,16163,16163,--,59344,750,750,--,1050,750,--,--,--,--,--,--,452581,192,192,192,564909,16866,--,--,445,--,--,--,1889,1889,1889,378,396,--,54,57,1800,0,--,433,2037,--,--,306,1432,531,--,23, 
 筹资活动现金流出小计(万元),776450,332494,1472180,1036035,759085,286234,1213824,714932,465690,250761,1249082,775903,389370,82756,658597,333583,115652,59408,683220,291066,178867,38968,1065627,376448,201107,172636,1082177,468868,139192,83173,451633,419585,270403,32347,431346,364728,256725,111050,607151,504949,305072,74114,485478,306158,172585,24712,238178,107432,73552,19658,131783,64324,61202,17919, 
 筹资活动产生的现金流量净额(万元),-438900,-189944,80145,-163685,-161,41216,339730,376672,-83086,-142061,-351495,-191101,155690,247824,480419,125317,218681,184592,745271,462821,568021,435402,-80841,312619,103910,-118816,-92427,350065,-126438,-75419,-244390,-227085,-185776,27653,-233148,-217507,-180444,-33365,-64780,-37574,72648,65441,180342,181142,73606,54443,269572,273145,34448,25942,77433,123076,57298,21281, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,--,--,0, 
 现金及现金等价物净增加额(万元),-364900,-234039,326107,174740,222635,118709,910034,825287,128583,29958,-227310,-211750,43754,198246,-5409,-290250,-93718,-23000,315100,144353,592375,409784,-249707,-65674,75674,-110200,187530,280916,-68584,27236,-17128,-60071,-60199,52886,43634,-66088,-6240,-10556,-63514,-3892,73841,75747,115671,79983,-26494,-11788,175379,192124,15586,19032,36504,61288,27832,-4281, 
 加:期初现金及现金等价物余额(万元),1699417,1699417,1373310,1373310,1373310,1373310,463276,463276,463276,463276,690586,690586,690586,690586,695995,695995,695995,700242,380895,380895,380895,380895,630602,630602,630602,630602,443072,445194,353870,353870,370997,370997,370997,370676,327363,327363,327363,329047,390877,390877,390877,390877,275206,275206,272551,272551,97172,97172,97172,97172,60668,60668,60668,60668, 
 期末现金及现金等价物余额(万元),1334517,1465377,1699417,1548050,1595945,1492019,1373310,1288563,591859,493234,463276,478836,734340,888831,690586,405745,602277,677242,695995,525247,973269,790679,380895,564928,706276,520402,630602,726110,285286,381106,353870,310926,310798,423562,370997,261275,321124,318491,327363,386985,464719,466624,390877,355189,246057,260763,272551,289296,112759,116205,97172,121956,88500,56387, 
 净利润(万元),232056,--,517245,--,272866,--,571396,--,274746,--,212536,--,46303,--,25273,--,31091,--,276132,--,176557,--,392440,--,247931,--,731888,--,346361,--,578120,--,306471,--,535273,--,259455,--,325041,--,128437,0,309389,0,82748,--,153998,--,48810,0,--,--,26100,0, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,3600,--,--,0,--,--,--,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,--,--,0, 
 资产减值准备(万元),--,--,4358,--,-33,--,4300,--,5,--,50038,--,-319,--,14820,--,3,--,8227,--,8700,--,1306,--,--,--,-152,--,3,--,-2589,--,-3854,--,-5254,--,-4618,--,1506,--,201,--,7978,0,4481,--,2906,--,142,0,--,--,70,0, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),96719,--,150637,--,69297,--,133184,--,74731,--,150942,--,59901,--,128643,--,63598,--,121951,--,62025,--,125317,--,59343,--,116365,--,46692,--,75601,--,34185,--,56328,--,32172,--,75053,--,15677,0,40067,0,14994,--,22059,--,8929,0,--,--,8271,0, 
 无形资产摊销(万元),5115,--,8658,--,4494,--,5915,--,4817,--,7542,--,5251,--,8260,--,4247,--,9333,--,5674,--,8859,--,2614,--,6344,--,738,--,1913,--,1092,--,2027,--,1051,--,1842,--,645,--,1917,0,864,--,1523,--,794,0,--,--,601,0, 
 长期待摊费用摊销(万元),98559,--,112385,--,29343,--,94163,--,33356,--,43368,--,13908,--,38258,--,8096,--,37486,--,20057,--,62649,--,8101,--,37230,--,5154,--,11218,--,169,--,442,--,221,--,449,--,303,--,418,0,--,--,157,--,--,0,--,--,73,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,--,--,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,--,--,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-557,--,-4169,--,-102,--,4822,--,-1239,--,-13360,--,-2456,--,5003,--,-27,--,-1094,--,350,--,7370,--,37,--,177,--,-153,--,351,--,54,--,2148,--,1199,--,-397,--,154,--,-82,0,6,--,2041,--,1880,0,--,--,-55,0, 
 固定资产报废损失(万元),-1,--,-675,--,-1,--,51,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1247,0,--,--,2,--,--,0,--,--,--,0, 
 公允价值变动损失(万元),-4405,--,-2353,--,88,--,-8,--,-65,--,1,--,13,--,7,--,-134,--,-45,--,77,--,45,--,--,--,--,--,--,--,-4,--,-4,--,-9,--,28,--,-63,--,-24,--,77,0,3,--,0,--,--,0,--,--,-13,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,--,--,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,--,--,0, 
 财务费用(万元),84210,--,124095,--,50426,--,91859,--,42920,--,93354,--,46433,--,86781,--,37485,--,74291,--,28832,--,80767,--,25762,--,42961,--,18532,--,26759,--,7533,--,16619,--,10824,--,25789,--,15819,--,31055,0,12970,--,17721,--,7895,0,--,--,4043,0, 
 投资损失(万元),-17841,--,-29571,--,-6352,--,-22094,--,-2738,--,-23546,--,-9168,--,-15707,--,-14446,--,-14457,--,-3726,--,-3419,--,1044,--,-23148,--,-268,--,-2398,--,-194,--,-418,--,-361,--,-142,--,-50,--,7211,0,1387,--,-63314,--,955,0,--,--,--,0, 
 递延所得税资产减少(万元),4823,--,7185,--,31746,--,25703,--,16156,--,27730,--,10082,--,-11037,--,7874,--,1477,--,3289,--,17345,--,7642,--,1570,--,1663,--,-7392,--,460,--,2002,--,-2643,--,-3394,--,-30,--,2903,0,-1076,--,-426,--,-232,0,--,--,-316,0, 
 递延所得税负债增加(万元),--,--,-25893,--,-22464,--,37181,--,--,--,-164,--,--,--,-331,--,-3066,--,833,--,98,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,412,0,--,--,0,--,--,0,--,--,--,0, 
 存货的减少(万元),-17845,--,18632,--,51916,--,27646,--,-4437,--,-71831,--,-44087,--,61977,--,22091,--,-28826,--,-48135,--,-54811,--,-48624,--,14182,--,-19118,--,-21660,--,-374,--,-14375,--,-14596,--,6041,--,-3362,--,-9489,0,2628,--,-3634,--,-5432,0,--,--,-5270,0, 
 经营性应收项目的减少(万元),-40054,--,142059,--,-16157,--,-92932,--,14363,--,-15434,--,59407,--,-213594,--,-57123,--,38284,--,24079,--,-70001,--,1062,--,-27885,--,-232159,--,-25521,--,-75624,--,-8445,--,-4386,--,9365,--,-2110,0,-27083,0,2196,--,-15862,--,1404,0,--,--,-3485,0, 
 经营性应付项目的增加(万元),-162760,--,-49293,--,-135116,--,-73699,--,-62821,--,134087,--,3606,--,55239,--,43833,--,36370,--,121323,--,1721,--,-86143,--,-65405,--,91527,--,-13085,--,-10861,--,-41233,--,7382,--,-6151,--,-9122,0,88133,0,5355,--,17738,--,19670,0,--,--,-103,0, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,--,--,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,--,--,0, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,--,--,0, 
 经营活动产生现金流量净额(万元),278019,--,973299,--,329951,--,807487,--,389796,--,595264,--,188875,--,183593,--,143522,--,559962,--,399199,--,569587,--,218770,--,834125,--,258972,--,621313,--,259053,--,545105,--,285729,--,434937,--,146536,--,454153,0,126556,--,138509,--,84814,0,--,--,29916,0, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,--,--,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,--,--,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,--,--,0, 
 现金的期末余额(万元),1334517,1465377,1699417,1548050,1595945,1492019,1373310,1288563,589859,493234,443276,478836,704340,888831,670586,405745,602277,677242,695995,525247,973269,790679,380895,564928,706276,520402,630602,726110,285286,381106,353870,310926,310798,423562,370997,261275,321124,318491,327363,386985,464719,466624,390877,355189,246057,260763,272551,289296,112759,116205,97172,121956,88500,56387, 
 现金的期初余额(万元),1699417,1699417,1373310,1373310,1373310,1373310,443276,463276,443276,463276,670586,690586,670586,690586,695995,695995,695995,700242,380895,380895,380895,380895,630602,630602,630602,630602,443072,445194,353870,353870,370997,370997,370997,370676,327363,327363,327363,329047,390877,390877,390877,390877,275206,275206,272551,272551,97172,97172,97172,97172,60668,60668,60668,60668, 
