 报告日期,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,--,0, 
 收到的税费返还(万元),70142,21199,118517,69894,52442,40274,121007,100974,46713,33665,107537,82653,64513,31716,141682,97330,80475,48757,128404,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,22,22,22,--,218,149,109,59,83,6,--,0, 
 收到的其他与经营活动有关的现金(万元),8226,10498,21924,5174,2190,1904,13566,6327,1018,1954,2768,1556,940,528,2265,2353,2144,7033,477,2009,2001,16,10,9,6,3,3118,3,1,--,948,700,158,48,439,356,288,37,314,246,202,139,2231,1134,1088,611,2146,2021,628,388,8202,1307,1344,50, 
 经营活动现金流入小计(万元),393197,178565,952438,574291,310628,197569,963236,636871,330290,213857,993696,647411,437948,225253,928849,672099,468259,243885,1009038,2009,2001,16,10,9,6,3,3118,3,1,0,948,700,158,48,439,356,288,37,314,246,202,139,3091,1867,1445,782,5933,5109,2571,1134,17663,7153,6171,4508, 
 购买商品、接受劳务支付的现金(万元),302346,149402,763650,489906,264338,178596,844291,568389,298957,188360,879937,567516,369015,198702,748495,564301,417596,158386,874725,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,122,100,86,60,1182,988,651,376,4299,3157,2363,3035, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,--,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,--,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,--,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,--,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,--,0, 
 支付给职工以及为职工支付的现金(万元),36039,13561,71739,46527,34615,14519,77835,51073,33554,19082,75989,50694,37573,21788,60061,34356,26744,13664,42779,32,22,7,48,43,30,15,112,94,68,39,103,74,48,24,119,85,62,28,108,83,60,26,626,508,335,146,1296,1278,870,377,2053,1480,1185,1438, 
 支付的各项税费(万元),8588,4348,30967,14894,13350,8938,36652,18224,13749,12135,25982,18995,13701,12172,32208,24533,16904,8701,31424,11,11,8,--,--,--,--,--,0,0,--,--,--,--,--,1,6,4,1,0,4,2,--,156,75,59,51,235,184,125,50,271,143,43,69, 
 支付的其他与经营活动有关的现金(万元),35169,10874,92479,43024,37190,11558,68229,49072,35518,21109,53531,48295,34861,7700,50168,25110,24070,34358,35627,25,7,8,117,115,106,52,799,733,499,133,296,220,113,27,317,267,225,12,1700,162,144,113,2186,1827,1455,685,4418,3642,1276,719,12741,5697,5092,660, 
 经营活动现金流出小计(万元),382143,178185,958835,594352,349493,213611,1027007,686759,381778,240686,1035440,685499,455151,240363,890932,648300,485315,215109,984555,69,40,23,165,158,135,67,912,828,566,172,399,294,161,51,438,358,291,41,1808,250,206,139,3089,2510,1935,942,7132,6093,2922,1521,19363,10477,8683,5201, 
 经营活动产生的现金流量净额(万元),11054,379,-6397,-20061,-38865,-16042,-63772,-49888,-51488,-26828,-41744,-38089,-17203,-15110,37917,23799,-17056,28776,24483,1940,1961,-7,-155,-148,-129,-64,2206,-824,-565,-172,549,406,-3,-3,1,-3,-3,-4,-1494,-4,-4,1,2,-643,-491,-160,-1199,-984,-351,-387,-1700,-3324,-2512,-693, 
 收回投资所收到的现金(万元),97284,74788,595704,274291,207101,119376,462755,384195,178491,64892,368589,334098,248858,294539,471935,775839,502110,9175,752282,9400,9400,6200,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,1423,--,0,--,0,--,0,--,580,--,0,0,0,--,--,0, 
 取得投资收益所收到的现金(万元),1010,1661,5712,897,144,240,5910,7778,3721,143,6488,6426,3231,470,11327,7408,5226,11,8172,97,97,46,146,--,--,--,455,335,335,--,--,--,--,--,--,--,--,--,25,--,0,--,225,225,225,--,153,153,3,0,120,120,--,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),330,5,8046,5147,1431,0,2296,1795,1792,63,146,77,69,9,2743,--,--,0,30,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,40,--,0,--,2,--,0,--,233,258,25,0,39,25,2,5, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,5795,4763,4573,1000,550,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,0,0,--,--,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3240,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,32,2,0,1858,1858,--,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,--,--, 
 投资活动现金流入小计(万元),98624,76454,609462,280334,208676,119616,470960,393768,184003,65098,381018,345364,256730,296018,486555,783247,507336,9186,763724,9497,9497,6246,146,0,0,0,455,335,335,0,0,0,0,0,0,0,--,--,1488,--,0,--,227,225,225,--,966,442,29,0,2016,2002,2,5, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),17410,3459,50404,33133,26824,3033,22847,19644,17112,1055,16379,6318,4172,1272,22051,12737,6376,451,13519,--,--,--,--,--,--,--,2,2,2,--,--,--,--,--,--,--,--,--,--,--,0,--,1,1,1,0,33,220,207,205,209,20,74,10, 
 投资所支付的现金(万元),67176,92300,388119,142998,101246,86951,488367,344810,228158,80412,490954,390098,238632,267805,319627,636918,434896,28645,805849,6400,6400,6400,3000,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,0,60,--,--,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,--,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,943,--,501,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,0,0,--,--,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,994,--,--,32,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,3032,--,0,--,213,--,0,0,531,454,--,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,--,--, 
 投资活动现金流出小计(万元),84587,95759,438524,176131,128071,89984,511214,364454,245269,81466,507333,396415,242804,269078,341678,650649,442215,29097,819901,6400,6400,6400,3000,0,0,0,2,2,2,0,0,0,0,0,0,0,--,--,0,--,0,--,3033,1,1,0,246,220,207,205,801,474,74,10, 
 投资活动产生的现金流量净额(万元),14037,-19305,170938,104203,80606,29632,-40253,29314,-61266,-16368,-126314,-51051,13926,26940,144876,132598,65121,-19911,-56178,3097,3097,-154,-2854,0,0,0,452,332,332,0,0,0,0,0,0,0,--,--,1488,--,0,--,-2805,224,224,-0,720,223,-178,-205,1216,1528,-72,-5, 
 吸收投资收到的现金(万元),--,--,--,30000,20000,20000,112,2112,2112,--,4827,4400,4400,--,122004,4054,3990,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,57,--,0,0,291,195,20,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,57,--,0,--,271,--,--,0, 
 取得借款收到的现金(万元),270671,122269,658351,329485,249610,145590,1096326,571444,352125,160830,876221,483645,299199,167707,751965,570630,376239,73276,768659,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,0,0,--,--,0, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,--,0, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,13250,--,--,--,3452,--,--,--,--,--,--,0,2610,--,--,--,--,--,--,--,--,3112,0,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,1,1,1,0,32,34,32,28, 
 筹资活动现金流入小计(万元),270671,122269,658351,359485,269610,165590,1109688,573556,354237,160830,884500,488045,303599,167707,873969,574683,380229,73276,771269,0,0,0,0,0,0,0,0,3112,0,0,0,0,0,0,0,0,--,--,--,--,0,--,0,--,0,--,58,1,1,0,323,229,52,28, 
 偿还债务支付的现金(万元),261690,102299,846790,454915,342216,227081,1002030,545052,292882,147048,823845,432372,360471,230182,861854,694439,442234,16539,695436,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,0,2170,2170,2170,3570, 
 分配股利、利润或偿付利息所支付的现金(万元),2153,2338,10405,3793,2999,1164,8785,4939,1717,580,12285,10981,2126,453,18131,4718,3872,198,13954,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,19,8,8,8,279,279,281,178, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,--,0, 
 支付其他与筹资活动有关的现金(万元),--,--,33240,22216,22216,10690,--,--,--,--,14381,5348,--,--,742,--,--,--,9500,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,1,1,1,0,1,2,2,1, 
 筹资活动现金流出小计(万元),263843,104637,890435,480925,367431,238935,1044510,549992,294598,147628,850512,448702,362597,230635,880727,699157,446106,16737,718891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--,--,0,--,0,--,0,0,20,8,8,8,2450,2451,2453,3748, 
 筹资活动产生的现金流量净额(万元),6829,17632,-232084,-121440,-97821,-73345,65178,23565,59639,13202,33989,39343,-58998,-62928,-6758,-124473,-65877,56539,52378,0,0,0,0,0,0,0,0,3112,0,0,0,0,0,0,0,0,--,--,--,--,0,--,0,--,0,-0,39,-7,-7,-8,-2127,-2222,-2401,-3720, 
 汇率变动对现金及现金等价物的影响(万元),-411,931,1645,695,-573,-1450,-2261,1485,1732,-927,2097,-865,572,473,3753,190,100,89,44,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,0,0,--,--,0, 
 现金及现金等价物净增加额(万元),31508,-362,-65898,-36602,-56654,-61205,-41109,4476,-51383,-30922,-131973,-50661,-61703,-50625,179789,32113,-17712,65493,20727,5037,5058,-161,-3009,-148,-129,-64,2658,2620,-233,-172,549,406,-3,-3,1,-3,-3,-4,-6,-4,-4,1,-2804,-418,-267,-160,-440,-768,-536,-600,-2611,-4017,-4985,-4419, 
 加:期初现金及现金等价物余额(万元),27766,28736,93664,93664,93664,93664,134773,134773,134773,134773,266746,266746,266746,266746,86957,86957,86957,86957,66230,207,207,207,3216,3216,3216,3216,557,557,557,557,8,8,8,8,7,7,7,7,13,13,13,13,2817,2815,2815,2815,3255,3526,3526,3526,5866,5866,5866,5866, 
 期末现金及现金等价物余额(万元),59274,28374,27766,57063,37010,32459,93664,139249,83390,103851,134773,216084,205043,216121,266746,119070,69245,152450,86957,5244,5265,46,207,3068,3087,3152,3216,3177,325,386,557,414,6,5,8,4,4,3,7,9,9,13,13,2397,2549,2655,2815,2758,2990,2926,3255,1849,881,1448, 
 净利润(万元),3027,--,17562,--,8871,--,16797,--,8994,--,45705,--,16234,--,40041,--,13477,--,56459,--,74,--,25,--,-453,--,-7258,--,-493,--,187,--,-42,--,-173,--,-63,--,22,--,-41,0,261,0,-492,--,4360,--,-149,0,-29421,--,--,0, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,--,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,--,--, 
 资产减值准备(万元),87,--,1661,--,-2043,--,4007,--,3683,--,8311,--,1151,--,6719,--,1202,--,6279,--,--,--,4,--,--,--,6455,--,126,--,7,--,--,--,78,--,--,--,34,--,0,--,702,--,0,--,-3,--,134,0,1322,--,--,0, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),3787,--,7125,--,4282,--,6843,--,3420,--,5778,--,2874,--,5115,--,2386,--,3724,--,1,--,1,--,1,--,1,--,1,--,1,--,0,--,5,--,4,--,21,--,0,0,81,0,49,--,107,--,40,0,732,--,--,0, 
 无形资产摊销(万元),4152,--,4507,--,1236,--,1775,--,366,--,559,--,144,--,638,--,189,--,278,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,0,67,--,--,0, 
 长期待摊费用摊销(万元),1294,--,3329,--,42,--,1090,--,302,--,671,--,160,--,95,--,45,--,93,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,51,--,0,--,4,--,0,0,8,--,--,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,--,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,--,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-44,--,-4534,--,-4516,--,-401,--,-410,--,19,--,-27,--,9,--,64,--,16,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-20,--,0,--,8,--,0,--,110,--,2,0,-2025,--,--,0, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,6,--,0,0,126,--,--,0, 
 公允价值变动损失(万元),607,--,281,--,-546,--,-3859,--,-4676,--,2047,--,195,--,-1068,--,1699,--,-317,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,75,--,-200,0,-425,--,--,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,--,--, 
 预计负债(万元),-2896,--,--,--,-11485,--,--,--,-3601,--,--,--,4386,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,--,--, 
 财务费用(万元),-1528,--,7451,--,164,--,-5849,--,1269,--,-7051,--,-468,--,-400,--,4071,--,-950,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,12,--,-14,0,1367,--,--,0, 
 投资损失(万元),-4136,--,-1581,--,-144,--,-2709,--,-1006,--,-2926,--,-1472,--,-10637,--,-6363,--,-3518,--,-97,--,-146,--,366,--,-101,--,114,--,-91,--,-80,--,-171,--,-89,--,-357,--,-116,--,-108,--,-76,--,-1477,--,-191,0,3160,--,--,0, 
 递延所得税资产减少(万元),-2109,--,6,--,472,--,-7527,--,-7091,--,-1849,--,-256,--,-4723,--,-1553,--,-7942,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,56,--,0,0,-56,--,--,0, 
 递延所得税负债增加(万元),1461,--,327,--,-5,--,-32,--,17,--,-40,--,-21,--,-45,--,34,--,-45,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,--,0,0,0,--,--,0, 
 存货的减少(万元),-33835,--,84628,--,39692,--,-854,--,24253,--,-84219,--,4598,--,11109,--,22665,--,-46903,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,59,--,-2,--,184,--,-384,0,1080,--,--,0, 
 经营性应收项目的减少(万元),60528,--,-61522,--,3341,--,-59913,--,32956,--,-41971,--,46926,--,29970,--,62567,--,-128662,--,-0,--,-30,--,-29,--,-3,--,-310,--,662,--,124,--,319,--,167,--,-4,--,67,0,1595,0,0,--,1752,--,388,0,7593,--,--,0, 
 经营性应付项目的增加(万元),-19342,--,-65637,--,-78227,--,-13139,--,-109964,--,33221,--,-91629,--,-38905,--,-117540,--,145970,--,1984,--,-9,--,-13,--,3112,--,-2,--,-5436,--,-5,--,-57,--,-23,--,-1190,--,86,0,-2648,0,31,--,-6383,--,22,0,14772,--,--,0, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,5220,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,0,0,--,--,0, 
 经营活动产生现金流量净额(万元),11054,--,-6397,--,-38865,--,-63772,--,-51488,--,-41744,--,-17203,--,37917,--,-17056,--,24483,--,1961,--,-155,--,-129,--,2206,--,-565,--,549,--,-3,--,1,--,-3,--,-1494,--,-4,--,2,--,-491,--,-1199,--,-351,0,-1700,--,--,0, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,0,0,--,--,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,0,0,--,--,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,0,0,--,--,0, 
 现金的期末余额(万元),59274,28374,27766,57063,37010,32459,93664,139249,83780,103851,134773,216084,205043,216121,266746,119070,69245,152450,86957,5244,5265,46,207,3068,3087,3152,3216,3177,325,386,557,414,6,5,8,4,4,3,7,9,9,13,13,2397,2549,2655,2815,2758,2990,2926,3255,1849,881,1448, 
 现金的期初余额(万元),27766,28736,93664,93664,93664,93664,134773,134773,134773,134773,266746,266746,266746,266746,86957,86957,86957,86957,66230,207,207,207,3216,3216,3216,3216,557,557,557,557,8,8,8,8,7,7,7,7,13,13,13,13,2817,2815,2815,2815,3255,3526,3526,3526,5866,5866,5866,5866, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,0,0,--,--,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,0,0,--,--,0, 
 现金及现金等价物的净增加额(万元),31508,-362,-65898,-36602,-56654,-61205,-41109,4476,-50993,-30922,-131973,-50661,-61703,-50625,179789,32113,-17712,65493,20727,5037,5058,-161,-3009,-148,-129,-64,2658,2620,-233,-172,549,406,-3,-3,1,-3,-3,-4,-6,-4,-4,1,-2804,-418,-267,-160,-440,-768,-536,-600,-2611,-4017,-4985,-4419, 

