 报告日期,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2600,2600,--,--,--,--,--,--,--,--,--,--,1226,1226,1226,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,0,0,--,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,49,31,31,24,2512,--,--,--,--,--,--,--,--,--,--,--,2600,--,--,--,--,--,--,--,--,--,--,--,694,--,--,--,4310,4022,--,--,--,--,0,--,--,--,0,--,0,--,0,0,0,--,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,2,--,102,26,21,--,128,--,42,--,269,42,139,--,210,25,66,3099,261,70,124,--,185,--,92,--,329,--,291,--,1590,--,--,--,--,6440,2580,--,--,12000,0,--,340,--,0,0,0,--,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,0,--, 
 投资活动现金流出小计(万元),122140,72192,419667,277475,186211,87642,228759,150890,105970,24050,217150,134355,103091,26042,218489,138096,78403,30930,188246,168171,120342,37782,172570,113590,53332,20356,223568,143982,83362,11906,150544,123838,57067,36730,114425,85127,46554,17742,100220,92028,48271,24297,129808,112105,46798,19414,130300,92484,39903,16539,62276,40827,35145,19874, 
 投资活动产生的现金流量净额(万元),-122115,-72184,-411938,-269980,-180193,-81629,-226144,-148904,-105914,-24027,-214666,-132340,-102653,-26012,-188297,-112688,-74019,-29010,-179311,-158674,-114532,-36175,-154857,-98441,-53300,-20205,-221935,-142534,-83359,-11734,-146696,-122732,-57050,-36514,-114137,-84790,-46443,-17486,-67253,-59832,-16235,10308,-128593,-111988,-46683,-19414,-130129,-92388,-39903,-16539,7476,26242,-1560,-19874, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,0,0,--,0,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,0,0, 
 取得借款收到的现金(万元),59000,59000,178439,109824,106824,61389,40000,40000,40000,--,29600,29600,29600,--,110498,71845,51616,25178,141557,124081,105603,31872,170794,110601,100601,35072,167716,78798,41429,10000,109274,89274,41774,38527,161926,127994,85982,38219,222837,163431,111813,60669,257848,214972,116871,70962,309687,248388,182139,109716,283045,128445,97202,51281, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,50000,50000,50000,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,0,0, 
 收到其他与筹资活动有关的现金(万元),48595,48488,154327,104946,42420,--,145720,142825,43079,--,122167,122167,19585,--,161974,143346,88399,52945,87688,70128,--,--,90306,74216,3,3,747,750,750,750,18033,12326,6674,881,1146,--,--,--,--,--,0,93,--,772,501,498,2282,--,0,0,0,--,0,0, 
 筹资活动现金流入小计(万元),107595,107488,332766,214769,149244,61389,185720,182825,83079,0,151767,151767,49185,0,272472,215191,140015,78123,229245,194209,105603,31872,261101,184818,100604,35075,218463,129548,92179,10750,127307,101600,48448,39408,163072,127994,85982,38219,222837,163431,111813,60763,257848,215744,117372,71460,311969,248388,182139,109716,283045,128445,97202,51281, 
 偿还债务支付的现金(万元),66474,12369,96576,51848,29694,9901,127931,119712,62873,19647,207468,170122,118349,42175,194075,149933,100638,5722,149318,108211,55328,2214,166422,129946,46535,7370,124357,115133,28134,19742,148235,100570,48496,22995,154396,124173,56880,29599,234508,172598,126824,82056,181275,130608,82802,53191,228178,190406,149752,86193,362073,219347,123929,31009, 
 分配股利、利润或偿付利息所支付的现金(万元),5407,1677,17127,13955,2801,579,18865,16720,4107,582,20080,16387,5626,502,22254,16885,11145,562,27077,21167,10140,1799,34357,28914,10632,2361,32641,28092,23946,3531,26945,22507,18999,3389,22840,18862,15494,3526,19589,15143,10922,5110,26232,17870,12879,6721,18677,14303,8633,4083,23139,16119,10860,5433, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,10,10,--,0,--,0,0, 
 支付其他与筹资活动有关的现金(万元),20723,10572,27365,20787,11279,4764,20202,12892,9363,3547,18839,12958,8587,3619,17468,11569,7901,4104,18104,11131,7418,3856,17594,13883,10169,5092,20771,15587,10433,5137,20757,13350,8341,4169,29268,18621,10811,8351,32778,16844,10518,6348,27380,22767,14896,10222,10833,25121,15464,10733,11106,25846,15051,10811, 
 筹资活动现金流出小计(万元),92604,24618,141068,86591,43775,15244,166997,149325,76343,23775,246387,199467,132562,46296,233797,178387,119684,10388,194499,140510,72885,7870,218374,172744,67336,14823,177769,158813,62513,28410,195936,136427,75836,30553,206503,161656,83186,41476,286876,204585,148263,93514,234886,171244,110577,70135,257688,229830,173849,101009,396318,261311,149839,47253, 
 筹资活动产生的现金流量净额(万元),14990,82870,191698,128179,105469,46145,18723,33500,6736,-23775,-94620,-47700,-83378,-46296,38675,36805,20331,67735,34746,53699,32717,24003,42727,12074,33268,20252,40694,-29265,29666,-17660,-68629,-34827,-27388,8855,-43432,-33662,2796,-3257,-64038,-41154,-36450,-32751,22961,44500,6795,1324,54282,18557,8290,8707,-113273,-132866,-52638,4028, 
 汇率变动对现金及现金等价物的影响(万元),-959,-948,4965,4604,1669,-147,-2788,-2345,-531,-70,4166,1710,1277,497,2642,649,-7,108,204,-206,-144,130,-76,-157,-22,9,130,134,110,2,-22,-19,-8,-1,-12,-82,-3,-1,-4,-16,-10,-14,-71,-40,-61,-15,-222,-112,-72,-28,-115,-61,-28,0, 
 现金及现金等价物净增加额(万元),-53677,17006,29728,125593,12835,25070,-24767,100974,-34793,-44222,-62414,54844,-82304,-44820,95466,123193,24463,63945,1622,38728,-14174,2340,28913,37258,16883,16876,-8480,-387,10567,-11728,9158,28503,-1114,3494,9927,4886,4511,7476,440,346,3979,2410,281,9468,4661,-666,-2612,-1359,-232,4878,16,-3665,-839,1648, 
 加:期初现金及现金等价物余额(万元),84086,84086,54358,54358,54358,54358,79126,79126,79126,79126,141540,141540,141540,141540,46074,46074,46074,46074,44452,44452,44452,44452,15539,15539,15539,15539,24019,24019,24019,24019,14861,14861,14861,14861,4933,4933,4933,4933,4494,4494,4494,4494,4213,4213,4213,4213,6826,6826,6826,6826,6810,9775,6810,6810, 
 期末现金及现金等价物余额(万元),30409,101092,84086,179951,67194,79429,54358,180099,44333,34904,79126,196384,59236,96720,141540,169267,70537,110019,46074,83180,30279,46792,44452,52797,32421,32415,15539,23632,34585,12291,24019,43364,13747,18355,14861,9819,9445,12409,4933,4840,8472,6904,4494,13682,8874,3547,4213,5467,6594,11704,6826,6110,5970,8458, 
 净利润(万元),-2736,--,34738,--,20373,--,49035,--,9009,--,53283,--,28369,--,53226,--,21681,--,28785,--,4673,--,38908,--,8237,--,58981,--,19102,--,77077,--,35355,--,63458,--,20564,--,30274,--,11268,0,8164,0,5908,--,3726,--,-8968,0,1034,--,-11450,0, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,73,--,0,--,0,--,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,0,--, 
 资产减值准备(万元),75,--,507,--,427,--,45,--,226,--,931,--,44,--,558,--,266,--,117,--,141,--,8236,--,7993,--,19393,--,8,--,19526,--,78,--,116,--,58,--,24,--,38,--,-55,--,100,--,67,--,0,0,-1482,--,0,0, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),45215,--,82274,--,39955,--,82905,--,40665,--,78496,--,39072,--,68110,--,32919,--,70572,--,36334,--,78757,--,39708,--,72617,--,33101,--,66916,--,28162,--,56301,--,27691,--,51759,--,25199,0,43640,0,20369,--,40526,--,19180,0,31355,--,15504,0, 
 无形资产摊销(万元),447,--,856,--,408,--,705,--,309,--,586,--,258,--,514,--,240,--,426,--,209,--,188,--,71,--,143,--,72,--,93,--,35,--,75,--,39,--,81,--,37,--,66,--,32,--,61,--,0,0,39,--,0,0, 
 长期待摊费用摊销(万元),4623,--,9088,--,4588,--,8454,--,4219,--,8219,--,4097,--,7226,--,3505,--,6328,--,3007,--,5225,--,2525,--,4570,--,2173,--,4573,--,2203,--,4264,--,2177,--,4835,--,770,--,1370,--,625,--,1072,--,504,0,0,--,390,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-3,--,-2653,--,-2647,--,-9,--,81,--,339,--,196,--,95,--,-1,--,539,--,-95,--,-7176,--,-31,--,-6,--,-4,--,-772,--,-17,--,-0,--,284,--,-613,--,208,--,-2,--,0,--,39,--,47,0,-762,--,22,0, 
 固定资产报废损失(万元),132,--,134,--,53,--,146,--,--,--,--,--,--,--,--,--,93,--,--,--,369,--,277,--,212,--,691,--,919,--,1732,--,767,--,771,--,0,--,337,--,0,--,1092,--,637,--,2135,--,0,0,0,--,0,0, 
 公允价值变动损失(万元),108,--,-370,--,-351,--,245,--,60,--,-221,--,393,--,181,--,312,--,-126,--,118,--,-690,--,-733,--,505,--,424,--,757,--,201,--,592,--,-24,--,1212,--,406,--,1929,--,0,--,0,--,0,0,0,--,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,0,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,0,--, 
 财务费用(万元),8242,--,14248,--,4431,--,1426,--,565,--,27390,--,13132,--,33833,--,9198,--,20220,--,14094,--,14824,--,6815,--,23834,--,12911,--,9270,--,4743,--,14869,--,9412,--,24822,--,12956,--,25284,--,8562,--,28341,--,12580,0,30115,--,16207,0, 
 投资损失(万元),-608,--,-1803,--,-1719,--,-2172,--,-1937,--,-1736,--,85,--,-3550,--,2018,--,2604,--,284,--,-1416,--,-49,--,-1439,--,-1438,--,-855,--,-728,--,172,--,-65,--,-372,--,-483,--,-1118,--,-113,--,-95,--,-1,0,-1641,--,-375,0, 
 递延所得税资产减少(万元),-14693,--,-13103,--,-10700,--,-14140,--,-9537,--,-18797,--,-16385,--,1629,--,6533,--,-3044,--,-527,--,1122,--,1502,--,-22048,--,-7589,--,-10367,--,-3693,--,-3467,--,-2597,--,-2306,--,-2646,--,422,--,-2156,--,1926,--,-1761,0,3286,--,-2086,0, 
 递延所得税负债增加(万元),2711,--,-11,--,-7,--,-3,--,--,--,--,--,--,--,--,--,781,--,--,--,0,--,0,--,3,--,0,--,0,--,-232,--,-51,--,-51,--,6,--,-1698,--,-182,0,913,0,1671,--,0,--,0,0,0,--,0,0, 
 存货的减少(万元),383,--,-2170,--,196,--,3907,--,917,--,-866,--,-1150,--,-16,--,594,--,-418,--,-2812,--,897,--,-208,--,920,--,1704,--,-3848,--,-515,--,-1217,--,-416,--,908,--,838,--,-2211,--,-3169,--,-1279,--,-164,0,1821,--,-966,0, 
 经营性应收项目的减少(万元),-6715,--,22682,--,1827,--,-22135,--,-28271,--,-20080,--,-17639,--,-5623,--,-23779,--,-8849,--,462,--,-11401,--,-11759,--,-6733,--,-8455,--,917,--,-2149,--,-6896,--,-11223,--,-1873,--,-9014,0,8380,0,-1173,--,-9830,--,-7654,0,18805,--,319,0, 
 经营性应付项目的增加(万元),17708,--,99432,--,29470,--,75791,--,48970,--,114318,--,52319,--,85583,--,23797,--,28998,--,11528,--,13367,--,-17349,--,21204,--,11219,--,59718,--,18940,--,38522,--,2256,--,24343,--,17279,0,18110,0,13316,--,6696,--,17691,0,23358,--,35821,0, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,0,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,0,--, 
 其他(万元),-481,--,1151,--,-416,--,1242,--,-360,--,843,--,-342,--,681,--,--,--,-170,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,0,0,--,0,0, 
 经营活动产生现金流量净额(万元),54408,--,245002,--,85890,--,185442,--,64915,--,242706,--,102450,--,242446,--,78158,--,145983,--,67785,--,141119,--,36937,--,172632,--,64149,--,224505,--,83332,--,167508,--,48161,--,131735,--,56674,--,105983,--,44610,--,73457,--,31453,0,105928,--,53387,0, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,0,0,--,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,0,0,--,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,34286,--,--,--,0,--,0,--,0,--,0,--,26729,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,0,0,0,--,0,0, 
 现金的期末余额(万元),30409,101092,84086,179951,67194,79429,54358,180099,44333,34904,79126,196384,59236,96720,141540,169267,70537,110019,46074,83180,30279,46792,44452,52797,32421,32415,15539,23632,34585,12291,24019,43364,13747,18355,14861,9819,9445,12409,4933,4840,8472,6904,4494,13682,8874,3547,4213,5467,6594,11704,6826,6110,5970,8458, 
 现金的期初余额(万元),84086,84086,54358,54358,54358,54358,79126,79126,79126,79126,141540,141540,141540,141540,46074,46074,46074,46074,44452,44452,44452,44452,15539,15539,15539,15539,24019,24019,24019,24019,14861,14861,14861,14861,4933,4933,4933,4933,4494,4494,4494,4494,4213,4213,4213,4213,6826,6826,6826,6826,6810,9775,6810,6810, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,0,0,--,0,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,0,0,--,0,0, 
