 报告日期,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 购买商品、接受劳务支付的现金(万元),100,66,32825,24030,23977,21017,56346,42675,28032,19646,39177,28407,23156,3500,39738,30177,7022,39,1766,3851,2889,126,5378,4904,4391,2555,19992,12234,6839,--,16698,12309,6495,3440,18107,8883,4885,2462,16309,11553,6780,2109,17675,15364,9978,5022,23230,26221,21670,7492,35667,28100,13498,2127, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1637,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,--,0,--,--,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,--,0,--,--,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,--,0,--,--,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,--,0,--,--,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,--,0,--,--,--,0,0, 
 支付给职工以及为职工支付的现金(万元),159,83,583,458,343,124,413,331,205,99,471,345,233,122,360,793,711,87,458,368,256,143,651,451,365,231,493,551,385,201,1272,1153,842,419,2030,1869,1287,792,2613,2119,1468,744,3430,2250,1828,708,3516,3033,2451,1109,4011,3632,2466,1025, 
 支付的各项税费(万元),3,0,57,61,52,35,1537,1691,396,212,343,284,212,113,706,484,365,357,2895,2321,1663,254,3157,2550,2006,1132,180,176,166,93,594,284,234,205,692,639,522,143,299,359,312,119,789,566,531,185,2571,2900,2453,963,3180,2286,1502,1183, 
 支付的其他与经营活动有关的现金(万元),820,173,5693,5718,3216,156,7757,4981,2493,2749,116347,91633,60858,30195,63600,54406,23308,646,15011,7067,6100,7306,15802,10670,8151,6192,17443,1562,6534,2094,13070,2544,2232,400,13566,3381,4125,916,3260,2477,1890,993,7611,6317,5165,1258,8941,5627,3183,2041,8610,6597,5347,1442, 
 经营活动现金流出小计(万元),1082,322,39158,30268,27589,21331,66053,49678,31127,22707,156339,120669,84458,33930,104404,85859,31406,1129,20129,13607,10909,7829,24988,18575,14912,10110,38108,14523,13924,4026,31635,16290,9803,4465,34396,14773,10820,4312,22481,16508,10450,3966,29506,24496,17502,7172,38259,37781,29757,11605,51467,40615,22814,5776, 
 经营活动产生的现金流量净额(万元),-100,-84,-8583,-125,-121,-80,-865,-824,313,376,-16549,-3029,379,-64,2756,1613,2568,8396,-7966,-5539,-5213,-5047,6533,1529,388,-1640,5408,7131,1268,490,407,3905,2193,144,9365,4253,4025,2794,-615,-50,386,586,-6129,-4484,-772,-468,6666,5652,6339,5891,9651,14775,16199,8111, 
 收回投资所收到的现金(万元),--,--,9441,1,1,--,1003,987,133,133,2815,0,0,--,12592,12592,12592,--,--,--,--,--,--,--,--,--,2,1,--,--,483,1671,500,500,--,200,200,200,0,0,0,0,17127,--,0,--,0,--,0,--,6091,10041,0,0, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,5,5,5,1,11401,0,0,--,3818,3818,3818,--,--,--,--,--,--,--,--,--,--,1,--,--,42,--,--,--,36,--,--,--,0,0,0,--,0,--,0,--,1296,--,0,--,4109,--,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,--,--,--,--,--,2732,12,--,--,5,5,--,--,4000,--,--,--,34,12,12,--,--,14,14,--,33,18,5,--,245,39,0,--,847,821,340,19,25,25,25,22,17,--,0,--,1550,1672,1535,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,1675,--,--,--,18940,19472,--,--,-0,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,37,--,--,--,-13,0,0,--,0,17150,17150,--,0,--,0,--,--,--,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1728,--,11,14,--,--,--,--,0,0,0,--,0,--,0,--,1273,--,0,--,13367,4040,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,--,0,--,--,--,0,--, 
 投资活动现金流入小计(万元),0,0,9441,1,1,0,1008,992,138,134,18622,12,0,0,35354,35887,16410,0,4000,0,0,0,34,12,12,0,2,16,14,0,2286,1688,516,514,319,239,200,200,835,821,340,19,17152,17175,17175,22,2587,--,0,--,25117,15753,1535,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),6,5,61,61,57,13,69,14,--,--,212,197,139,1,58,5,--,--,--,--,--,--,18,48,48,17,54,64,53,1,141,221,192,151,1225,468,423,388,56,63,359,1,713,599,165,48,1169,452,435,192,6374,5331,4475,95, 
 投资所支付的现金(万元),--,--,--,-0,--,--,12167,12167,12138,12132,19619,449,--,--,11651,11651,11651,--,--,--,--,--,--,--,--,--,0,--,--,--,0,1131,573,573,--,--,--,--,0,0,0,--,0,--,0,--,140,140,140,--,9020,--,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,--,0,--,--,--,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),3,3,-0,--,--,--,--,--,--,--,--,--,--,--,-80,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-11,0,0,--,0,--,0,--,0,--,0,--,--,--,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,17,17,--,--,--,--,--,0,0,0,--,0,--,0,--,1276,--,0,140,--,8851,8300,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,--,0,--,--,--,0,--, 
 投资活动现金流出小计(万元),9,8,61,61,57,13,12236,12181,12138,12132,19832,646,139,1,11630,11655,11651,0,0,0,0,0,18,48,48,17,54,64,53,1,141,1369,783,724,1225,468,423,388,45,63,359,1,713,599,165,48,2586,592,575,332,15394,14182,12775,95, 
 投资活动产生的现金流量净额(万元),-9,-8,9380,-60,-56,-13,-11228,-11190,-12000,-11998,-1210,-635,-139,-1,23725,24232,4759,0,4000,0,0,0,16,-36,-36,-17,-52,-48,-39,-1,2146,319,-267,-211,-906,-229,-223,-188,790,759,-19,18,16440,16576,17010,-25,1,-592,-575,-332,9723,1572,-11240,-95, 
 吸收投资收到的现金(万元),--,--,--,6,--,--,--,--,--,--,--,--,--,--,2000,1592,1592,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,--,0,--,--,--,0,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,2000,2000,2000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,--,0,--,--,--,0,0, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,480,--,--,--,--,--,--,--,1000,1500,1500,--,8570,4000,2000,1500,16490,13320,13070,3070,32270,25996,25172,11447, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,--,0,--,--,--,0,0, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,340,--,--,2500,1300,--,--,5313,--,--,--,--,--,--,--,480,0,0,--,0,--,0,--,3649,--,0,--,--,--,0,0, 
 筹资活动现金流入小计(万元),0,0,0,6,0,0,0,0,0,0,0,0,0,0,2000,1592,1592,0,0,0,0,0,0,340,0,0,2500,1300,0,0,5793,0,0,0,0,0,--,--,1480,1500,1500,--,8570,4000,2000,1500,20139,13320,13070,3070,32270,25996,25172,11447, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1510,1510,100,--,5860,1050,950,400,8480,6450,4400,2100,5508,3328,2858,330,1826,2131,1600,--,17180,12569,8338,1500,23769,20236,19868,7242,42325,33337,27939,11848, 
 分配股利、利润或偿付利息所支付的现金(万元),--,--,931,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1561,1561,--,--,--,--,--,--,148,122,84,42,95,100,100,15,251,261,169,85,1257,1159,564,167,2247,1345,1096,675,4042,3260,1445,547, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,--,0,--,--,--,0,0, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,270,--,--,--,6504,--,--,2567,--,--,--,63,--,--,1900,676,0,0,--,0,--,0,--,2311,--,0,0,3569,--,0,0, 
 筹资活动现金流出小计(万元),0,0,931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3071,3341,100,0,5860,7554,950,400,11195,6572,4484,2142,5667,3429,2959,2245,2753,2393,1769,85,18437,13728,8902,1667,28326,21582,20964,7916,49936,36597,29384,12395, 
 筹资活动产生的现金流量净额(万元),0,0,-931,6,0,0,0,0,0,0,0,0,0,0,2000,1592,1592,0,0,0,0,0,-3071,-3001,-100,0,-3360,-6254,-950,-400,-5402,-6572,-4484,-2142,-5667,-3429,-2959,-2245,-1273,-893,-269,-85,-9867,-9728,-6902,-167,-8188,-8262,-7894,-4846,-17666,-10601,-4213,-947, 
 汇率变动对现金及现金等价物的影响(万元),0,-0,0,0,0,-0,-0,-0,-0,-0,0,0,0,-0,0,0,-0,0,0,0,0,0,-0,--,--,-0,-0,--,--,--,1,--,--,--,--,--,--,--,0,-11,-11,--,0,-726,-692,-94,0,-395,-232,-80,-339,-103,-100,0, 
 现金及现金等价物净增加额(万元),-109,-92,-134,-179,-176,-93,-12093,-12014,-11687,-11622,-17758,-3663,240,-65,28480,27436,8918,8396,-3966,-5539,-5213,-5047,3478,-1508,251,-1657,1995,830,279,90,-2849,-2347,-2558,-2208,2793,595,843,361,-1098,-196,87,519,444,1638,8644,-755,-1520,-3597,-2361,632,1368,5643,647,7068, 
 加:期初现金及现金等价物余额(万元),161,161,296,296,296,308,12389,12389,12389,12389,30147,30147,30147,30147,1667,1667,1667,1667,5633,5633,5633,5633,2156,2156,2156,2156,160,160,160,160,3010,3010,3010,3010,217,217,217,217,1315,1315,1315,1315,871,871,871,871,2389,5958,5958,2389,1020,1020,1020,0, 
 期末现金及现金等价物余额(万元),53,69,161,116,119,215,296,375,702,766,12389,26484,30387,30082,30147,29103,10585,10063,1667,94,420,586,5633,647,2407,499,2156,990,439,250,160,662,452,802,3010,812,1060,578,217,1119,1402,1834,1315,2510,9515,117,868,2361,3597,3021,2389,6663,1667,0, 
 净利润(万元),-434,--,-1341,--,-451,--,-1183,--,-520,--,682,--,-164,--,-568,--,1580,--,1015,--,417,--,679,--,718,--,2597,--,-1363,--,2081,--,-499,--,-4337,--,-1172,--,326,0,-2048,0,-10635,0,-3107,--,-7970,--,3602,--,--,--,2194,0, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,3087,--,0,--,--,--,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,--,0,--,--,--,0,--, 
 资产减值准备(万元),-80,--,141,--,-294,--,260,--,--,--,-103,--,--,--,83,--,-65,--,590,--,--,--,-267,--,-9,--,603,--,247,--,-321,--,-718,--,-102,--,-482,--,611,0,288,--,4675,--,0,--,13396,--,0,--,--,--,229,0, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),129,--,241,--,135,--,263,--,131,--,389,--,192,--,388,--,134,--,403,--,202,--,445,--,222,--,484,--,252,--,573,--,354,--,979,--,512,--,2154,0,1066,0,2578,0,1351,--,3703,--,1484,--,--,--,1183,0, 
 无形资产摊销(万元),14,--,28,--,14,--,28,--,14,--,64,--,34,--,67,--,14,--,67,--,34,--,67,--,34,--,67,--,34,--,89,--,75,--,111,--,75,--,235,0,77,--,177,--,90,--,131,--,116,--,--,--,59,0, 
 长期待摊费用摊销(万元),7,--,14,--,21,--,--,--,--,--,--,--,--,--,--,--,--,--,24,--,--,--,19,--,--,--,19,--,--,--,36,--,5,--,14,--,--,--,30,0,0,--,0,--,0,--,0,--,0,--,--,--,0,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,--,0,--,--,--,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,--,0,--,--,--,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,--,--,--,--,--,-1175,--,--,--,25,--,--,--,--,--,--,--,1,--,1,--,0,--,-0,--,201,--,-806,--,82,--,2,--,60,0,22,--,187,--,93,--,560,--,0,--,--,--,110,0, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,3,--,--,--,-1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,117,--,62,--,--,--,22,0,0,--,0,--,0,--,0,--,0,--,--,--,0,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,0,--,554,--,376,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,-0,--,1,--,9,--,--,--,--,--,0,0,0,--,0,--,0,--,0,--,19,--,--,--,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,--,0,--,--,--,0,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,--,0,--,--,--,0,--, 
 财务费用(万元),--,--,0,--,--,--,0,--,--,--,--,--,-0,--,-0,--,--,--,135,--,--,--,351,--,265,--,1248,--,426,--,2256,--,826,--,252,--,1219,--,2394,0,1180,--,2602,--,2044,--,3350,--,1498,--,--,--,1987,0, 
 投资损失(万元),-8,--,-0,--,-0,--,708,--,-3,--,262,--,0,--,-1428,--,-1428,--,-0,--,--,--,--,--,--,--,-1,--,--,--,-1044,--,-11,--,-107,--,--,--,-5116,0,-185,--,-84,--,0,--,-10437,--,-502,--,--,--,254,0, 
 递延所得税资产减少(万元),20,--,76,--,75,--,29,--,4,--,-115,--,--,--,152,--,16,--,212,--,65,--,147,--,--,--,34,--,-85,--,-284,--,174,--,-192,--,187,--,-189,0,-72,--,-875,--,-144,--,193,--,23,--,--,--,-85,0, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,0,--,-6,--,--,--,0,0, 
 存货的减少(万元),-2713,--,244,--,-84,--,-8641,--,-3962,--,-2171,--,-720,--,-2813,--,-3323,--,11479,--,3425,--,7603,--,6655,--,-5129,--,-5091,--,-9417,--,-4228,--,-1000,--,194,--,-1023,0,1006,--,-1000,--,-759,--,84,--,261,--,--,--,-2047,0, 
 经营性应收项目的减少(万元),3548,--,20752,--,22710,--,-6557,--,6580,--,7193,--,48154,--,33331,--,19103,--,25849,--,36688,--,38014,--,-2173,--,-27229,--,210,--,-10685,--,3337,--,7089,--,3950,--,15324,0,-46,0,-2518,0,39,--,390,--,-611,--,--,--,15494,0, 
 经营性应付项目的增加(万元),-582,--,-28737,--,-22248,--,14198,--,-2518,--,-21952,--,-47116,--,-26481,--,-32935,--,-47740,--,-46043,--,-40544,--,-5330,--,32696,--,6640,--,21346,--,3557,--,6516,--,-461,--,-15528,0,-901,0,-1235,0,-378,--,181,--,456,--,--,--,-3577,0, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,--,0,--,--,--,0,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,--,0,--,--,--,0,--, 
 其他(万元),-0,--,--,--,-0,--,30,--,34,--,--,--,--,--,--,--,19472,--,0,--,--,--,16,--,3,--,18,--,--,--,-4426,--,--,--,--,--,--,--,84,0,0,--,-0,--,0,--,0,--,0,--,--,--,0,0, 
 经营活动产生现金流量净额(万元),-100,--,-8583,--,-121,--,-865,--,313,--,-16549,--,379,--,2756,--,2568,--,-7966,--,-5213,--,6533,--,388,--,5408,--,1268,--,407,--,2193,--,9365,--,4025,--,-615,0,386,--,-6129,--,-772,--,6666,--,6339,--,--,--,16199,0, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,--,0,--,--,--,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,--,0,--,--,--,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,--,0,--,--,--,0,0, 
 现金的期末余额(万元),53,69,161,116,119,215,296,375,702,766,12389,26484,30387,30082,30147,29103,10585,10063,1667,94,420,586,5633,647,2407,499,2156,990,439,250,160,662,452,802,3010,812,1060,578,217,1119,1402,1834,1315,2510,9515,117,868,2361,3597,3021,2389,6663,1667,0, 
 现金的期初余额(万元),161,161,296,296,296,308,12389,12389,12389,12389,30147,30147,30147,30147,1667,1667,1667,1667,5633,5633,5633,5633,2156,2156,2156,2156,160,160,160,160,3010,3010,3010,3010,217,217,217,217,1315,1315,1315,1315,871,871,871,871,2389,5958,5958,2389,1020,1020,1020,0, 
 现金等价物的期末余额(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,--,0,--,--,--,0,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,--,0,--,--,--,0,0, 
 现金及现金等价物的净增加额(万元),-109,-92,-134,-179,-176,-93,-12093,-12014,-11687,-11622,-17758,-3663,240,-65,28480,27436,8918,8396,-3966,-5539,-5213,-5047,3478,-1508,251,-1657,1995,830,279,90,-2849,-2347,-2558,-2208,2793,595,843,361,-1098,-196,87,519,444,1638,8644,-755,-1520,-3597,-2361,632,1368,5643,647,0, 

