 报告日期,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 回购业务资金净增加额(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),574,215,813,444,234,237,1367,1440,1241,--,958,624,397,21,1150,392,277,224,158,73,23,23,1182,803,678,328,4330,4240,3650,2581,1758,2313,1250,1095,2362,1022,107,--,1960,1606,1600,1446,420,0,--,--,239,395,6,0,878,--,--,--, 
 收到的其他与经营活动有关的现金(万元),2613,875,22395,2397,2181,542,13699,1735,801,568,3634,2088,669,453,3039,3950,1162,874,2460,1140,267,1043,2945,1866,1259,592,2711,4789,3814,3182,4544,12761,2651,10139,2450,4735,2863,1418,2776,3360,2006,3987,2792,1941,1487,487,5226,1567,990,758,4034,1431,839,622, 
 经营活动现金流入小计(万元),155068,75648,438292,295058,201484,84602,364536,259985,157581,56379,316374,223246,148435,63885,267306,190643,123589,55682,312198,226162,149705,78635,439570,272618,167182,80241,418482,310540,193130,103248,396514,314603,211361,104953,382628,284805,179209,88949,309237,217634,144249,65044,367653,254474,168915,65778,263940,170082,110234,45079,184933,135693,87260,40734, 
 购买商品、接受劳务支付的现金(万元),89828,44702,231796,141007,84878,42545,218811,155266,98124,43926,159218,109218,73485,35295,123155,80248,53271,26909,165015,114251,78413,37581,272415,166605,98625,41351,201564,157328,108508,53670,217614,182650,114490,44821,228105,158824,107429,38441,207028,145465,104212,49606,244863,165739,103242,48743,151714,96499,60374,30167,95520,69164,41148,20645, 
 客户贷款及垫款净增加额(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),37958,19301,70980,54642,35409,18931,67523,51668,36461,18127,66085,50382,35910,17924,66780,51590,35415,17469,66970,48347,32321,17369,64297,50086,34791,17776,66285,46507,31059,15609,64678,44933,26710,14645,49048,32273,20747,11606,43696,27347,19129,10645,38372,26755,17167,9302,32487,22899,14990,7427,25534,17484,11658,6444, 
 支付的各项税费(万元),18005,8305,33080,26880,17081,6439,23800,20402,16129,10525,18615,14449,9685,5118,23592,20798,17945,12402,33225,26355,17387,9774,45514,33626,23216,11238,52931,36377,25721,10415,43457,35811,26917,10797,40350,30346,19134,10515,34429,26096,16072,4087,36011,25481,17578,8996,32109,25034,18348,7373,36417,27476,18890,8875, 
 支付的其他与经营活动有关的现金(万元),10211,4388,37993,12522,8338,4013,33872,12657,7898,3875,21841,13092,7885,3693,18211,10446,6776,3833,18615,16132,9606,4215,20377,5550,-684,-3013,19934,18826,12500,7477,18953,29018,10838,14588,15017,18361,10902,9624,10740,10667,5813,4867,9614,9884,6916,4123,17598,11586,6876,2353,13449,10076,5916,4064, 
 经营活动现金流出小计(万元),156002,76695,373849,235052,145706,71929,344006,239993,158612,76453,265758,187140,126965,62030,231738,163082,113407,60613,283825,205086,137726,68940,402604,255867,155948,67352,340713,259038,177788,87171,344701,292412,178956,84851,332520,239803,158211,70185,295892,209575,145227,69205,328861,227859,144903,71164,233908,156018,100587,47320,170920,124200,77611,40028, 
 经营活动产生的现金流量净额(万元),-934,-1047,64443,60006,55779,12673,20530,19992,-1031,-20074,50616,36106,21470,1855,35568,27561,10182,-4931,28373,21077,11979,9696,36966,16751,11234,12889,77769,51502,15342,16077,51812,22191,32405,20103,50109,45002,20997,18764,13344,8059,-977,-4161,38793,26615,24012,-5387,30032,14064,9647,-2241,14013,11493,9649,706, 
 收回投资所收到的现金(万元),0,--,10131,10131,10000,8000,10368,8726,4856,4856,305,--,--,--,117,--,--,--,--,--,--,1000,--,2899,2899,13760,--,510,510,--,--,--,--,--,--,--,0,--,784,--,--,--,3005,3000,3000,1200,--,--,--,0,2,2,--,--, 
 取得投资收益所收到的现金(万元),3149,1633,10846,9830,3714,1689,8462,9983,8209,3569,3214,2194,1505,532,4837,4246,3923,530,4475,3778,3367,293,4158,9034,8723,5468,4209,3186,2983,120,2433,2412,2412,--,2448,2412,110,--,3036,3011,3011,120,2890,2890,2877,2877,2362,2351,2351,241,1351,1341,1341,341, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2,--,14,0,--,--,1649,1645,41,41,105,2,2,--,48,15,15,2,93,114,114,23,113,12,--,--,484,383,106,-9,262,229,88,19,75,10,9,--,322,321,15,--,56,50,17,3,257,98,76,59,206,197,53,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7857,-245,-245,-245,9565,-65,-65,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),205078,102421,450767,337342,205418,88027,413581,286277,181977,84570,176593,98880,81215,28200,174491,118911,71886,38400,181319,150650,106300,14000,250070,214861,126861,10000,170000,69503,43000,500,2700,--,--,--,128,19,9,9,0,--,--,--,684,--,--,--,--,107,--,0,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),208229,104054,471758,357304,219132,97716,434060,306631,195083,93035,180216,101076,82721,28732,179493,123171,75824,38933,185887,154542,109781,15316,262198,226562,138238,28984,184258,73517,46533,611,5396,2640,2500,19,2651,2441,128,9,4142,3332,3026,120,6636,5941,5894,4080,2619,2557,2428,300,1559,1540,1394,341, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),22853,13056,48201,32372,20722,10066,14984,-1905,4358,2025,8339,6317,4867,2720,8724,4480,3330,1457,8660,6465,5120,3363,32031,9968,5506,2518,10374,5385,3281,2185,16099,11710,4837,2237,24151,20132,12351,6702,14164,6988,2402,1363,12743,10243,6900,3848,9100,5752,3570,1687,8931,5993,3014,1495, 
 投资所支付的现金(万元),1344,136,6804,6700,1600,--,10240,10024,2000,2000,3944,3944,--,--,1159,1042,598,598,2664,1938,--,3000,1333,1762,1321,10800,1020,--,--,--,6070,4950,3950,450,2147,70,70,70,194,194,194,89,15185,15185,60,--,800,--,--,0,11970,11970,11970,11970, 
 质押贷款净增加额(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,3,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),115790,60270,470791,360001,247711,115660,393130,304595,172915,62600,219370,136870,93885,37870,179211,129971,75456,25706,187140,170040,110500,23500,266600,209800,158861,40500,180061,113000,56500,29500,7700,2500,--,--,--,2147,0,--,0,--,--,--,--,30,--,--,--,2,--,0,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),139987,73462,525796,399073,270033,125726,418353,312714,179273,66625,231653,147132,98752,40590,189094,135492,79383,27760,198464,178444,115620,29863,299964,221530,165688,53818,191455,118385,59781,31685,29870,19160,8787,2687,26298,22349,12421,6772,14358,7184,2596,1452,27929,25458,6960,3848,9900,5753,3570,1687,20901,17963,14984,13465, 
 投资活动产生的现金流量净额(万元),68242,30592,-54037,-41770,-50901,-28010,15706,-6083,15809,26410,-51437,-46056,-16030,-11858,-9601,-12321,-3559,11173,-12577,-23901,-5839,-14547,-37766,5031,-27450,-24835,-7197,-44868,-13248,-31074,-24474,-16520,-6287,-2669,-23647,-19908,-12293,-6763,-10216,-3852,430,-1332,-21293,-19518,-1066,233,-7281,-3197,-1143,-1387,-19342,-16423,-13589,-13124, 
 吸收投资收到的现金(万元),0,231,8408,0,--,--,--,--,--,--,--,71,71,--,1174,1174,1134,--,126,199,73,--,2461,--,--,--,1640,440,514,360,818,738,--,--,--,--,0,--,2000,--,--,--,630,--,--,--,1000,1000,1000,1000,3043,2518,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,8408,0,--,--,--,--,--,--,--,--,--,--,1174,--,--,--,126,--,--,--,1441,--,--,--,1640,--,--,--,818,--,--,--,--,--,0,--,2000,--,--,--,--,--,--,--,1000,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),7770,1900,16280,14480,11500,4200,23250,11450,8470,3600,20200,12140,6900,2000,20065,9040,7540,5540,24980,11310,6810,1810,48730,19551,18551,8511,28040,49940,38640,8600,53800,53800,44200,33500,24900,20900,19300,16000,85746,84246,28746,14046,44200,38100,12000,2000,--,--,--,0,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),0,--,--,0,--,--,--,--,--,--,20800,--,--,--,--,--,--,--,30000,--,--,--,12352,--,--,--,32540,74,--,--,20700,--,--,--,9500,5000,0,--,9000,226,--,--,3550,--,--,--,--,89,147,0,3716,1149,1036,1036, 
 筹资活动现金流入小计(万元),7770,2131,24688,14480,11500,4200,23250,11450,8470,3600,41000,12211,6971,2000,21239,10214,8674,5540,55106,11509,6883,1810,63542,19551,18551,8511,62220,50454,39154,8960,75318,54538,44200,33500,34400,25900,19300,16000,96746,84472,28746,14046,48380,38100,12000,2000,1000,1089,1147,1000,6759,3667,1036,1036, 
 偿还债务支付的现金(万元),11990,3910,12080,10280,7260,2390,20850,9030,6020,2010,21465,13404,7320,5010,20870,9060,7550,5540,40960,27904,15404,1810,34080,30995,29995,18455,34432,44898,31081,10890,59646,44846,36746,26046,17600,12100,7100,3500,65500,60500,10500,5000,26100,25000,--,--,--,--,--,0,1000,1000,1000,1000, 
 分配股利、利润或偿付利息所支付的现金(万元),20343,1955,10971,10842,7037,722,4985,4682,4072,193,5337,4832,3834,432,14347,--,13567,1093,24782,24257,8857,1209,42948,40963,9150,7425,32487,30100,29514,867,35678,33921,29251,5954,24270,23410,22662,3350,22880,21943,21078,2889,18822,17007,16904,512,15588,15571,15494,244,11509,11242,11411,203, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,6009,0,--,--,4116,--,--,--,4422,--,--,--,5621,--,--,--,8046,--,--,--,11676,--,--,--,12743,--,--,--,12743,--,--,--,6970,--,0,--,6352,--,--,--,--,--,--,490,1302,1271,--,--,509,242,--,--, 
 支付其他与筹资活动有关的现金(万元),253,20,253,0,253,--,2305,2093,1282,836,--,--,--,--,--,--,--,--,30000,--,--,--,9866,--,--,--,19309,71,71,--,10348,--,--,--,5200,--,0,--,9400,300,300,--,5550,332,--,--,--,--,--,0,--,113,--,--, 
 筹资活动现金流出小计(万元),32586,5885,23304,21122,14550,3112,28140,15805,11374,3039,26802,18235,11154,5442,35217,23119,21117,6633,95742,52161,24261,3019,86893,71958,39145,25880,86228,75068,60666,11757,105673,78768,65998,32001,47070,35510,29762,6850,97780,82743,31878,7889,50472,42339,16904,512,15588,15571,15494,244,12509,12354,12411,1203, 
 筹资活动产生的现金流量净额(万元),-24816,-3754,1384,-6642,-3050,1088,-4890,-4355,-2904,561,14198,-6024,-4183,-3442,-13978,-12905,-12443,-1093,-40636,-40652,-17378,-1209,-23351,-52407,-20594,-17369,-24008,-24614,-21512,-2797,-30355,-24230,-21798,1499,-12670,-9610,-10462,9150,-1033,1730,-3132,6158,-2092,-4239,-4904,1488,-14588,-14482,-14347,756,-5750,-8688,-11375,-167, 
 汇率变动对现金及现金等价物的影响(万元),-71,-243,679,437,-52,-937,-721,-582,-313,-49,824,474,420,26,657,301,81,167,23,39,57,21,-269,-162,-150,-42,-130,8,-10,-10,-41,-151,-73,-18,-93,-69,-33,-16,1334,1299,1304,1010,-58,-58,-23,-22,-99,-58,-45,-34,-86,-69,-35,-20, 
 现金及现金等价物净增加额(万元),42422,25548,12469,12032,1776,-15186,30626,8973,11561,6848,14201,-15500,1676,-13418,12646,2637,-5739,5316,-24817,-43438,-11181,-6039,-24420,-30787,-36960,-29358,46434,-17972,-19428,-17804,-3058,-18710,4247,18916,13698,15415,-1791,21135,3429,7236,-2374,1675,15350,2800,18018,-3687,8064,-3672,-5888,-2906,-11165,-13687,-15350,-12605, 
 加:期初现金及现金等价物余额(万元),126219,126219,113749,122268,113749,122268,83124,89504,89504,89504,68922,75160,75160,75160,56276,61396,61396,61396,81093,88314,88314,88314,105513,110064,110064,110064,59079,66265,66265,66265,62137,65708,62137,65708,48439,48644,48644,48644,45010,45010,45010,45010,29661,29661,29661,29661,21596,21596,21596,21596,32761,32761,32761,32761, 
 期末现金及现金等价物余额(万元),168641,151767,126219,134300,115525,107082,113749,98476,101065,96352,83124,59660,76836,61741,68922,64032,55657,66712,56276,44877,77133,82275,81093,79277,73104,80706,105513,48293,46837,48461,59079,46998,66384,84623,62137,64059,46853,69779,48439,52246,42636,46685,45010,32461,47679,25974,29661,17925,15708,18691,21596,19074,17411,20157, 
 净利润(万元),18467,--,41414,--,16037,--,12182,--,5973,--,6691,--,-2628,--,-12403,--,753,--,42395,--,22770,--,73482,--,28878,--,86136,--,37383,--,77417,--,39986,--,81429,--,30591,--,70487,--,28813,0,70315,0,24565,--,47689,--,--,0,49158,--,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),-642,--,18436,--,4311,--,13463,--,3538,--,20131,--,12562,--,24513,--,2265,--,12115,--,5522,--,6690,--,2360,--,4995,--,374,--,11794,--,4149,--,5989,--,4934,--,7515,--,3193,--,5230,--,3608,--,5327,--,--,0,2740,--,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),3040,--,7476,--,3467,--,7656,--,3855,--,8292,--,4116,--,8583,--,4326,--,8204,--,4099,--,8932,--,4496,--,11031,--,37383,--,9353,--,4460,--,7057,--,3396,--,6570,--,3251,0,5337,0,2699,--,4532,--,--,0,3635,--,--,--, 
 无形资产摊销(万元),364,--,719,--,355,--,755,--,303,--,755,--,366,--,722,--,366,--,674,--,238,--,548,--,182,--,2975,--,374,--,1850,--,818,--,812,--,397,--,471,--,2954,--,168,--,152,--,150,--,--,0,81,--,--,--, 
 长期待摊费用摊销(万元),--,--,25,--,13,--,65,--,13,--,65,--,--,--,43,--,--,--,26,--,--,--,136,--,5,--,242,--,5388,--,251,--,15,--,220,--,23,--,228,--,23,--,79,--,2,--,0,--,--,0,0,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),0,--,1,--,--,--,-274,--,-18,--,-33,--,1,--,44,--,2,--,-8,--,23,--,-78,--,-2,--,48,--,1251,--,-140,--,3,--,-28,--,-5,--,-119,--,-17,--,-3,--,-2,--,-30,--,--,0,119,--,--,--, 
 固定资产报废损失(万元),50,--,3,--,0,--,6,--,--,--,--,--,--,--,1,--,29,--,--,--,--,--,13,--,--,--,--,--,15,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,--,--,--, 
 公允价值变动损失(万元),147,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-11,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),847,--,-445,--,517,--,2884,--,837,--,94,--,905,--,528,--,718,--,1632,--,1270,--,1248,--,154,--,4536,--,--,--,3744,--,1204,--,1830,--,972,--,2728,--,-637,--,930,--,8,--,352,--,--,0,-262,--,--,--, 
 投资损失(万元),-9946,--,-11754,--,-3714,--,-12057,--,-8899,--,-3214,--,-1505,--,-4837,--,-3923,--,-4475,--,-3367,--,-6977,--,-6470,--,-16362,--,--,--,-2433,--,-2412,--,-2448,--,-110,--,-3292,--,-2990,--,-4874,--,-3016,--,-2241,--,--,0,-1229,--,--,--, 
 递延所得税资产减少(万元),-83,--,-1578,--,422,--,-1935,--,-271,--,-1991,--,-1395,--,-5604,--,-417,--,-1241,--,-436,--,-1375,--,1587,--,-1121,--,1563,--,-2689,--,-73,--,-1278,--,-409,--,-965,--,191,--,1018,--,-16,--,-384,--,--,0,-1542,--,--,--, 
 递延所得税负债增加(万元),3796,--,3,--,--,--,--,--,-333,--,-2,--,0,--,--,--,--,--,--,--,--,--,-2,--,--,--,-0,--,-3042,--,-18,--,--,--,-0,--,0,--,-0,--,--,0,-656,0,--,--,578,--,--,0,48,--,--,--, 
 存货的减少(万元),-2826,--,-20983,--,3695,--,-25722,--,-15112,--,-8982,--,-40881,--,-28782,--,-46262,--,-7141,--,-26072,--,-17780,--,-26207,--,-1328,--,-131,--,-30376,--,-39524,--,-15986,--,-16573,--,18354,--,-8550,--,-39903,--,-40202,--,-24275,--,--,0,-4075,--,--,--, 
 经营性应收项目的减少(万元),-12722,--,-13708,--,-20695,--,-41159,--,-43131,--,11834,--,6227,--,13516,--,19980,--,-9872,--,5213,--,-46863,--,-29765,--,-5406,--,--,--,-33291,--,-10264,--,-65005,--,-37109,--,-37338,--,-6525,0,-30650,0,-27214,--,-81072,--,--,0,-42020,--,--,--, 
 经营性应付项目的增加(万元),-1269,--,45210,--,51480,--,64920,--,52227,--,17485,--,43701,--,38231,--,32267,--,-14939,--,2719,--,17865,--,36015,--,-9485,--,-18798,--,16351,--,34041,--,37515,--,34889,--,-51294,--,-20700,0,31803,0,63435,--,79767,--,--,0,7465,--,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),-156,--,-376,--,-109,--,-256,--,-14,--,-511,--,--,--,1013,--,77,--,1003,--,--,--,1127,--,--,--,1507,--,-23254,--,--,--,--,--,--,--,0,--,0,--,17,--,--,--,-8,--,-362,--,--,0,-105,--,--,--, 
 经营活动产生现金流量净额(万元),-934,--,64443,--,55779,--,20530,--,-1031,--,50616,--,21470,--,35568,--,10182,--,28373,--,11979,--,36966,--,11234,--,77769,--,15342,--,51812,--,32405,--,50109,--,20997,--,13344,--,-977,--,38793,--,24012,--,30032,--,--,0,14013,--,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--, 
 现金的期末余额(万元),168641,151767,126219,134300,115525,107082,113749,98476,101065,96352,83124,59660,76836,61741,68922,64032,55657,66712,56276,44877,77133,82275,81093,79277,73104,80706,105513,48293,46837,48461,59079,46998,66384,84623,62137,64059,46853,69779,48439,52246,42636,46685,45010,32461,47679,25974,29661,17925,15708,18691,21596,19074,17411,20157, 
 现金的期初余额(万元),126219,126219,113749,122268,113749,122268,83124,89504,89504,89504,68922,75160,75160,75160,56276,61396,61396,61396,81093,88314,88314,88314,105513,110064,110064,110064,59079,66265,66265,66265,62137,65708,62137,65708,48439,48644,48439,48644,45010,45010,45010,45010,29661,29661,29661,29661,21596,21596,21596,21596,32761,32761,32761,32761, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--, 
