 报告日期,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),74,37,163,123,81,40,150,114,69,33,136,98,64,32,133,95,62,31,128,96,64,33,139,110,72,36,174,75,49,23,94,69,46,23,230,201,167,96,348,252,166,86,627,394,254,129,544,492,358,217,2204,1799,1232,649, 
 支付的各项税费(万元),194,147,210,170,125,65,215,159,122,71,132,86,59,15,171,117,83,36,155,104,72,26,140,97,60,33,140,86,55,27,126,100,58,31,145,90,79,36,101,292,112,73,252,235,174,57,262,418,335,248,1163,1031,659,363, 
 支付的其他与经营活动有关的现金(万元),105,36,168,151,113,50,194,147,104,26,192,136,102,36,226,184,144,70,466,503,437,302,409,343,280,224,146,138,90,35,374,171,110,61,586,329,254,210,791,825,168,71,2521,1923,1942,171,7261,4519,1876,1690,1659,6286,1566,1319, 
 经营活动现金流出小计(万元),374,220,726,622,443,194,682,488,320,142,792,403,258,117,774,534,353,144,1076,822,574,361,905,680,413,293,726,460,195,87,642,384,258,158,2739,2504,2212,1485,4618,4190,2205,932,6531,7440,5029,1712,13215,8804,5208,3891,26002,23486,13898,6669, 
 经营活动产生的现金流量净额(万元),248,67,851,580,469,323,593,541,383,289,304,424,180,98,253,130,218,22,285,-21,-102,-160,185,110,62,-59,894,367,232,139,1428,1488,954,790,1134,-111,-627,-437,-248,-282,-148,-192,-328,864,1793,407,-4581,-1590,357,-460,4465,4470,1826,489, 
 收回投资所收到的现金(万元),2940,2940,15760,8400,6300,2000,13200,5200,3500,--,5700,2700,2700,--,6200,3800,3800,1800,4100,2500,1000,1000,2100,1000,--,--,119,119,--,--,--,--,--,--,452,--,--,--,--,86,86,86,--,0,0,0,1131,1108,1108,793,--,--,--,--, 
 取得投资收益所收到的现金(万元),17,17,203,78,77,25,117,50,31,--,96,45,45,--,95,39,39,6,46,27,11,11,23,5,--,--,--,--,--,--,--,--,--,--,20,20,20,--,20,20,20,0,20,20,--,0,159,41,41,21,259,201,97,31, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),20,20,82,80,80,80,265,265,200,200,370,370,250,250,466,465,350,350,300,300,200,200,1163,1163,1163,1163,944,2,--,--,19,19,18,--,55,41,18,17,188,153,3,0,441,1519,449,37,8748,4663,159,143,265,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,34,--,--,86,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,120,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,10,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),2977,2977,16044,8558,6457,2105,13582,5515,3731,200,6286,3115,2995,250,6762,4304,4189,2156,4446,2827,1211,1211,3286,2168,1163,1163,1063,120,0,0,19,19,18,0,527,95,37,17,293,259,108,86,461,1538,449,37,10037,5812,1308,957,524,211,97,31, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2,--,22,18,1,--,--,--,--,--,0,0,0,--,--,--,--,--,22,1,0,--,3,2,1,1,11,16,6,6,402,387,351,350,398,464,432,412,1338,1023,16,0,35,16,15,7,25,23,9,8,9,2,1,1, 
 投资所支付的现金(万元),4370,4370,15980,11600,9000,4300,15200,9000,7000,3500,5700,5700,5700,2700,4400,4400,4400,2000,4900,3100,1500,--,3100,2100,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,200,--,--,0,--,160,160,--,10,10,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,17,--,--,0,61,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),4372,4370,16002,11618,9001,4300,15200,9000,7000,3500,5700,5700,5700,2700,4400,4400,4400,2000,4922,3101,1500,0,3103,2102,1001,1,11,16,6,6,402,387,351,350,398,464,432,412,1338,1023,16,0,252,16,15,7,86,183,169,8,19,12,1,1, 
 投资活动产生的现金流量净额(万元),-1395,-1393,42,-3060,-2544,-2195,-1618,-3485,-3269,-3300,585,-2585,-2705,-2450,2362,-96,-211,156,-477,-274,-289,1211,183,66,162,1162,1052,104,-6,-6,-383,-367,-333,-350,129,-369,-395,-395,-1045,-764,92,86,209,1523,435,30,9951,5630,1139,949,505,200,96,30, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1500,--,--,--,3550,2050,--,--,3972,3972,1142,942,2572,2354,160,60,3278,--,--,0,3580,3580,3580,1280,7240,6450,4450,1280, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,3550,2050,0,0,3972,3972,1142,942,2572,2354,160,60,3278,--,--,0,3580,3580,3580,1280,7240,6450,4450,1280, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3420,411,411,300,4886,3086,1280,1050,4270,1900,--,--,1340,1340,40,40,4412,3380,3380,1080,7240,6850,4850,1600,12080,10940,6440,2000, 
 分配股利、利润或偿付利息所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,125,96,63,31,145,79,50,24,238,47,38,19,28,9,--,0,115,69,69,39,536,326,238,120,753,611,403,210, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,163,163,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3707,670,474,331,5031,3165,1330,1074,4508,1947,38,19,1368,1349,40,40,4527,3449,3449,1119,7776,7176,5088,1720,12833,11551,6843,2210, 
 筹资活动产生的现金流量净额(万元),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2207,-670,-474,-331,-1481,-1115,-1330,-1074,-536,2025,1104,923,1204,1005,120,20,-1248,-3449,-3449,-1119,-4196,-3596,-1508,-440,-5593,-5101,-2393,-930, 
 汇率变动对现金及现金等价物的影响(万元),0,-2,6,6,3,-0,-0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-0,-0,-0,--,-0,--,--,0,-4,--,--,0,-3,--,--,--,-9,3,3,--, 
 现金及现金等价物净增加额(万元),-1146,-1327,899,-2473,-2072,-1872,-1025,-2944,-2886,-3011,890,-2161,-2525,-2352,2614,34,8,179,-191,-295,-392,1052,368,176,224,1103,-262,-199,-248,-198,-436,6,-709,-633,727,1545,82,91,-90,-41,64,-87,-1371,-1062,-1221,-682,1171,444,-13,49,-632,-428,-468,-411, 
 加:期初现金及现金等价物余额(万元),3698,3698,2800,2800,2800,2800,3825,3825,3825,3825,2935,2935,2935,2935,321,321,321,321,512,512,512,512,144,144,144,144,406,406,406,406,842,842,842,842,114,114,114,114,204,204,204,204,1575,1575,1575,1780,403,403,403,403,1035,1035,1035,1035, 
 期末现金及现金等价物余额(万元),2553,2371,3698,327,727,927,2800,881,939,814,3825,774,410,583,2935,355,329,500,321,217,121,1564,512,320,368,1248,144,207,158,208,406,847,133,208,842,1660,196,205,114,163,268,117,204,513,353,1098,1575,847,390,452,403,608,568,625, 
 净利润(万元),251,--,134,--,87,--,428,--,241,--,1032,--,408,--,422,--,186,--,110,--,59,--,-794,--,-81,--,386,--,-227,--,668,--,519,--,1038,--,-199,--,-1572,--,-429,0,-2397,0,-477,0,374,--,-1142,--,-16728,--,-365,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,45,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),-27,--,-71,--,-80,--,-259,--,-200,--,-366,--,-250,--,134,--,-4,--,188,--,--,--,647,--,9,--,13,--,-5,--,-927,--,-938,--,-1052,--,-30,--,-887,--,-21,0,-247,--,-263,0,889,--,-961,--,12757,--,-76,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),62,--,212,--,109,--,218,--,110,--,221,--,111,--,244,--,122,--,406,--,203,--,406,--,203,--,407,--,204,--,407,--,203,--,406,--,120,--,234,--,127,0,445,0,219,0,537,--,523,--,1355,--,636,--, 
 无形资产摊销(万元),33,--,65,--,33,--,65,--,33,--,65,--,33,--,65,--,33,--,65,--,33,--,65,--,33,--,224,--,119,--,239,--,119,--,239,--,119,--,234,--,114,0,225,--,113,0,231,--,116,--,231,--,72,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,5,--,2,--,10,--,4,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,-0,--,--,--,--,--,--,--,--,--,--,--,4,--,--,--,--,--,--,--,--,--,--,--,-399,--,--,--,-14,--,--,--,-32,--,-1,--,808,--,-0,0,-198,--,-235,0,-3300,--,-30,--,-248,--,-1,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,80,--,--,--,--,--,--,--,--,--,--,--,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,2,--,--,0,0,--,--,--,-3,--,--,--, 
 公允价值变动损失(万元),-3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,125,--,66,--,145,--,76,--,238,--,99,--,199,--,84,0,115,--,104,0,498,--,401,--,940,--,693,--, 
 投资损失(万元),52,--,190,--,183,--,49,--,103,--,-463,--,-49,--,-484,--,-69,--,-321,--,-85,--,-242,--,24,--,-373,--,101,--,208,--,229,--,-954,--,24,--,-175,--,-28,0,-87,--,-49,0,-91,--,-11,--,635,--,53,--, 
 递延所得税资产减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--, 
 存货的减少(万元),0,--,65,--,39,--,132,--,106,--,-105,--,-40,--,-92,--,-33,--,0,--,0,--,0,--,-44,--,52,--,11,--,1,--,-8,--,536,--,97,--,662,--,95,0,1155,--,933,0,469,--,303,--,3581,--,962,--, 
 经营性应收项目的减少(万元),-10,--,130,--,131,--,-71,--,46,--,-66,--,-21,--,-14,--,12,--,156,--,-7,--,-187,--,39,--,447,--,15,--,1052,--,960,--,2062,--,295,--,-930,--,238,0,-4405,0,-1857,0,351,--,5650,--,-1805,--,-5235,--, 
 经营性应付项目的增加(万元),-110,--,125,--,-32,--,30,--,-54,--,-15,--,-12,--,-107,--,-29,--,-319,--,-306,--,289,--,-120,--,10,--,-51,--,-351,--,-206,--,-1347,--,-1152,--,1134,--,-328,0,5063,0,3305,0,-4543,--,-4495,--,3741,--,5084,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),248,--,851,--,469,--,593,--,383,--,304,--,180,--,253,--,218,--,285,--,-102,--,185,--,62,--,894,--,232,--,1428,--,954,--,1134,--,-627,--,-248,--,-148,0,-328,--,1793,0,-4581,--,357,--,4465,--,1826,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),2553,2371,3698,327,727,927,2800,881,939,814,3825,774,410,583,2935,355,329,500,321,217,121,1564,512,320,368,1248,144,207,158,208,406,847,133,208,842,1660,196,205,114,163,268,117,204,513,353,1098,1575,847,390,452,403,608,568,625, 
 现金的期初余额(万元),3698,3698,2800,2800,2800,2800,3825,3825,3825,3825,2935,2935,2935,2935,321,321,321,321,512,512,512,512,144,144,144,144,406,406,406,406,842,842,842,842,114,114,114,114,204,204,204,204,1575,1575,1575,1780,403,403,403,403,1035,1035,1035,1035, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-1146,-1327,899,-2473,-2072,-1872,-1025,-2944,-2886,-3011,890,-2161,-2525,-2352,2614,34,8,179,-191,-295,-392,1052,368,176,224,1103,-262,-199,-248,-198,-436,6,-709,-633,727,1545,82,91,-90,-41,64,-87,-1371,-1062,-1221,-682,1171,444,-13,49,-632,-428,-468,-411, 

