 报告日期,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,--,804,804,803,--,126,126,126,1785,2017,2017,3,18932,18479,18512,50,34359,313,137,-124,59,0,0,230,--,0,0,131, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,--,0,0,--,--,0,0,--, 
 投资活动现金流入小计(万元),3222,2,6081,6470,6470,350,400,400,400,400,333,340,340,340,3621,3625,3460,3250,3626,3568,3548,0,12936,3048,3048,1548,2101,2404,2404,803,1609,1228,1227,126,4171,3219,3219,5,19385,18865,18705,114,35061,887,389,-57,392,44,30,230,34,0,0,131, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),357,280,816,529,216,94,916,760,534,384,1936,1830,1295,996,8127,3627,1300,1004,831,546,443,215,1990,1431,886,502,7915,7149,3413,2866,5672,2883,1493,859,14585,5166,3700,2724,18179,15029,13912,1547,46077,9937,6408,1304,7962,4659,3171,2070,2146,1726,1334,356, 
 投资所支付的现金(万元),3667,--,10650,2130,2130,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,1000,1000,1000,1000,1000,1000,1000,0,--,--,--,--,--,--,0,--,--,10,0,0,30,0,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,--,0,0,--,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,--,0,0,0,--,0,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,375,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,2086,2086,2086,--,--,0,0,--,114,11,--,--,290,0,--,--,0,0,0,--,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,--,0,0,--,--,0,0,--, 
 投资活动现金流出小计(万元),4025,280,11466,2659,2346,94,916,760,534,384,1936,1830,1295,996,8502,3627,1300,1004,831,546,443,215,1990,1431,886,502,7915,7149,3413,2866,6672,5969,4579,3944,15585,6166,4700,2724,18179,15143,13923,1547,46077,10227,6408,1304,7962,4669,3171,2070,2176,1726,1334,356, 
 投资活动产生的现金流量净额(万元),-803,-278,-5385,3811,4124,256,-516,-360,-134,16,-1603,-1490,-955,-656,-4881,-2,2160,2246,2795,3023,3105,-215,10946,1617,2162,1045,-5814,-4745,-1010,-2063,-5063,-4741,-3351,-3818,-11414,-2947,-1481,-2718,1207,3721,4782,-1433,-11016,-9340,-6019,-1361,-7570,-4624,-3141,-1840,-2142,-1726,-1334,-225, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,--,0,0,0,--,0,0,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,--,0,0,--,--,0,0,0, 
 取得借款收到的现金(万元),11000,2000,34200,24200,2000,--,35200,--,--,--,22800,22250,22250,18200,116629,67679,39180,20400,153682,104482,60450,29085,167674,105690,62607,34040,152811,113081,74802,47917,167428,135443,103072,65372,88175,75825,47480,16200,102575,80300,64900,28790,88853,57423,43233,26593,80309,45720,23020,16288,79655,55882,35463,18024, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,--,0,0,--,--,0,0,0, 
 收到其他与筹资活动有关的现金(万元),14175,22601,77316,47011,39958,24142,98026,88803,54800,34235,163608,259475,133811,51896,180069,108676,77871,36811,166800,116088,78253,27300,181240,121233,83325,761,154017,55822,36735,5866,73380,90812,79553,8469,264838,335741,227548,90853,282532,280496,200968,118043,192049,128257,96504,39646,232042,180594,95823,41121,209088,50372,35184,39904, 
 筹资活动现金流入小计(万元),25175,24601,111516,71211,41958,24142,133226,88803,54800,34235,186408,281725,156061,70096,296698,176355,117051,57211,320482,220569,138703,56385,348915,226923,145932,34801,306828,168903,111537,53783,240807,226256,182625,73841,353013,411566,275028,107053,385107,360796,265868,146833,280902,185680,139737,66239,312351,226314,118843,57409,288743,106254,70647,57928, 
 偿还债务支付的现金(万元),12153,3095,43909,36387,13612,9939,30060,20221,2630,2150,33930,56342,41280,20350,130500,89649,64821,31450,162668,106702,75435,39608,178519,112326,63642,34459,176283,126357,86477,40332,99585,65819,30845,11300,80870,79470,36550,20950,90143,66037,41650,18200,91064,59999,34341,19762,91273,50967,29399,16288,68037,50264,32446,10340, 
 分配股利、利润或偿付利息所支付的现金(万元),1355,511,1760,2538,2092,1254,2363,2964,2259,1308,1402,4868,1790,2570,8703,7424,5584,3111,9760,5913,4126,2097,11743,8150,5658,2429,11792,7831,5495,2426,8177,5806,18411,1305,7271,5229,3217,1351,8353,4314,2314,1618,9540,4134,2826,1464,6810,3208,2279,1237,4012,2682,1725,879, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,--,0,0,--,--,0,0,0, 
 支付其他与筹资活动有关的现金(万元),27987,22319,82111,50182,29749,16491,121339,82067,66717,44154,135323,224300,108947,48305,162104,76542,52251,22668,173822,135882,87890,34057,176826,100727,76161,1158,129946,32830,16092,12764,131932,154584,131602,109386,265949,330101,217085,86906,263990,280624,195054,123293,182317,125103,96511,47110,227144,163155,88612,43924,224437,59557,40864,57175, 
 筹资活动现金流出小计(万元),41495,25925,127780,89107,45453,27684,153762,105252,71607,47612,170654,285510,152017,71224,301307,173615,122657,57228,346251,248498,167451,75762,367088,221203,145460,38046,318021,167018,108064,55522,239694,226208,180858,121991,354089,414799,256852,109207,362486,350976,239018,143111,282921,189236,133677,68336,325227,217329,120289,61449,296486,112503,75034,68394, 
 筹资活动产生的现金流量净额(万元),-16320,-1324,-16265,-17896,-3496,-3541,-20536,-16449,-16806,-13377,15754,-3785,4044,-1128,-4609,2740,-5607,-18,-25769,-27929,-28748,-19377,-18173,5720,471,-3245,-11194,1885,3473,-1739,1113,48,1768,-48150,-1076,-3234,18176,-2155,22622,9820,26850,3722,-2019,-3556,6059,-2097,-12876,8985,-1446,-4041,-7744,-6250,-4387,-10466, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,0,--,0,--,--,--,69,66,30,21,47,38,56,17,-196,-148,-104,-52,29,52,19,3,-86,-74,-75,-2,-220,85,-28,93,-194,-150,-91,-92,-265,-260,-220,-128,-431,-246,-86,-36,-234,-232,-185,-155, 
 现金及现金等价物净增加额(万元),-5208,1344,-5367,-5610,3476,-1414,-14754,-8513,-10627,-9093,25013,4376,9283,636,-1191,2731,-170,2847,-13467,-9969,-15122,-13761,8861,6966,692,1660,-7947,-2869,-1623,-3978,-8812,-12160,-4846,-58841,-10432,-16821,4304,-8942,25426,17591,34528,5915,-12802,-16806,3534,-5117,-10509,-2805,-8499,-3432,296,-6680,-7555,-6540, 
 加:期初现金及现金等价物余额(万元),7254,7255,12623,12623,12623,12623,27377,27377,27377,27377,2364,2364,2364,2364,3556,3556,3556,3556,17022,17022,17022,17022,8161,8161,8161,8161,16108,16108,16108,16108,24920,24888,24888,82545,35352,39938,39938,35352,9926,9926,9926,9926,22728,22728,22728,22728,33237,33237,33237,0,32940,32940,32940,0, 
 期末现金及现金等价物余额(万元),2047,8599,7255,7013,16099,11208,12623,18864,16750,18284,27377,6740,11647,3000,2364,6287,3386,6402,3556,7053,1900,3262,17022,15127,8853,9821,8161,13239,14485,12130,16108,12728,20042,23704,24920,23117,44242,26410,35352,27517,44454,15841,9926,5922,26262,17611,22728,30432,24737,0,33237,26261,25385,0, 
 净利润(万元),-3688,--,1090,--,6643,--,1482,--,1163,--,1271,--,878,--,24093,--,-7076,--,-13354,--,-5995,--,1007,--,-3273,--,-14289,--,-3304,--,-18917,--,80,--,1200,--,1296,0,950,--,1087,0,15740,0,1052,--,1158,0,1461,0,3054,0,1968,0, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,--,0,0,--,--,0,-40,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,--,0,0,--,--,0,0,--, 
 资产减值准备(万元),28,--,3470,--,--,--,1444,--,149,--,34,--,-26,--,727,--,2,--,2597,--,-107,--,919,--,8,--,-158,--,445,--,96,--,342,--,158,--,342,0,-551,--,-826,--,2954,--,39,--,248,0,438,0,1662,0,202,0, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1591,--,3683,--,1788,--,3766,--,1853,--,3535,--,1644,--,6144,--,3344,--,6383,--,3321,--,6611,--,3090,--,6557,--,2898,--,6916,--,2711,--,7899,--,2545,0,6070,--,2742,0,5667,0,3062,--,5591,0,3318,0,5999,0,0,0, 
 无形资产摊销(万元),33,--,66,--,36,--,31,--,37,--,73,--,37,--,1820,--,762,--,1616,--,767,--,1329,--,550,--,1085,--,483,--,610,--,279,--,438,--,208,0,973,--,68,--,300,--,36,--,7,0,4,0,7,0,3096,0, 
 长期待摊费用摊销(万元),40,--,104,--,42,--,114,--,73,--,145,--,73,--,580,--,191,--,377,--,187,--,412,--,206,--,389,--,188,--,537,--,363,--,220,--,142,0,374,--,164,--,389,--,74,--,148,0,15,0,--,0,4,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,--,0,-522,--,--,0,326,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,--,0,171,--,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),171,--,-78,--,0,--,-3,--,14,--,0,--,--,--,-299,--,2,--,33,--,11,--,-5961,--,0,--,14,--,0,--,32,--,3,--,-38,--,16,0,9,--,-151,--,-1234,--,-587,--,-332,0,7,0,-20,0,0,0, 
 固定资产报废损失(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,--,0,0,0,--,0,0,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,--,0,0,0,55,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,--,0,0,--,--,0,0,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,--,0,0,--,--,0,0,--, 
 财务费用(万元),1122,--,3450,--,2059,--,3441,--,1906,--,3722,--,1602,--,8905,--,4726,--,9168,--,5028,--,10555,--,5240,--,11532,--,5865,--,8604,--,3556,--,6739,--,3144,0,6302,--,2375,--,9540,--,3413,--,6810,0,2712,0,3478,0,2731,0, 
 投资损失(万元),1079,--,-5878,--,-6083,--,-348,--,-199,--,-313,--,-122,--,-49875,--,-1172,--,-3193,--,-1716,--,-3836,--,-2896,--,-4304,--,-1979,--,-3496,--,-2405,--,-3717,--,-3967,0,-1977,--,-351,--,-5796,--,945,--,-5722,0,-1061,0,-1865,0,-1006,0, 
 递延所得税资产减少(万元),--,--,-302,--,0,--,-1,--,--,--,0,--,--,--,194,--,--,--,-19,--,--,--,-44,--,--,--,57,--,--,--,505,--,-76,--,245,--,25,0,-504,--,194,--,-408,--,-25,--,51,0,-134,0,-143,0,0,0, 
 递延所得税负债增加(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-8,0,--,--,--,0,-277,0,97,--,268,0,0,0,10,0,0,0, 
 存货的减少(万元),940,--,-135,--,-1388,--,2499,--,4651,--,-5486,--,-779,--,5437,--,-248,--,1617,--,1404,--,-1301,--,-3032,--,3667,--,-423,--,-2715,--,2208,--,-5326,--,-3443,0,-2733,--,-1005,--,8504,--,-2178,--,-5607,0,-4693,0,-2948,0,-4352,0, 
 经营性应收项目的减少(万元),2400,--,-188,--,-5321,--,-2932,--,-5184,--,4928,--,5395,--,4789,--,2873,--,8980,--,-1121,--,-503,--,-4794,--,3221,--,3889,--,-10097,--,-2223,--,2766,--,-4746,0,-1221,--,-8006,0,-2740,0,8694,--,3486,0,-11368,0,-1441,0,-2620,0, 
 经营性应付项目的增加(万元),8200,--,11002,--,5073,--,-3195,--,1851,--,2952,--,-2507,--,5716,--,-160,--,-4742,--,8687,--,7097,--,3064,--,1262,--,-12167,--,13150,--,-8025,--,-8305,--,-7917,0,-5901,--,6696,0,583,0,-9018,--,4262,0,5828,0,2568,0,-1958,0, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,--,0,0,--,--,0,0,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,--,0,0,--,--,0,0,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,-32724,--,0,--,--,0,0,0,--,0,0,0, 
 经营活动产生现金流量净额(万元),11915,--,16282,--,2849,--,6298,--,6314,--,10862,--,6194,--,8231,--,3246,--,9460,--,10465,--,16285,--,-1837,--,9032,--,-4105,--,-4776,--,-3187,--,2279,--,-12363,0,1792,--,2988,--,498,--,3713,--,10369,0,-3826,0,10416,0,-1649,0, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,--,0,0,0,--,0,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,--,0,0,0,--,0,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,--,0,0,0,--,0,0,0, 
 现金的期末余额(万元),2047,8599,7255,7013,16099,11208,12623,18864,16750,18284,27377,6740,11647,3000,2364,6287,3386,6402,3556,7053,1900,3262,17022,15127,8853,9821,8161,13239,14485,12130,16108,12728,20042,23704,24920,23117,44242,26410,35352,27517,44454,15841,9926,5922,26262,17611,22728,30432,24737,0,33237,26261,25385,0, 
 现金的期初余额(万元),7254,7255,12623,12623,12623,12623,27377,27377,27377,27377,2364,2364,2364,2364,3556,3556,3556,3556,17022,17022,17022,17022,8161,8161,8161,8161,16108,16108,20042,16108,24920,24888,24888,82545,35352,39938,39938,35352,9926,9926,9926,9926,22728,22728,22728,22728,33237,33237,33237,0,32940,32940,32940,0, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,--,0,0,0,--,0,0,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,--,0,0,0,--,0,0,0, 
 现金及现金等价物的净增加额(万元),-5208,1344,-5367,-5610,3476,-1414,-14754,-8513,-10627,-9093,25013,4376,9283,636,-1191,2731,-170,2847,-13467,-9969,-15122,-13761,8861,6966,692,1660,-7947,-2869,-1623,-3978,-8812,-12160,-4846,-58841,-10432,-16821,4304,-8942,25426,17591,34528,5915,-12802,-16806,3534,-5117,-10509,-2805,-8499,0,296,-6680,-7555,0, 

