 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31, 
 预计负债(万元),--,--,--,--,--, 
 财务费用(万元),-6779,-3222,-4060,-4097,--, 
 投资损失(万元),-1937,-675,-593,-299,--, 
 递延所得税资产减少(万元),-280,197,-253,-354,--, 
 递延所得税负债增加(万元),-186,-275,517,360,--, 
 存货的减少(万元),-2367,-10411,-5808,-3333,--, 
 经营性应收项目的减少(万元),-7554,-11568,-3997,-7776,--, 
 经营性应付项目的增加(万元),39139,35907,10923,14200,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--, 
 其他(万元),4313,--,--,--,--, 
 经营活动产生现金流量净额(万元),94324,76543,48746,40346,--, 
 债务转为资本(万元),--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--, 
 现金的期末余额(万元),73453,21326,22855,11155,6367, 
 现金的期初余额(万元),21326,22855,11155,6367,6782, 
 现金等价物的期末余额(万元),--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),52127,-1528,11699,4788,-415, 

