 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31, 
 吸收投资收到的现金(万元),--,--,--,0,120,--,1795,125313,--,--,61352,5040,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,0,120,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),704784,791867,252121,467921,725795,638429,651196,516575,398859,161226,39450,50158,49935,28126, 
 发行债券收到的现金(万元),9940,--,--,--,--,--,110000,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),20527,121667,265531,436033,97384,120576,66740,16360,49962,--,--,--,--,--, 
 筹资活动现金流入小计(万元),735251,913533,517652,903954,823300,759005,829731,658247,448821,161226,100802,55198,49935,28126, 
 偿还债务支付的现金(万元),623507,818017,111720,535862,793396,565639,630791,465337,224040,58969,25150,66538,28450,25492, 
 分配股利、利润或偿付利息所支付的现金(万元),47210,32332,26032,37602,37631,35348,32997,22608,10842,7540,1947,1990,1558,1500, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),82934,125201,300167,388937,108473,75578,35472,16623,--,4790,386,--,--,--, 
 筹资活动现金流出小计(万元),753651,975551,437919,962401,939500,676565,699260,504568,234881,71298,27483,68528,30008,26992, 
 筹资活动产生的现金流量净额(万元),-18399,-62017,79733,-58447,-116200,82441,130471,153679,213939,89928,73319,-13331,19927,1134, 
 汇率变动对现金及现金等价物的影响(万元),188,-101,-2239,-684,19,2990,-420,-85,-118,0,--,--,--,--, 
 现金及现金等价物净增加额(万元),10698,-37920,26433,-20063,16662,-25461,-6131,38345,14217,-46855,50404,-2010,246,2195, 
 加:期初现金及现金等价物余额(万元),14039,51544,25111,45173,28512,53973,60103,21758,5881,52736,2332,4057,3811,1616, 
 期末现金及现金等价物余额(万元),24737,13624,51544,25111,45173,28512,53973,60103,20098,5881,52736,2047,4057,3811, 
 净利润(万元),39187,35682,20419,16297,23808,22287,28725,21230,19044,15011,18780,9495,4356,3736, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),6091,-2582,4485,6931,6761,4665,3383,10938,1084,584,3490,273,32,239, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),42157,36809,33915,30405,27889,25090,18234,16021,8501,4016,3241,2993,2472,2944, 
 无形资产摊销(万元),4631,2696,2566,2049,1766,1435,1323,1240,342,298,297,187,161,148, 
 长期待摊费用摊销(万元),4928,870,920,811,467,1542,252,443,210,2,42,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-7,-86,-70,185,-199,-13,183,54,-53,--,51,21,9,-3, 
 固定资产报废损失(万元),2146,284,0,844,31,--,20,1,--,2,--,--,--,--, 
 公允价值变动损失(万元),-833,3875,-3283,671,-5258,-14869,-125,-249,2070,382,--,--,-34,-2, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),35371,31478,27849,29420,36708,32415,28047,20466,9614,4015,2586,2331,1780,1342, 
 投资损失(万元),-4952,5829,6112,-9179,-7546,-1352,-1378,4905,2549,-568,1,-17,-31,2, 
 递延所得税资产减少(万元),1353,1343,-3946,-911,-65,295,594,-2630,-819,348,-806,519,-341,-202, 
 递延所得税负债增加(万元),-1502,-1582,2218,-62,-2538,2352,-166,171,37,--,14,-10,10,--, 
 存货的减少(万元),-54370,30027,-74889,-65465,22589,-11285,-84619,-40161,-150180,-73217,-12759,-13539,-18855,-5129, 
 经营性应收项目的减少(万元),27561,-44885,-32591,44756,50680,-36987,-49614,-73565,-21637,-15942,-5981,7746,-742,811, 
 经营性应付项目的增加(万元),13946,-30221,42274,30977,2256,-62575,30315,16905,-10066,205,-2120,15808,-6361,-975, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,-52543,507,--,-89,--,--,--,--, 
 经营活动产生现金流量净额(万元),115706,69536,25978,87731,157346,-37002,-77368,-23722,-139306,-64954,6836,25807,-17543,2909, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),24737,13624,51544,25111,45173,28512,53973,60103,20098,5881,52736,2047,4057,3811, 
 现金的期初余额(万元),14039,51544,25111,45173,28512,53973,60103,21758,5881,52736,--,4057,3811,1616, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,2332,--,--,--, 
 现金及现金等价物的净增加额(万元),10698,-37920,26433,-20063,16662,-25461,-6131,38345,14217,-46855,50404,-2010,246,2195, 

