 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31, 
 经营活动产生的现金流量净额(万元),1189332,-2929586,3405396,1778465,-1045837,-975411,309258,-792191,-2236990,-114479,-759047,-937580,-402186,-83685, 
 收回投资所收到的现金(万元),29225,1861,10321,5602,44400,12000,17793,900,--,173,0,13443,0,0, 
 取得投资收益所收到的现金(万元),119608,78193,23279,54697,47437,8730,250,199,290,21,318,7215,2,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),887,479,255,68,230,52,34,42,29,12,13,143,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),165499,86293,32846,1303,--,--,2740,--,-1259,0,0,0,0,1, 
 收到的其他与投资活动有关的现金(万元),137267,163047,--,11970,--,--,--,--,--,2041,2597,5442,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 投资活动现金流入小计(万元),452486,329873,66701,73640,92067,20782,20818,1141,-940,2248,2928,26243,2,1, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),60385,49455,10456,6285,8050,10187,7123,4859,6644,3770,2399,2919,1794,714, 
 投资所支付的现金(万元),1471249,820318,1006302,96075,361773,162900,30,10123,71089,36869,630,35051,18850,3500, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),125400,1147731,338209,192179,35698,70280,13046,30944,107062,1900,408,0,928,5581, 
 支付的其他与投资活动有关的现金(万元),141369,7442,17607,26107,3428,--,--,--,--,0,5673,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 投资活动现金流出小计(万元),1798403,2024945,1372574,320645,408949,243367,20199,45926,184795,42539,9110,37970,21571,9795, 
 投资活动产生的现金流量净额(万元),-1345917,-1695072,-1305873,-247005,-316881,-222585,619,-44785,-185735,-40291,-6182,-11727,-21569,-9794, 
 吸收投资收到的现金(万元),1278268,1586876,1044122,219029,395566,451202,408264,369490,33063,788984,4868,713400,217750,2450, 
 其中：子公司吸收少数股东投资收到的现金(万元),1095899,1086592,152343,205863,384032,451202,408264,369490,33063,7449,4868,13400,8500,0, 
 取得借款收到的现金(万元),12833437,11415834,5567091,4484383,6357666,6068058,4626388,3691619,4631576,1737397,1071208,1026765,478730,261992, 
 发行债券收到的现金(万元),1150393,--,1295484,1096550,404207,301319,--,--,--,0,430000,0,0,0, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,314, 
 筹资活动现金流入小计(万元),15262098,13002710,7906697,5799963,7157439,6820579,5034652,4061109,4664639,2526381,1506076,1740165,696480,264756, 
 偿还债务支付的现金(万元),8275215,4730635,7766037,6395657,4001855,4671367,3194189,2776879,1524486,1217006,488073,327619,220730,110900, 
 分配股利、利润或偿付利息所支付的现金(万元),2140055,1526515,1185922,1168689,1152133,884186,685254,534838,323519,176571,161518,73004,23942,14540, 
 其中：子公司支付给少数股东的股利、利润(万元),266713,233158,207799,120967,109078,40260,23170,14191,21781,9405,14059,1367,0,0, 
 支付其他与筹资活动有关的现金(万元),197054,5801,87607,10013,14340,14431,22639,10050,3369,2219,6884,19682,7441,212, 
 筹资活动现金流出小计(万元),10612323,6262952,9039566,7574359,5168328,5569984,3902083,3321767,1851374,1395796,656474,420305,252113,125652, 
 筹资活动产生的现金流量净额(万元),4649775,6739758,-1132868,-1774396,1989111,1250595,1132569,739342,2813265,1130585,849602,1319860,444367,139105, 
 汇率变动对现金及现金等价物的影响(万元),16089,-13815,10671,2452,-2423,615,296,-250,-187,-0,4,0,0,0, 
 现金及现金等价物净增加额(万元),4509279,2101285,977326,-240485,623970,53214,1442742,-97883,390353,975815,84377,370552,20612,45626, 
 加:期初现金及现金等价物余额(万元),6798284,4672028,3694702,3935187,3311217,3258003,1815262,1913145,1522791,546976,462599,92047,71435,25809, 
 期末现金及现金等价物余额(万元),11307564,6773313,4672028,3694702,3935187,3311217,3258003,1815262,1913145,1522791,546976,462599,92047,71435, 
 净利润(万元),2614914,1967720,1707305,1682772,1423136,1186446,997860,736720,550528,400773,304367,148909,73395,0, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,0,0,13918,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 资产减值准备(万元),235104,6612,-4041,15626,56254,5988,7079,5062,900,-27406,30445,742,1114,0, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),90739,73142,73360,44074,32629,30571,28247,22060,19428,4706,1924,1181,528,0, 
 无形资产摊销(万元),1711,1075,868,746,566,424,300,293,198,47,54,17,20,0, 
 长期待摊费用摊销(万元),9011,4982,4435,1433,1445,2349,1263,528,396,416,422,640,649,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-54,-181,-13,6,80,-45,-10,453,-10,0,-3,-32,0,0, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,0,0,1,0,0, 
 公允价值变动损失(万元),-19042,59,-2365,--,--,--,--,--,--,19,115,-103,11,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 财务费用(万元),482313,348916,221701,221071,155409,103998,79568,48093,2490,1778,890,342,350,0, 
 投资损失(万元),-268975,-168043,-124692,-99256,-115279,-63505,-41137,1819,-4200,-163,-9709,-20746,-20277,0, 
 递延所得税资产减少(万元),-33297,-145674,-26186,-22368,-58835,-26180,-27193,-13139,-8135,5812,-6900,-1722,-1007,0, 
 递延所得税负债增加(万元),45,10,5134,-42,-99,-628,-3446,-779,-1409,-1720,3245,10642,-46,0, 
 存货的减少(万元),-4163327,-8636704,-1322191,-2025059,-2506845,-5026347,-3753638,-4220930,-4979922,-1990330,-1464802,-1467045,-516456,0, 
 经营性应收项目的减少(万元),-3960559,-3347148,-2075139,-1536530,-1434732,-859804,-308002,-10926,-444474,-563219,-19913,564588,-63532,0, 
 经营性应付项目的增加(万元),6200749,6965649,4947220,3495993,1400433,3671322,3328367,2638555,2627221,2054810,400819,-188912,123065,0, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 其他(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 经营活动产生现金流量净额(万元),1189332,-2929586,3405396,1778465,-1045837,-975411,309258,-792191,-2236990,-114479,-759047,-937580,-402186,0, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 现金的期末余额(万元),11307564,6773313,4672028,3694702,3935187,3311217,3258003,1815262,1913145,1522791,546976,462599,92047,71435, 
 现金的期初余额(万元),6798284,4672028,3694702,3935187,3311217,3258003,1815262,1913145,1522791,546976,462599,92047,71435,25809, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 现金及现金等价物的净增加额(万元),4509279,2101285,977326,-240485,623970,53214,1442742,-97883,390353,975815,84377,370552,20612,45626, 

