 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 筹资活动现金流出小计(万元),6117,4478,452,15345,2567,6999, 
 筹资活动产生的现金流量净额(万元),11575,71955,-452,-9665,-526,-4567, 
 汇率变动对现金及现金等价物的影响(万元),721,-1001,460,702,-77,-59, 
 现金及现金等价物净增加额(万元),2064,3940,11835,-2038,1949,3683, 
 加:期初现金及现金等价物余额(万元),25967,22027,10192,12231,10282,6599, 
 期末现金及现金等价物余额(万元),28031,25967,22027,10192,12231,10282, 
 净利润(万元),24835,19759,24198,16797,12093,8540, 
 少数股东损益(万元),--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--, 
 资产减值准备(万元),1073,723,293,314,397,388, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),2847,2466,1623,1227,1021,853, 
 无形资产摊销(万元),282,168,142,80,80,80, 
 长期待摊费用摊销(万元),--,23,70,75,99,99, 
 待摊费用的减少(万元),--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-5,6,-18,-10,33,-1, 
 固定资产报废损失(万元),1,67,--,--,--,--, 
 公允价值变动损失(万元),24,-17,-13,30,8,-8, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--, 
 财务费用(万元),-1287,1642,-1330,-414,21,119, 
 投资损失(万元),-4976,-526,-58,-521,-167,12, 
 递延所得税资产减少(万元),-469,-207,-799,-1074,-222,-203, 
 递延所得税负债增加(万元),54,-94,184,105,-1,1, 
 存货的减少(万元),-9015,-7763,-6564,-4918,-2452,-2201, 
 经营性应收项目的减少(万元),-2591,-2188,-668,-5579,-2488,37, 
 经营性应付项目的增加(万元),4160,3067,4106,8417,1035,2659, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--, 
 其他(万元),420,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),15353,17127,21164,14528,9457,10375, 
 债务转为资本(万元),--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--, 
 现金的期末余额(万元),28031,25967,22027,10192,12231,10282, 
 现金的期初余额(万元),25967,22027,10192,12231,10282,6599, 
 现金等价物的期末余额(万元),--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),2064,3940,11835,-2038,1949,3683, 

