 报告日期,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 汇率变动对现金及现金等价物的影响(万元),-21,435,185,-98,-90, 
 现金及现金等价物净增加额(万元),-11679,-18023,-15613,37909,-30450, 
 加:期初现金及现金等价物余额(万元),61624,79647,95260,57770,88220, 
 期末现金及现金等价物余额(万元),49945,61624,79647,95679,57770, 
 净利润(万元),14764,3019,14844,16798,2479, 
 少数股东损益(万元),--,--,--,283,0, 
 未确认的投资损失(万元),--,--,--,0,0, 
 资产减值准备(万元),2000,1565,664,909,2905, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),23691,24019,20655,16673,13544, 
 无形资产摊销(万元),2592,2840,2414,1768,1576, 
 长期待摊费用摊销(万元),262,158,182,93,215, 
 待摊费用的减少(万元),--,--,--,0,0, 
 预提费用的增加(万元),--,--,--,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),741,261,254,1463,255, 
 固定资产报废损失(万元),--,--,--,4,10, 
 公允价值变动损失(万元),--,--,--,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,0,0, 
 预计负债(万元),--,--,--,0,0, 
 财务费用(万元),13967,12100,13889,10141,7420, 
 投资损失(万元),-269,-107,-16,449,969, 
 递延所得税资产减少(万元),-1939,-435,712,-902,190, 
 递延所得税负债增加(万元),--,-146,139,-7,17, 
 存货的减少(万元),9971,-11900,-6852,9921,45323, 
 经营性应收项目的减少(万元),-37506,-12818,-13670,-19345,-11672, 
 经营性应付项目的增加(万元),4477,-6775,-3085,-1834,-22638, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,0,0, 
 其他(万元),-249,--,--,0,0, 
 经营活动产生现金流量净额(万元),32504,11781,30129,36413,40591, 
 债务转为资本(万元),--,--,--,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,0,0, 
 融资租入固定资产(万元),--,--,--,0,0, 
 现金的期末余额(万元),49945,61624,79647,95679,57770, 
 现金的期初余额(万元),61624,79647,95260,57770,88220, 
 现金等价物的期末余额(万元),--,--,--,0,0, 
 现金等价物的期初余额(万元),--,--,--,0,0, 
 现金及现金等价物的净增加额(万元),-11679,-18023,-15613,37909,-30450, 

