 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 支付其他与筹资活动有关的现金(万元),25,--,1261,--,--,--, 
 筹资活动现金流出小计(万元),6238,0,1261,0,0,0, 
 筹资活动产生的现金流量净额(万元),-6238,27515,-1261,919,0,0, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-6190,33165,6225,14646,16293,7389, 
 加:期初现金及现金等价物余额(万元),90088,56923,50698,36052,19759,12369, 
 期末现金及现金等价物余额(万元),83898,90088,56923,50698,36052,19759, 
 净利润(万元),26058,20583,15198,13336,11179,8420, 
 少数股东损益(万元),--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--, 
 资产减值准备(万元),445,308,187,7,10,132, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),788,580,484,451,421,400, 
 无形资产摊销(万元),204,182,112,23,21,16, 
 长期待摊费用摊销(万元),1259,427,154,185,188,187, 
 待摊费用的减少(万元),--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),37,-0,-53,-2,-4,-4, 
 固定资产报废损失(万元),9,0,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--, 
 财务费用(万元),--,--,--,--,--,--, 
 投资损失(万元),-3620,-2053,-1076,-382,-925,-407, 
 递延所得税资产减少(万元),259,-192,-15,-209,-66,17, 
 递延所得税负债增加(万元),--,--,--,--,--,--, 
 存货的减少(万元),-1516,-441,-538,1594,-3130,749, 
 经营性应收项目的减少(万元),-2009,163,-1120,246,-101,589, 
 经营性应付项目的增加(万元),6588,10377,860,1173,8034,-2562, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),28501,29933,14192,16422,15629,7537, 
 债务转为资本(万元),--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--, 
 现金的期末余额(万元),83898,90088,56923,50698,36052,19759, 
 现金的期初余额(万元),90088,56923,50698,36052,19759,12369, 
 现金等价物的期末余额(万元),--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-6190,33165,6225,14646,16293,7389, 

