 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 未确认的投资损失(万元),--,--,--,--,--,--, 
 资产减值准备(万元),625,584,-1879,-26,150,82, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),3231,2467,2106,1825,1614,1403, 
 无形资产摊销(万元),94,91,86,182,104,75, 
 长期待摊费用摊销(万元),356,269,104,117,47,42, 
 待摊费用的减少(万元),--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-33,76,35,-4,27,0, 
 固定资产报废损失(万元),--,--,--,--,--,--, 
 公允价值变动损失(万元),-74,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--, 
 财务费用(万元),2367,1813,1372,2034,2919,2274, 
 投资损失(万元),292,177,175,197,75,70, 
 递延所得税资产减少(万元),50,-18,1044,-201,-114,-25, 
 递延所得税负债增加(万元),--,--,-44,44,--,--, 
 存货的减少(万元),-24334,-5725,-2655,-921,-11997,2311, 
 经营性应收项目的减少(万元),-8490,-9296,-13366,-6135,-558,-925, 
 经营性应付项目的增加(万元),17074,5681,-4767,4410,9718,-6762, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),5809,10023,-10909,11775,6623,927, 
 债务转为资本(万元),--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--, 
 现金的期末余额(万元),39669,20532,15309,9172,2722,4140, 
 现金的期初余额(万元),20532,15309,9172,2722,4090,7378, 
 现金等价物的期末余额(万元),--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),19137,5223,6136,6450,-1368,-3238, 

