 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 投资活动产生的现金流量净额(万元),-9685,-10195,-3973,-715,-990,-1296, 
 吸收投资收到的现金(万元),--,33046,--,11700,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--, 
 取得借款收到的现金(万元),52801,38235,52473,71961,61972,56980, 
 发行债券收到的现金(万元),--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),52801,71281,52473,83661,61972,56980, 
 偿还债务支付的现金(万元),41670,40911,57274,89718,56747,56757, 
 分配股利、利润或偿付利息所支付的现金(万元),4232,1752,2073,6971,3302,3404, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),45902,42664,59346,96689,60049,60160, 
 筹资活动产生的现金流量净额(万元),6899,28617,-6874,-13028,1923,-3180, 
 汇率变动对现金及现金等价物的影响(万元),978,-1144,784,-1299,-551,-319, 
 现金及现金等价物净增加额(万元),-1800,24578,3545,-5536,6791,-2770, 
 加:期初现金及现金等价物余额(万元),33018,8440,4894,10430,3639,6410, 
 期末现金及现金等价物余额(万元),31218,33018,8440,4894,10430,3639, 
 净利润(万元),3931,6707,7781,6414,5044,--, 
 少数股东损益(万元),--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--, 
 资产减值准备(万元),2367,296,606,52,-102,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1837,1804,1740,1823,1852,--, 
 无形资产摊销(万元),327,179,121,106,100,--, 
 长期待摊费用摊销(万元),23,13,3,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),33,110,69,91,178,--, 
 固定资产报废损失(万元),--,--,--,--,--,--, 
 公允价值变动损失(万元),-222,-157,-319,287,-25,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--, 
 财务费用(万元),1195,2769,1244,4251,3855,--, 
 投资损失(万元),-287,--,--,--,--,--, 
 递延所得税资产减少(万元),-100,53,1258,-143,-9,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--, 
 存货的减少(万元),-15178,-1313,16368,-3338,-9125,--, 
 经营性应收项目的减少(万元),-16065,5119,-5869,8420,1082,--, 
 经营性应付项目的增加(万元),22146,-8281,-9393,-8456,3560,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),7,7299,13608,9506,6409,--, 
 债务转为资本(万元),--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--, 
 现金的期末余额(万元),31218,33018,8440,4894,10430,3639, 
 现金的期初余额(万元),33018,8440,4894,10430,3639,6410, 
 现金等价物的期末余额(万元),--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-1800,24578,3545,-5536,6791,-2770, 

