 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 长期待摊费用摊销(万元),29,28,28,59,28,25, 
 待摊费用的减少(万元),--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-2,2,280,374,132,-1, 
 固定资产报废损失(万元),292,493,--,--,--,--, 
 公允价值变动损失(万元),41,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--, 
 财务费用(万元),-817,2988,-53,490,1181,1446, 
 投资损失(万元),-657,-348,-36,-100,-19,--, 
 递延所得税资产减少(万元),-24,-225,6,-114,74,0, 
 递延所得税负债增加(万元),172,266,128,437,171,--, 
 存货的减少(万元),-4587,-2096,-6272,-1062,-625,-905, 
 经营性应收项目的减少(万元),-10800,-2120,-7178,-2038,121,-5161, 
 经营性应付项目的增加(万元),7431,3684,7739,-1948,721,8411, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--, 
 其他(万元),997,195,--,1523,--,--, 
 经营活动产生现金流量净额(万元),18578,24748,7846,7629,7728,7452, 
 债务转为资本(万元),--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--, 
 现金的期末余额(万元),54923,25629,7163,4218,4390,3249, 
 现金的期初余额(万元),25629,7400,4218,4390,3249,3857, 
 现金等价物的期末余额(万元),--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),29294,18229,2945,-172,1141,-608, 

