 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),80,63,76,--,--,--, 
 无形资产摊销(万元),2,2,6,--,--,--, 
 长期待摊费用摊销(万元),8,8,10,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,--, 
 固定资产报废损失(万元),1,2,12,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--, 
 财务费用(万元),--,--,--,--,--,--, 
 投资损失(万元),-298,-160,-1882,--,--,--, 
 递延所得税资产减少(万元),-7,-13,-166,--,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--, 
 存货的减少(万元),--,--,--,--,--,--, 
 经营性应收项目的减少(万元),-1753,-2928,-5940,--,--,--, 
 经营性应付项目的增加(万元),-1102,3709,5272,--,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--, 
 其他(万元),--,--,1456,--,--,--, 
 经营活动产生现金流量净额(万元),3672,5440,2252,--,--,--, 
 债务转为资本(万元),--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--, 
 现金的期末余额(万元),15353,13335,12658,7326,3715,2006, 
 现金的期初余额(万元),13335,12658,7326,3715,2006,1378, 
 现金等价物的期末余额(万元),--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),2018,677,5333,3611,1708,628, 

