 报告日期,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 偿还债务支付的现金(万元),99500,173759,53000,133550,72461, 
 分配股利、利润或偿付利息所支付的现金(万元),31527,12398,7892,3457,4221, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,36,--, 
 支付其他与筹资活动有关的现金(万元),--,800,323,--,236, 
 筹资活动现金流出小计(万元),131027,186957,61215,137007,76918, 
 筹资活动产生的现金流量净额(万元),524555,301176,45636,24848,21059, 
 汇率变动对现金及现金等价物的影响(万元),-16,-1,-3,-7,-1, 
 现金及现金等价物净增加额(万元),13297,63094,35026,22253,38130, 
 加:期初现金及现金等价物余额(万元),206963,143868,108843,86590,48460, 
 期末现金及现金等价物余额(万元),220260,206963,143868,108843,86590, 
 净利润(万元),17698,12407,9601,8850,7553, 
 少数股东损益(万元),--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--, 
 资产减值准备(万元),2195,2489,1584,1870,-90, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),11390,8304,6288,6254,6614, 
 无形资产摊销(万元),9,5,--,80,112, 
 长期待摊费用摊销(万元),6099,3090,3465,2351,2383, 
 待摊费用的减少(万元),--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-214,-38,41,-152,845, 
 固定资产报废损失(万元),77,18,59,66,--, 
 公允价值变动损失(万元),--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--, 
 财务费用(万元),6935,5106,5685,3395,2947, 
 投资损失(万元),-4492,7964,-396,-4186,-3391, 
 递延所得税资产减少(万元),-390,-6,-705,-964,9, 
 递延所得税负债增加(万元),--,-10,6,740,4, 
 存货的减少(万元),-76314,1127,-64346,40314,-29349, 
 经营性应收项目的减少(万元),-69644,-83880,-94241,-12283,-32837, 
 经营性应付项目的增加(万元),197378,108617,183699,-34824,66029, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--, 
 其他(万元),--,--,--,--,--, 
 经营活动产生现金流量净额(万元),90726,65193,50739,11512,20830, 
 债务转为资本(万元),--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--, 
 现金的期末余额(万元),220260,206963,143868,108843,86590, 
 现金的期初余额(万元),206963,143868,108843,86590,48460, 
 现金等价物的期末余额(万元),--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),13297,63094,35026,22253,38130, 

