 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 现金及现金等价物净增加额(万元),-10188,21017,22643,180,1854,-3185, 
 加:期初现金及现金等价物余额(万元),52162,31145,8502,8322,6468,9653, 
 期末现金及现金等价物余额(万元),41973,52162,31145,8502,8322,6468, 
 净利润(万元),4487,4587,4952,3722,3439,--, 
 少数股东损益(万元),--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--, 
 资产减值准备(万元),1413,163,72,--,-7,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1386,1226,945,594,168,--, 
 无形资产摊销(万元),2650,1494,904,595,200,--, 
 长期待摊费用摊销(万元),929,1266,861,539,18,--, 
 待摊费用的减少(万元),--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-211,--,--,76,2,--, 
 固定资产报废损失(万元),0,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--, 
 财务费用(万元),543,824,-295,-322,-8,--, 
 投资损失(万元),1605,-4252,843,79,227,--, 
 递延所得税资产减少(万元),-626,-57,--,--,--,--, 
 递延所得税负债增加(万元),807,394,-10,-171,-375,--, 
 存货的减少(万元),366,4278,-5324,-7667,-875,--, 
 经营性应收项目的减少(万元),-37395,656,-5421,-9282,-313,--, 
 经营性应付项目的增加(万元),16484,-1678,3114,4176,3711,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--, 
 其他(万元),--,-49,302,302,50,--, 
 经营活动产生现金流量净额(万元),-7562,8854,944,-7360,6238,--, 
 债务转为资本(万元),--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--, 
 现金的期末余额(万元),41973,52162,31145,8502,8322,6468, 
 现金的期初余额(万元),52162,31145,8502,8322,6468,9653, 
 现金等价物的期末余额(万元),--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-10188,21017,22643,180,1854,-3185, 

