 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31, 
 投资活动现金流入小计(万元),174426,195523,230649,113483,82718, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),6532,863,357,904,917, 
 投资所支付的现金(万元),173450,178500,228300,116930,96400, 
 质押贷款净增加额(万元),--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--, 
 投资活动现金流出小计(万元),179982,179363,228657,117834,97317, 
 投资活动产生的现金流量净额(万元),-5557,16160,1992,-4352,-14599, 
 吸收投资收到的现金(万元),--,2398,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--, 
 取得借款收到的现金(万元),3000,3900,5400,5950,1500, 
 发行债券收到的现金(万元),--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,30,120, 
 筹资活动现金流入小计(万元),3000,6298,5400,5980,1620, 
 偿还债务支付的现金(万元),3900,5400,2500,4950,6617, 
 分配股利、利润或偿付利息所支付的现金(万元),130,11813,6244,4014,390, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),269,28,--,--,--, 
 筹资活动现金流出小计(万元),4299,17242,8744,8964,7007, 
 筹资活动产生的现金流量净额(万元),-1299,-10944,-3344,-2984,-5387, 
 汇率变动对现金及现金等价物的影响(万元),-33,-256,143,-34,10, 
 现金及现金等价物净增加额(万元),6154,17617,10038,-499,-9084, 
 加:期初现金及现金等价物余额(万元),32786,15170,5132,5631,14715, 
 期末现金及现金等价物余额(万元),38941,32786,15170,5132,5631, 
 净利润(万元),13685,10125,9447,6632,6041, 
 少数股东损益(万元),--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--, 
 资产减值准备(万元),40,-32,-50,6,-59, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1090,1129,1116,1257,1275, 
 无形资产摊销(万元),55,68,71,--,--, 
 长期待摊费用摊销(万元),59,64,62,--,--, 
 待摊费用的减少(万元),--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--, 
 固定资产报废损失(万元),3,11,13,--,--, 
 公允价值变动损失(万元),-181,391,-126,-21,-0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--, 
 财务费用(万元),-67,288,33,132,337, 
 投资损失(万元),-745,-535,-695,-554,-317, 
 递延所得税资产减少(万元),157,-508,-4,101,19, 
 递延所得税负债增加(万元),--,-37,32,5,--, 
 存货的减少(万元),-1676,-870,898,-538,268, 
 经营性应收项目的减少(万元),-2337,1027,-1584,-149,815, 
 经营性应付项目的增加(万元),2046,-41,2839,-525,2517, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--, 
 其他(万元),913,1577,-806,523,-4, 
 经营活动产生现金流量净额(万元),13042,12657,11247,6871,10892, 
 债务转为资本(万元),--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--, 
 现金的期末余额(万元),38941,32786,15170,5132,5631, 
 现金的期初余额(万元),32786,15170,5132,5631,14715, 
 现金等价物的期末余额(万元),--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),6154,17617,10038,-499,-9084, 

