 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31, 
 投资活动现金流入小计(万元),2297,154,18239,3309,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5896,4278,14779,4767,809, 
 投资所支付的现金(万元),1000,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,549,1420,7011,1800, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--, 
 投资活动现金流出小计(万元),6896,4827,16199,11778,2609, 
 投资活动产生的现金流量净额(万元),-4599,-4672,2039,-8469,-2608, 
 吸收投资收到的现金(万元),--,--,55,500,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--, 
 取得借款收到的现金(万元),1910,9764,--,12000,--, 
 发行债券收到的现金(万元),--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,1198,5956,229,4500, 
 筹资活动现金流入小计(万元),1910,10962,6012,12729,4500, 
 偿还债务支付的现金(万元),4393,12000,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),339,2484,5324,175,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,19882,10620,5100, 
 筹资活动现金流出小计(万元),4733,14484,25206,10795,5100, 
 筹资活动产生的现金流量净额(万元),-2823,-3522,-19194,1934,-600, 
 汇率变动对现金及现金等价物的影响(万元),16,-172,360,78,-1, 
 现金及现金等价物净增加额(万元),8567,-8236,-3068,4748,6127, 
 加:期初现金及现金等价物余额(万元),6822,15059,18127,13379,7253, 
 期末现金及现金等价物余额(万元),15390,6822,15059,18127,13379, 
 净利润(万元),22432,19491,20636,11559,10824, 
 少数股东损益(万元),--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--, 
 资产减值准备(万元),345,102,-1477,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),4067,3290,2472,2321,1908, 
 无形资产摊销(万元),236,236,229,210,201, 
 长期待摊费用摊销(万元),--,--,106,183,31, 
 待摊费用的减少(万元),--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),30,193,76,--,15, 
 固定资产报废损失(万元),--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--, 
 递延收益增加(减：减少)(万元),-230,-194,-60,-52,-41, 
 预计负债(万元),--,--,--,--,--, 
 财务费用(万元),-580,466,-132,71,91, 
 投资损失(万元),-11,--,-58,-11,--, 
 递延所得税资产减少(万元),-391,-482,62,-27,6, 
 递延所得税负债增加(万元),--,--,--,--,--, 
 存货的减少(万元),-1560,-5614,-2463,-389,-1929, 
 经营性应收项目的减少(万元),-13827,-14066,-12098,564,1130, 
 经营性应付项目的增加(万元),5462,-3292,6436,-3225,-2900, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--, 
 其他(万元),--,--,--,--,--, 
 经营活动产生现金流量净额(万元),15973,130,13727,11205,9336, 
 债务转为资本(万元),--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--, 
 现金的期末余额(万元),15390,6822,15059,18127,13379, 
 现金的期初余额(万元),6822,15059,18127,13379,7253, 
 现金等价物的期末余额(万元),--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),8567,-8236,-3068,4748,6127, 

