 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31, 
 现金及现金等价物净增加额(万元),12645,65656,5556,30432,-19033,-12244,-12324,32936,-6610,1179,21208,-1492,3370,-70, 
 加:期初现金及现金等价物余额(万元),109240,43584,38028,7595,26629,38873,51197,18260,24870,23691,2483,3974,604,674, 
 期末现金及现金等价物余额(万元),121885,109240,43584,38028,7595,26629,38873,51197,18260,24870,23691,2483,3974,604, 
 净利润(万元),47930,36261,25825,15236,15644,11634,15105,12418,9181,5674,4762,4335,2033,1172, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 资产减值准备(万元),1146,639,1886,604,569,472,291,731,242,183,60,108,76,36, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),16397,12516,9648,8750,7464,6027,4625,2983,2159,1723,1465,872,541,318, 
 无形资产摊销(万元),740,724,690,530,367,105,60,25,16,12,12,6,0,0, 
 长期待摊费用摊销(万元),114,4,1532,155,98,164,152,56,31,8,--,0,0,46, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),256,-7,4,5,45,0,--,3,126,-5,-6,0,0,35, 
 固定资产报废损失(万元),362,9,--,--,--,--,--,--,--,--,--,0,0,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 财务费用(万元),3463,1828,5,831,143,6,10,9,119,--,318,397,133,9, 
 投资损失(万元),-26697,-7009,-3810,-1849,21,--,--,--,--,--,--,0,-9,0, 
 递延所得税资产减少(万元),-65,178,-521,-89,-148,-28,62,-55,-65,-24,-84,-6,-26,-8, 
 递延所得税负债增加(万元),2041,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 存货的减少(万元),-6311,-5907,-1345,102,-3649,-1540,-1496,-6230,-1675,-270,-234,-132,-604,-84, 
 经营性应收项目的减少(万元),-10852,-22627,-11344,-13684,-11249,-9244,-7016,1346,-4273,-2255,424,-1501,-1610,-839, 
 经营性应付项目的增加(万元),15363,17301,10322,10644,5665,1723,5881,2509,1988,482,-2146,-1033,1548,1711, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 其他(万元),985,1977,171,--,--,--,--,--,--,--,--,104,0,0, 
 经营活动产生现金流量净额(万元),44872,35887,33063,21235,14968,9320,17674,13794,7850,5527,4572,3151,2082,2396, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 现金的期末余额(万元),121885,109240,43584,38028,7595,26629,38873,51197,18260,24870,23691,2483,3974,604, 
 现金的期初余额(万元),109240,43584,38028,7595,26629,38873,51197,18260,24870,23691,2483,3974,604,674, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 现金及现金等价物的净增加额(万元),12645,65656,5556,30432,-19033,-12244,-12324,32936,-6610,1179,21208,-1492,3370,-70, 

