 报告日期,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 质押贷款净增加额(万元),--,0,--,0,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,0,--,0,--, 
 支付的其他与投资活动有关的现金(万元),14965,18123,7565,0,--, 
 增加质押和定期存款所支付的现金(万元),--,0,--,0,--, 
 投资活动现金流出小计(万元),350120,264338,358253,2091,490, 
 投资活动产生的现金流量净额(万元),-331243,-247493,-338117,-1212,520, 
 吸收投资收到的现金(万元),--,6800,3660,0,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,0,--,0,--, 
 取得借款收到的现金(万元),219254,174200,270625,8150,10405, 
 发行债券收到的现金(万元),--,0,--,0,--, 
 收到其他与筹资活动有关的现金(万元),--,0,288306,0,--, 
 筹资活动现金流入小计(万元),219254,181000,562591,8150,10405, 
 偿还债务支付的现金(万元),113150,78015,62604,9658,12204, 
 分配股利、利润或偿付利息所支付的现金(万元),78817,55462,64058,733,1054, 
 其中：子公司支付给少数股东的股利、利润(万元),--,0,--,0,--, 
 支付其他与筹资活动有关的现金(万元),47,180,130,6,3921, 
 筹资活动现金流出小计(万元),192014,133657,126792,10397,17179, 
 筹资活动产生的现金流量净额(万元),27240,47343,435800,-2247,-6774, 
 汇率变动对现金及现金等价物的影响(万元),--,0,--,0,--, 
 现金及现金等价物净增加额(万元),-5430,-73246,363167,148,-2730, 
 加:期初现金及现金等价物余额(万元),293286,366532,3365,3216,5946, 
 期末现金及现金等价物余额(万元),287856,293286,366532,3365,3216, 
 净利润(万元),236887,241267,283189,-16766,271, 
 少数股东损益(万元),--,0,--,-199,--, 
 未确认的投资损失(万元),--,0,--,0,--, 
 资产减值准备(万元),3797,7190,2600,10487,-1454, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),24993,20366,22428,2839,2855, 
 无形资产摊销(万元),3569,2513,552,244,271, 
 长期待摊费用摊销(万元),114,96,110,377,363, 
 待摊费用的减少(万元),--,0,--,0,196, 
 预提费用的增加(万元),--,0,--,0,634, 
 处置固定资产、无形资产和其他长期资产的损失(万元),1981,7,1923,123,240, 
 固定资产报废损失(万元),--,0,113,160,22, 
 公允价值变动损失(万元),339,-455,513,-466,-111, 
 递延收益增加(减：减少)(万元),--,0,--,0,--, 
 预计负债(万元),--,0,--,0,--, 
 财务费用(万元),13369,14219,16024,3512,1824, 
 投资损失(万元),-481,-2539,-4318,-182,-2103, 
 递延所得税资产减少(万元),1541,-297,-9730,545,-1986, 
 递延所得税负债增加(万元),-83,83,-70,70,--, 
 存货的减少(万元),-4385,-20059,-101994,256,6639, 
 经营性应收项目的减少(万元),-60123,-235428,-11204,-5918,19858, 
 经营性应付项目的增加(万元),77054,96941,65349,8524,-23994, 
 已完工尚未结算款的减少(减:增加)(万元),--,0,--,0,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,0,--,0,--, 
 其他(万元),--,3000,--,0,--, 
 经营活动产生现金流量净额(万元),298574,126904,265485,3607,3523, 
 债务转为资本(万元),--,0,--,0,--, 
 一年内到期的可转换公司债券(万元),--,0,--,0,--, 
 融资租入固定资产(万元),--,0,--,0,--, 
 现金的期末余额(万元),287856,293286,366532,3365,3216, 
 现金的期初余额(万元),293286,366532,3365,3216,5946, 
 现金等价物的期末余额(万元),--,0,--,0,--, 
 现金等价物的期初余额(万元),--,0,--,0,--, 
 现金及现金等价物的净增加额(万元),-5430,-73246,363167,148,-2730, 

