 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 支付其他与筹资活动有关的现金(万元),99,428,280,4,--,--, 
 筹资活动现金流出小计(万元),9415,4478,920,1688,0,0, 
 筹资活动产生的现金流量净额(万元),48671,3028,6078,4836,1300,0, 
 汇率变动对现金及现金等价物的影响(万元),254,-97,37,--,--,--, 
 现金及现金等价物净增加额(万元),18982,637,112,1517,146,-17, 
 加:期初现金及现金等价物余额(万元),2434,1797,1685,167,21,38, 
 期末现金及现金等价物余额(万元),21416,2434,1797,1685,167,21, 
 净利润(万元),5793,6273,5557,2680,400,-5, 
 少数股东损益(万元),--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--, 
 资产减值准备(万元),369,258,102,69,36,15, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),2158,1716,868,320,98,8, 
 无形资产摊销(万元),25,16,15,3,1,--, 
 长期待摊费用摊销(万元),524,419,130,86,12,8, 
 待摊费用的减少(万元),--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,0,--,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--, 
 财务费用(万元),419,72,5,84,1,--, 
 投资损失(万元),-687,--,--,--,--,--, 
 递延所得税资产减少(万元),-871,-57,-13,-4,4,-4, 
 递延所得税负债增加(万元),1533,153,45,--,--,--, 
 存货的减少(万元),-11859,384,-394,--,--,--, 
 经营性应收项目的减少(万元),-6419,-4054,-4571,-3262,-985,-649, 
 经营性应付项目的增加(万元),11661,-244,1440,1437,416,792, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--, 
 其他(万元),-8814,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),-6169,4936,3185,1413,-17,164, 
 债务转为资本(万元),--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--, 
 现金的期末余额(万元),21416,2434,1797,1685,167,21, 
 现金的期初余额(万元),2434,1797,1685,167,21,38, 
 现金等价物的期末余额(万元),--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),18982,637,112,1517,146,-17, 

