 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31, 
 长期待摊费用摊销(万元),819,643,562,617,473,191,74,3,--,--,0,0,0,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-21533,-101,-35,-367,-6,-87,-4,-12,--,-11,29,-138,5,1, 
 固定资产报废损失(万元),9,1,12,--,--,--,--,--,--,--,0,0,0,0, 
 公允价值变动损失(万元),-100,--,--,--,--,--,4,-26,--,--,0,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 财务费用(万元),9013,7713,1938,4879,6382,1897,1559,245,912,-962,93,21,3,12, 
 投资损失(万元),-21789,-24421,-10662,-19708,-31989,-1582,-124,-2695,9,24,7,-33,0,0, 
 递延所得税资产减少(万元),339,610,-233,-910,-3347,94,-63,-62,-427,-458,-34,-96,-60,-18, 
 递延所得税负债增加(万元),-9,578,1,-1,5219,10,-6,6,--,--,0,0,0,0, 
 存货的减少(万元),-1290,-16003,-7310,17248,1783,-32220,-39228,-49918,-6780,-10597,-1114,-10287,-1264,-723, 
 经营性应收项目的减少(万元),-14903,11972,1401,-6055,36,11362,28971,11597,-35969,-15085,-21011,-10795,-10660,-3694, 
 经营性应付项目的增加(万元),24084,22142,60710,-5114,-5263,-2918,1266,23503,13655,-13300,7778,14540,12397,16301, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 其他(万元),-648,--,--,-2,-38,10,30,833,208,-94,0,0,0,0, 
 经营活动产生现金流量净额(万元),1487,29181,71549,12074,-8177,-10097,8225,6798,-8395,-22414,198,2787,3883,12857, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 现金的期末余额(万元),94345,71768,41463,20356,21100,62185,14845,20841,24239,26632,41652,12302,8529,8239, 
 现金的期初余额(万元),71768,41463,20356,21100,62185,14845,20884,24239,26632,41652,12302,8529,8239,780, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 现金及现金等价物的净增加额(万元),22576,30306,21107,-744,-41085,47340,-6039,-3397,-2393,-15020,29350,3773,290,7459, 

