 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31, 
 财务费用(万元),-346,1580,-574,-178,429, 
 投资损失(万元),--,--,--,-0,--, 
 递延所得税资产减少(万元),-102,30,130,-122,94, 
 递延所得税负债增加(万元),--,--,--,--,--, 
 存货的减少(万元),-2178,3185,-334,-1059,53, 
 经营性应收项目的减少(万元),-5870,-1995,-2391,-7641,-3809, 
 经营性应付项目的增加(万元),8003,-2025,1564,2281,64, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--, 
 其他(万元),--,--,--,--,--, 
 经营活动产生现金流量净额(万元),19003,13759,8730,5149,7993, 
 债务转为资本(万元),--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--, 
 现金的期末余额(万元),36081,28373,19850,16564,10647, 
 现金的期初余额(万元),28373,19850,16564,10647,12729, 
 现金等价物的期末余额(万元),--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),7708,8523,3286,5917,-2082, 

