 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4702,3354,5775,4886,6284, 
 投资所支付的现金(万元),--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,26805,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--, 
 投资活动现金流出小计(万元),4702,3354,5775,31692,6284, 
 投资活动产生的现金流量净额(万元),-4679,-3340,-5758,-4357,-6284, 
 吸收投资收到的现金(万元),1470,30440,--,18000,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),1470,--,--,--,--, 
 取得借款收到的现金(万元),25200,37426,27025,27827,27606, 
 发行债券收到的现金(万元),--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),400,6824,--,2000,--, 
 筹资活动现金流入小计(万元),27070,74690,27025,47827,27606, 
 偿还债务支付的现金(万元),33514,30889,27359,27706,2508, 
 分配股利、利润或偿付利息所支付的现金(万元),3595,1345,1298,2613,540, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,1028,--, 
 支付其他与筹资活动有关的现金(万元),5198,6157,974,7172,2911, 
 筹资活动现金流出小计(万元),42307,38391,29632,37491,5959, 
 筹资活动产生的现金流量净额(万元),-15237,36298,-2607,10336,21646, 
 汇率变动对现金及现金等价物的影响(万元),-31,16,123,-12,-70, 
 现金及现金等价物净增加额(万元),-19599,40833,-10128,12591,-3360, 
 加:期初现金及现金等价物余额(万元),45868,5035,15163,2572,5932, 
 期末现金及现金等价物余额(万元),26269,45868,5035,15163,2572, 
 净利润(万元),5997,6251,5823,4012,2750, 
 少数股东损益(万元),--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--, 
 资产减值准备(万元),282,177,189,287,184, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1398,1303,1143,1181,1101, 
 无形资产摊销(万元),104,104,104,102,100, 
 长期待摊费用摊销(万元),--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,-3,655,19, 
 固定资产报废损失(万元),-19,13,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--, 
 财务费用(万元),1209,1352,1326,1573,595, 
 投资损失(万元),--,--,--,--,--, 
 递延所得税资产减少(万元),3,-41,-50,-134,-119, 
 递延所得税负债增加(万元),--,--,--,--,--, 
 存货的减少(万元),-10293,-3144,-3336,-1780,-23581, 
 经营性应收项目的减少(万元),-4408,-3327,-11806,-111,-7478, 
 经营性应付项目的增加(万元),6073,5163,4679,1081,7892, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--, 
 其他(万元),--,7,46,-243,-116, 
 经营活动产生现金流量净额(万元),347,7859,-1886,6623,-18652, 
 债务转为资本(万元),--,--,--,--,2503, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--, 
 现金的期末余额(万元),26269,45868,5035,15163,2572, 
 现金的期初余额(万元),45868,5035,15163,2572,5932, 
 现金等价物的期末余额(万元),--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-19599,40833,-10128,12591,-3360, 

