 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 净利润(万元),-1030,-997,-1300,150,140,-881, 
 少数股东损益(万元),--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--, 
 资产减值准备(万元),4,4,256,10,1,10, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),560,635,659,659,603,365, 
 无形资产摊销(万元),31,31,32,32,32,24, 
 长期待摊费用摊销(万元),30,40,38,14,9,6, 
 待摊费用的减少(万元),--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,0, 
 固定资产报废损失(万元),84,117,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--, 
 财务费用(万元),--,--,--,--,--,--, 
 投资损失(万元),--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,--,--,--,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--, 
 存货的减少(万元),11,305,279,156,737,-135, 
 经营性应收项目的减少(万元),-32,-28,154,38,155,-269, 
 经营性应付项目的增加(万元),29,-10,-160,-316,-1179,1669, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),-313,97,-42,743,498,789, 
 债务转为资本(万元),--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--, 
 现金的期末余额(万元),98,669,1028,1097,664,467, 
 现金的期初余额(万元),669,1028,1097,664,467,--, 
 现金等价物的期末余额(万元),--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-570,-359,-69,432,198,467, 

