 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),2743,2540,2465,2190,1981,--, 
 无形资产摊销(万元),587,376,279,225,201,--, 
 长期待摊费用摊销(万元),152,80,59,51,60,--, 
 待摊费用的减少(万元),--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),78,21,122,13,262,--, 
 固定资产报废损失(万元),--,--,--,--,--,--, 
 公允价值变动损失(万元),-154,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--, 
 财务费用(万元),-700,1468,-697,207,1379,--, 
 投资损失(万元),2430,-337,-8,--,--,--, 
 递延所得税资产减少(万元),-162,28,41,-46,310,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--, 
 存货的减少(万元),-8066,-7831,2267,3936,-1690,--, 
 经营性应收项目的减少(万元),-16307,-6307,-3123,11891,-17698,--, 
 经营性应付项目的增加(万元),27178,17907,13785,-13590,10794,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--, 
 其他(万元),--,--,--,666,--,--, 
 经营活动产生现金流量净额(万元),21257,18755,24714,12019,5079,--, 
 债务转为资本(万元),--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--, 
 现金的期末余额(万元),39198,34285,22572,9996,8914,2874, 
 现金的期初余额(万元),34285,22572,9996,8914,2874,2057, 
 现金等价物的期末余额(万元),--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),4913,11714,12576,1082,6040,816, 

