 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 收到其他与筹资活动有关的现金(万元),4317,3189,--,1975,--,2752, 
 筹资活动现金流入小计(万元),76685,119550,65987,55874,46045,51384, 
 偿还债务支付的现金(万元),58758,71241,60931,45081,47335,45312, 
 分配股利、利润或偿付利息所支付的现金(万元),3661,5360,4562,2507,3879,4036, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,2961,2000,1125,--, 
 筹资活动现金流出小计(万元),62419,76601,68455,49587,52339,49348, 
 筹资活动产生的现金流量净额(万元),14267,42949,-2467,6286,-6294,2035, 
 汇率变动对现金及现金等价物的影响(万元),372,-178,466,264,59,-503, 
 现金及现金等价物净增加额(万元),13349,6412,1091,2311,-5354,-1118, 
 加:期初现金及现金等价物余额(万元),11684,5272,4181,1870,7225,8343, 
 期末现金及现金等价物余额(万元),25033,11684,5272,4181,1870,7225, 
 净利润(万元),16366,10018,12234,5035,2414,--, 
 少数股东损益(万元),--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--, 
 资产减值准备(万元),1334,1766,274,211,415,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),7773,7236,6071,4940,4071,--, 
 无形资产摊销(万元),506,410,223,192,128,--, 
 长期待摊费用摊销(万元),201,146,79,53,19,--, 
 待摊费用的减少(万元),--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-7,588,58,90,41,--, 
 固定资产报废损失(万元),464,102,--,--,--,--, 
 公允价值变动损失(万元),1880,-134,-196,31,299,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--, 
 财务费用(万元),830,3476,1268,1367,2063,--, 
 投资损失(万元),-540,-256,64,-328,7,--, 
 递延所得税资产减少(万元),-218,-192,-6,-57,92,--, 
 递延所得税负债增加(万元),--,--,--,--,-31,--, 
 存货的减少(万元),-15602,-12483,-3813,-8379,-1822,--, 
 经营性应收项目的减少(万元),-18688,-7944,-1216,-13739,-9172,--, 
 经营性应付项目的增加(万元),12273,6118,1435,12058,9520,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--, 
 其他(万元),1284,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),7857,8852,16474,1475,8044,--, 
 债务转为资本(万元),--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--, 
 现金的期末余额(万元),25033,11684,5272,4181,1870,7225, 
 现金的期初余额(万元),11684,5272,4181,1870,7225,8343, 
 现金等价物的期末余额(万元),--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),13349,6412,1091,2311,-5354,-1118, 

