 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31, 
 净利润(万元),10970,8378,6759,4135,--, 
 少数股东损益(万元),--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--, 
 资产减值准备(万元),386,240,241,563,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),2529,2218,2312,2902,--, 
 无形资产摊销(万元),154,122,124,163,--, 
 长期待摊费用摊销(万元),1468,1336,1267,1324,--, 
 待摊费用的减少(万元),--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),25,-18,-877,--,--, 
 固定资产报废损失(万元),125,14,290,219,--, 
 公允价值变动损失(万元),--,--,--,-9,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--, 
 财务费用(万元),-864,1777,-690,-196,--, 
 投资损失(万元),-33,-3,-11,-33,--, 
 递延所得税资产减少(万元),14,-3,-23,-87,--, 
 递延所得税负债增加(万元),--,--,--,--,--, 
 存货的减少(万元),-635,-1760,-888,-403,--, 
 经营性应收项目的减少(万元),-40739,-6805,-2665,308,--, 
 经营性应付项目的增加(万元),3362,2267,3074,300,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--, 
 其他(万元),--,--,--,--,--, 
 经营活动产生现金流量净额(万元),-23238,7764,8914,9186,--, 
 债务转为资本(万元),--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--, 
 现金的期末余额(万元),11272,9776,15405,10322,5986, 
 现金的期初余额(万元),9776,15405,10322,5986,6998, 
 现金等价物的期末余额(万元),--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),1496,-5629,5083,4335,-1011, 

