 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31, 
 筹资活动现金流出小计(万元),50218,53348,29546,34577,26211, 
 筹资活动产生的现金流量净额(万元),-15618,-657,7433,16518,11835, 
 汇率变动对现金及现金等价物的影响(万元),-178,-193,198,302,-70, 
 现金及现金等价物净增加额(万元),-4496,9782,-6056,7602,-2478, 
 加:期初现金及现金等价物余额(万元),14832,5050,11106,3504,5982, 
 期末现金及现金等价物余额(万元),10336,14832,5050,11106,3504, 
 净利润(万元),15931,13586,4624,2881,590, 
 少数股东损益(万元),--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--, 
 资产减值准备(万元),112,-41,1848,346,75, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),2363,2075,1854,1455,1025, 
 无形资产摊销(万元),124,123,117,110,96, 
 长期待摊费用摊销(万元),--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,-9,--,--, 
 固定资产报废损失(万元),--,15,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--, 
 财务费用(万元),2257,2306,1798,1958,1258, 
 投资损失(万元),--,--,-2,--,--, 
 递延所得税资产减少(万元),38,793,-386,-86,-207, 
 递延所得税负债增加(万元),--,--,--,--,--, 
 存货的减少(万元),771,2280,-5377,-2660,-4254, 
 经营性应收项目的减少(万元),-7911,-2315,-23244,2109,-2817, 
 经营性应付项目的增加(万元),-1363,-2887,1955,-323,445, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--, 
 其他(万元),--,--,--,--,--, 
 经营活动产生现金流量净额(万元),12324,15934,-16823,5790,-3789, 
 债务转为资本(万元),--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--, 
 现金的期末余额(万元),10336,14832,5050,11106,3504, 
 现金的期初余额(万元),14832,5050,11106,3504,5982, 
 现金等价物的期末余额(万元),--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-4496,9782,-6056,7602,-2478, 

