 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 固定资产报废损失(万元),6,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--, 
 财务费用(万元),-266,163,-409,-57,105,110, 
 投资损失(万元),-440,38,36,-2,--,0, 
 递延所得税资产减少(万元),-157,-81,-75,-31,-72,-32, 
 递延所得税负债增加(万元),--,--,--,--,-133,133, 
 存货的减少(万元),2615,-4932,-1739,-1222,-1954,-1228, 
 经营性应收项目的减少(万元),-7210,-1456,-1392,-2380,-386,-1607, 
 经营性应付项目的增加(万元),-3532,4022,1842,1087,2309,1375, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--, 
 其他(万元),224,179,166,165,157,102, 
 经营活动产生现金流量净额(万元),2029,8532,5697,2312,3973,1720, 
 债务转为资本(万元),--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--, 
 现金的期末余额(万元),28661,26099,8450,3666,1734,1173, 
 现金的期初余额(万元),26099,8450,3666,1734,1173,2967, 
 现金等价物的期末余额(万元),--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),2562,17649,4784,1932,562,-1794, 

