 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31, 
 支付的其他与投资活动有关的现金(万元),--,--,5,610,1155, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--, 
 投资活动现金流出小计(万元),4674,7690,4357,8070,3962, 
 投资活动产生的现金流量净额(万元),-4583,-7524,-4167,-7451,-2730, 
 吸收投资收到的现金(万元),44497,--,2000,12800,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--, 
 取得借款收到的现金(万元),40500,36454,43235,27166,16000, 
 发行债券收到的现金(万元),--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),301,2733,1000,13563,12489, 
 筹资活动现金流入小计(万元),85299,39188,46235,53530,28489, 
 偿还债务支付的现金(万元),36964,40560,30264,17500,16000, 
 分配股利、利润或偿付利息所支付的现金(万元),1668,1293,9412,2162,4678, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),3344,0,2612,25777,9713, 
 筹资活动现金流出小计(万元),41976,41853,42288,45439,30391, 
 筹资活动产生的现金流量净额(万元),43323,-2665,3947,8091,-1901, 
 汇率变动对现金及现金等价物的影响(万元),328,-100,61,-20,-5, 
 现金及现金等价物净增加额(万元),32173,6749,2904,1453,-4398, 
 加:期初现金及现金等价物余额(万元),13638,6888,3985,2532,6930, 
 期末现金及现金等价物余额(万元),45811,13638,6888,3985,2532, 
 净利润(万元),9245,8802,8374,6964,3833, 
 少数股东损益(万元),--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--, 
 资产减值准备(万元),691,1104,1240,923,229, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),4458,3525,2929,2293,1963, 
 无形资产摊销(万元),127,92,46,43,26, 
 长期待摊费用摊销(万元),34,34,31,18,44, 
 待摊费用的减少(万元),--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-9,6,--,--,-10, 
 固定资产报废损失(万元),12,5,925,7,--, 
 公允价值变动损失(万元),--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--, 
 财务费用(万元),1376,1440,1230,1263,1215, 
 投资损失(万元),--,--,-0,--,--, 
 递延所得税资产减少(万元),-53,-57,-199,-162,17, 
 递延所得税负债增加(万元),--,--,--,--,--, 
 存货的减少(万元),-7965,-2197,-9907,-3793,-3067, 
 经营性应收项目的减少(万元),-7175,-14025,-22496,-18457,-4267, 
 经营性应付项目的增加(万元),-7635,18309,17830,11735,255, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--, 
 其他(万元),--,--,3060,--,--, 
 经营活动产生现金流量净额(万元),-6895,17038,3063,834,238, 
 债务转为资本(万元),--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--, 
 现金的期末余额(万元),45811,13638,6888,3985,2532, 
 现金的期初余额(万元),13638,6888,3985,2532,6930, 
 现金等价物的期末余额(万元),--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),32173,6749,2904,1453,-4398, 

