 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,17323,--, 
 支付的其他与投资活动有关的现金(万元),1274621,0,944178,290,97606, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--, 
 投资活动现金流出小计(万元),1956751,884579,1250543,172991,127659, 
 投资活动产生的现金流量净额(万元),-1948767,-763581,-1242841,-64135,-127341, 
 吸收投资收到的现金(万元),627496,617865,1113185,15050,2440, 
 其中：子公司吸收少数股东投资收到的现金(万元),10879,116865,784,50,2440, 
 取得借款收到的现金(万元),412320,447677,193065,83087,20164, 
 发行债券收到的现金(万元),--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),51028,903,74735,89337,155656, 
 筹资活动现金流入小计(万元),1090843,1066444,1380985,187474,178260, 
 偿还债务支付的现金(万元),349372,142163,93731,62864,476, 
 分配股利、利润或偿付利息所支付的现金(万元),21612,8160,5370,6950,475, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),15588,22848,184782,73670,30757, 
 筹资活动现金流出小计(万元),386572,173171,283883,143484,31709, 
 筹资活动产生的现金流量净额(万元),704272,893273,1097102,43990,146551, 
 汇率变动对现金及现金等价物的影响(万元),2744,-1376,-208,-80,-500, 
 现金及现金等价物净增加额(万元),-110125,362390,64966,46229,4820, 
 加:期初现金及现金等价物余额(万元),478991,116600,51634,5405,585, 
 期末现金及现金等价物余额(万元),368865,478991,116600,51634,5405, 
 净利润(万元),373590,419406,291844,95058,5556, 
 少数股东损益(万元),--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--, 
 资产减值准备(万元),97491,24474,23386,5864,259, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),212511,127954,73142,16410,4457, 
 无形资产摊销(万元),9573,7510,4800,2499,2266, 
 长期待摊费用摊销(万元),8338,2654,507,324,6, 
 待摊费用的减少(万元),--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),9154,7831,15821,59,10, 
 固定资产报废损失(万元),1578,--,--,--,--, 
 公允价值变动损失(万元),31425,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--, 
 财务费用(万元),26226,11259,6561,11318,2422, 
 投资损失(万元),-18440,-134431,-7608,-146,-1612, 
 递延所得税资产减少(万元),-66976,-24513,-12967,-11014,-1981, 
 递延所得税负债增加(万元),1546,-260,-209,-219,0, 
 存货的减少(万元),-437131,-229018,-32017,-69792,-22037, 
 经营性应收项目的减少(万元),-314324,-507600,-1476214,-231559,-31391, 
 经营性应付项目的增加(万元),1185114,516330,1303160,247652,28154, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--, 
 其他(万元),11952,12479,20708,--,0, 
 经营活动产生现金流量净额(万元),1131627,234075,210913,66453,-13890, 
 债务转为资本(万元),--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--, 
 现金的期末余额(万元),368865,478991,116600,51634,5405, 
 现金的期初余额(万元),478991,116600,51634,5405,585, 
 现金等价物的期末余额(万元),--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-110125,362390,64966,46229,4820, 

