 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31, 
 筹资活动现金流出小计(万元),207601,162324,146647,146568,158864,116259,109019,148907,128128,94845,141310,137322,260816,24109, 
 筹资活动产生的现金流量净额(万元),59342,-12480,-5379,20775,-3758,12400,172,50627,37713,4348,2550,-10468,-7358,21286, 
 汇率变动对现金及现金等价物的影响(万元),-0,-56,38,18,-132,-287,-104,444,-108,-104,300,229,161,10, 
 现金及现金等价物净增加额(万元),16176,21482,-7277,32298,-12740,-22776,-28695,29819,41274,-5184,-158,-10113,-23861,17270, 
 加:期初现金及现金等价物余额(万元),61010,39528,46805,14507,27247,50022,78717,48898,7624,12808,12755,22869,46730,29460, 
 期末现金及现金等价物余额(万元),77186,61010,39528,46805,14507,27247,50022,78717,48898,7624,12597,12755,22869,46730, 
 净利润(万元),3559,-57515,-19235,-347,-858,815,-8209,9402,10978,6572,5039,5662,2317,1753, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 资产减值准备(万元),7032,57040,7173,3514,1540,-1225,2428,861,-18,423,186,-343,784,266, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),14264,13405,14929,12436,9956,8394,9096,11014,11161,7689,7730,7864,6322,4952, 
 无形资产摊销(万元),788,443,357,384,400,401,401,395,469,468,474,454,434,341, 
 长期待摊费用摊销(万元),274,436,651,435,40,15,3,--,--,0,--,197,0,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-8115,-7746,-32,-11936,--,-2,-47,-8243,--,0,--,0,-46,0, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,265,-238,0,--,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 财务费用(万元),1466,5349,5010,5027,3865,3991,2483,3718,5038,5481,5758,6264,6660,5399, 
 投资损失(万元),--,-1664,170,75,-960,-1596,-998,-288,--,-16,--,0,0,0, 
 递延所得税资产减少(万元),91,-56,92,-21,7,116,145,-181,-23,586,-55,627,-315,-41, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,-30,30,0,0,0,0,0, 
 存货的减少(万元),3763,-897,3733,-1901,2683,8456,2557,-4489,-4931,-10451,693,-627,-6671,-265, 
 经营性应收项目的减少(万元),5214,-3057,-9278,10348,-5130,6460,-2921,5889,-2373,-3668,14821,1293,-35382,7727, 
 经营性应付项目的增加(万元),-512,-892,7306,6315,-6879,-22265,-179,-18409,-4782,-11176,-33882,-16414,12477,-10511, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 其他(万元),-2017,-265,-187,-2,--,--,--,--,--,0,--,0,0,0, 
 经营活动产生现金流量净额(万元),25809,4581,10689,24328,4664,3559,4758,-97,15311,-4092,763,4978,-13420,9621, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 现金的期末余额(万元),77186,61010,39528,46805,14507,27247,50022,79843,48898,7624,12597,12755,22869,46730, 
 现金的期初余额(万元),61010,39528,46805,14507,27247,50022,78717,48898,7624,12808,12755,22869,46730,29460, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 现金及现金等价物的净增加额(万元),16176,21482,-7277,32298,-12740,-22776,-28695,30945,41274,-5184,-158,-10113,-23861,17270, 

