 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31, 
 筹资活动产生的现金流量净额(万元),39218,11336,-19855,-8891,-18371, 
 汇率变动对现金及现金等价物的影响(万元),-1403,686,17,-559,-284, 
 现金及现金等价物净增加额(万元),10316,-7539,7600,3553,3866, 
 加:期初现金及现金等价物余额(万元),16782,24321,16721,13168,9302, 
 期末现金及现金等价物余额(万元),27098,16782,24321,16721,13168, 
 净利润(万元),22631,23331,24812,15260,19247, 
 少数股东损益(万元),--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--, 
 资产减值准备(万元),439,-169,262,238,2, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),10655,8056,7478,7206,6335, 
 无形资产摊销(万元),456,389,255,237,276, 
 长期待摊费用摊销(万元),69,84,84,81,86, 
 待摊费用的减少(万元),--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-382,310,13,19,22, 
 固定资产报废损失(万元),116,--,--,--,--, 
 公允价值变动损失(万元),-74,-3226,-4890,6045,4389, 
 递延收益增加(减：减少)(万元),--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--, 
 财务费用(万元),3718,504,2338,5455,3208, 
 投资损失(万元),-241,2079,3458,-1417,-2132, 
 递延所得税资产减少(万元),-223,-2256,-14,1,-4, 
 递延所得税负债增加(万元),-644,1204,-409,1279,1424, 
 存货的减少(万元),-27758,-12847,9142,-9691,-949, 
 经营性应收项目的减少(万元),-23632,1037,-981,-6474,-1219, 
 经营性应付项目的增加(万元),15169,1230,5727,3529,-1342, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--, 
 其他(万元),--,--,--,--,--, 
 经营活动产生现金流量净额(万元),301,19725,47274,21768,29345, 
 债务转为资本(万元),--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--, 
 现金的期末余额(万元),27098,16782,24321,16721,13168, 
 现金的期初余额(万元),16782,24321,16721,13168,9302, 
 现金等价物的期末余额(万元),--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),10316,-7539,7600,3553,3866, 

