 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 经营性应收项目的减少(万元),-423,-3575,-5134,-1757,-3442,2001, 
 经营性应付项目的增加(万元),604,1489,286,-1592,5332,-3984, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--, 
 其他(万元),-162,-206,-125,379,-135,-131, 
 经营活动产生现金流量净额(万元),3520,4217,5118,2882,7195,3469, 
 债务转为资本(万元),--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--, 
 现金的期末余额(万元),11351,20233,4477,3798,2056,3857, 
 现金的期初余额(万元),20233,4477,3798,2056,3857,2595, 
 现金等价物的期末余额(万元),--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-8882,15757,679,1741,-1801,1263, 

