 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--, 
 投资活动现金流出小计(万元),73698,128027,113949,48096,8194, 
 投资活动产生的现金流量净额(万元),-71460,-127991,-113908,-48089,-8193, 
 吸收投资收到的现金(万元),--,--,88138,54697,2030, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--, 
 取得借款收到的现金(万元),54087,85352,52141,15441,13245, 
 发行债券收到的现金(万元),--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,7793,8493,8085,11800, 
 筹资活动现金流入小计(万元),54087,93144,148772,78223,27076, 
 偿还债务支付的现金(万元),42368,21982,14748,13822,10858, 
 分配股利、利润或偿付利息所支付的现金(万元),7460,6060,1441,1592,1490, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),5815,7879,4486,32996,10518, 
 筹资活动现金流出小计(万元),55643,35921,20675,48409,22865, 
 筹资活动产生的现金流量净额(万元),-1556,57223,128097,29813,4210, 
 汇率变动对现金及现金等价物的影响(万元),653,-1288,930,258,90, 
 现金及现金等价物净增加额(万元),1363,-16834,38696,3676,-2680, 
 加:期初现金及现金等价物余额(万元),29360,46194,7499,3823,6502, 
 期末现金及现金等价物余额(万元),30724,29360,46194,7499,3823, 
 净利润(万元),33903,22702,17691,7385,2100, 
 少数股东损益(万元),--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--, 
 资产减值准备(万元),1312,247,-189,412,350, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),20412,13947,9176,6260,5025, 
 无形资产摊销(万元),758,516,113,109,100, 
 长期待摊费用摊销(万元),5341,5008,3439,2499,2173, 
 待摊费用的减少(万元),--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),205,102,76,87,176, 
 固定资产报废损失(万元),--,--,--,--,--, 
 公允价值变动损失(万元),156,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--, 
 财务费用(万元),7162,6030,1748,1706,1392, 
 投资损失(万元),171,--,--,--,--, 
 递延所得税资产减少(万元),146,-5,117,230,-73, 
 递延所得税负债增加(万元),1221,-51,--,--,--, 
 存货的减少(万元),-2829,-136,-4555,-1844,-1337, 
 经营性应收项目的减少(万元),-17378,-13568,-17992,-3149,-9189, 
 经营性应付项目的增加(万元),23147,20429,11755,4899,-323, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--, 
 其他(万元),--,--,2201,3102,--, 
 经营活动产生现金流量净额(万元),73726,55222,23577,21694,1213, 
 债务转为资本(万元),--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--, 
 现金的期末余额(万元),30724,29360,46194,7499,3823, 
 现金的期初余额(万元),29360,46194,7499,3823,6502, 
 现金等价物的期末余额(万元),--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),1363,-16834,38696,3676,-2680, 

