 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31, 
 支付的其他与投资活动有关的现金(万元),1,--,35,68,662,4716,3795,--,--,0,0,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 投资活动现金流出小计(万元),31425,5694,11531,12589,21054,34611,83825,147821,174528,219308,95034,56036,49221,41200, 
 投资活动产生的现金流量净额(万元),-28330,-1021,320338,-11947,-20091,-33124,-83799,-142690,-160963,-205464,-70714,-48559,-45300,-40962, 
 吸收投资收到的现金(万元),703900,--,--,--,--,--,150000,60,250286,5760,0,7057,0,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),3900,--,--,--,--,--,--,60,--,0,0,0,0,0, 
 取得借款收到的现金(万元),83558,11038,166574,390699,720746,778687,818791,479862,460654,510613,474520,242365,176700,109230, 
 发行债券收到的现金(万元),--,--,--,--,--,--,49800,70000,--,0,0,0,0,0, 
 收到其他与筹资活动有关的现金(万元),11320,1378,6345,116,51071,125,4704,26011,38148,20120,25938,0,10988,15755, 
 筹资活动现金流入小计(万元),798778,12416,172919,390816,771816,778812,1023295,575933,749088,536494,500458,249422,187688,124985, 
 偿还债务支付的现金(万元),520406,4501,149740,159427,628459,717433,755026,274061,452156,319303,238352,160353,111399,59147, 
 分配股利、利润或偿付利息所支付的现金(万元),43849,21,754,3546,50998,78678,73773,49730,38647,35902,46220,18166,12640,5268, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付其他与筹资活动有关的现金(万元),10803,12457,16590,9698,15695,1796,22252,1936,2072,3326,4071,7530,3986,11183, 
 筹资活动现金流出小计(万元),575058,16980,167085,172670,695152,797907,851051,325727,492876,358531,288643,186049,128025,75599, 
 筹资活动产生的现金流量净额(万元),223720,-4564,5834,218145,76664,-19095,172243,250206,256213,177963,211815,63373,59663,49386, 
 汇率变动对现金及现金等价物的影响(万元),1505,-399,284,493,-239,-344,6,-364,-450,-72,-462,-142,-66,-44, 
 现金及现金等价物净增加额(万元),297116,-43935,336675,8906,-34702,-109827,-71496,-83394,54211,-17138,145529,51612,30599,11288, 
 加:期初现金及现金等价物余额(万元),666734,392358,55683,46777,81479,191306,262802,346196,291986,309124,163595,111983,81384,70096, 
 期末现金及现金等价物余额(万元),963850,348423,392358,55683,46777,81479,191306,262802,346196,291986,309124,163595,111983,81384, 
 净利润(万元),50764,44531,35832,9379,-789766,-320753,-288898,-13873,27980,38003,34667,41125,10740,691, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 资产减值准备(万元),18133,-102348,-100800,44355,389705,59612,33522,9573,7069,6358,499,2040,-1024,659, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),27411,26859,30753,33654,47934,46166,41690,36318,30631,29652,24068,13985,10825,10281, 
 无形资产摊销(万元),12098,2424,3296,3940,3645,3755,3092,2851,2833,3366,3224,1853,749,749, 
 长期待摊费用摊销(万元),358,17,--,--,--,--,--,0,--,0,0,0,0,10, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),1592,-678,-3505,884,59,-1164,1432,432,940,1209,-37,-453,627,200, 
 固定资产报废损失(万元),-689,1193,--,--,--,--,--,0,--,0,0,0,0,0, 
 公允价值变动损失(万元),230,--,-37,-18,55,-193,-24,475,-258,0,0,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 财务费用(万元),13733,18034,22510,81464,74573,67420,62879,45994,24721,28946,23486,14867,10382,5281, 
 投资损失(万元),-1497,-905,-18168,59,3,-90,217,-826,-106,-9,235,-3678,0,-3, 
 递延所得税资产减少(万元),-1274,18,52,66,918,4260,3593,-4566,-379,-2307,708,-31,3608,30, 
 递延所得税负债增加(万元),-259,--,--,-60,3,20,--,-63,22,50,-101,118,0,0, 
 存货的减少(万元),-2494,-16627,87926,67366,30908,71175,-19007,-38138,-99307,29557,-141810,-88384,-31155,-68759, 
 经营性应收项目的减少(万元),-110262,42029,-18248,5231,22138,-58002,75288,-109546,-35483,-72104,-135240,-37542,-21854,-34199, 
 经营性应付项目的增加(万元),100342,-48814,-27676,-95315,123091,69866,-74424,-119177,749,-52285,195190,93040,33405,87969, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 其他(万元),-7963,-3685,-1716,-348791,5697,665,694,0,--,0,0,0,0,0, 
 经营活动产生现金流量净额(万元),100222,-37952,10218,-197785,-91037,-57264,-159946,-190545,-40589,10435,4890,36940,16302,2908, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 融资租入固定资产(万元),--,--,--,--,46000,--,--,--,--,0,0,0,0,0, 
 现金的期末余额(万元),963850,348423,392358,55683,46777,81479,191306,262802,346196,291986,309124,163595,111983,81384, 
 现金的期初余额(万元),666734,392358,55683,46777,81479,191306,262802,346196,291986,309124,163595,111983,81384,70096, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,0,--,0,0,0,0,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,0,--,0,0,0,0,0, 
 现金及现金等价物的净增加额(万元),297116,-43935,336675,8906,-34702,-109827,-71496,-83394,54211,-17138,145529,51612,30599,11288, 

