 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31, 
 投资所支付的现金(万元),--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),426312,22799,55475,147791,79274, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--, 
 投资活动现金流出小计(万元),460051,31145,74984,156059,88395, 
 投资活动产生的现金流量净额(万元),-25547,11599,31404,-19466,-44807, 
 吸收投资收到的现金(万元),83725,--,--,30315,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),904,--,--,--,--, 
 取得借款收到的现金(万元),524208,366412,395415,378114,434930, 
 发行债券收到的现金(万元),--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),62744,163182,309766,325057,343119, 
 筹资活动现金流入小计(万元),670676,529594,705181,733486,778049, 
 偿还债务支付的现金(万元),523808,356106,305200,416368,483164, 
 分配股利、利润或偿付利息所支付的现金(万元),19810,23209,11117,12858,13596, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),96793,172924,347358,350358,320196, 
 筹资活动现金流出小计(万元),640411,552239,663676,779585,816955, 
 筹资活动产生的现金流量净额(万元),30265,-22645,41505,-46099,-38906, 
 汇率变动对现金及现金等价物的影响(万元),-2648,-5895,3588,4407,-1397, 
 现金及现金等价物净增加额(万元),17801,-22797,35329,11533,-831, 
 加:期初现金及现金等价物余额(万元),42832,65629,30300,18767,19598, 
 期末现金及现金等价物余额(万元),60632,42832,65629,30300,18767, 
 净利润(万元),28263,27988,33816,16451,9009, 
 少数股东损益(万元),--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--, 
 资产减值准备(万元),1347,745,-79,-864,793, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),23494,20847,18639,16926,14480, 
 无形资产摊销(万元),435,425,407,325,304, 
 长期待摊费用摊销(万元),1335,1099,751,482,442, 
 待摊费用的减少(万元),--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-1501,289,130,1,-72, 
 固定资产报废损失(万元),106,--,--,--,--, 
 公允价值变动损失(万元),-186,-155,832,477,279, 
 递延收益增加(减：减少)(万元),--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--, 
 财务费用(万元),13378,20191,6003,8244,15229, 
 投资损失(万元),6824,178,504,-4881,29, 
 递延所得税资产减少(万元),77,16,-74,-77,85, 
 递延所得税负债增加(万元),--,--,--,--,-13, 
 存货的减少(万元),-2042,-27273,-38110,6969,-6194, 
 经营性应收项目的减少(万元),-16019,1989,37747,11197,-10240, 
 经营性应付项目的增加(万元),-39781,-52068,-101563,17462,59855, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--, 
 其他(万元),--,-125,-172,-21,294, 
 经营活动产生现金流量净额(万元),15730,-5855,-41168,72691,84280, 
 债务转为资本(万元),--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--, 
 现金的期末余额(万元),60632,42832,65629,30300,18767, 
 现金的期初余额(万元),42832,65629,30300,18767,19598, 
 现金等价物的期末余额(万元),--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),17801,-22797,35329,11533,-831, 

