 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 发行债券收到的现金(万元),--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),32,162,2265,2310,4231,20799, 
 筹资活动现金流入小计(万元),51995,50433,29160,29347,17623,46867, 
 偿还债务支付的现金(万元),24573,29390,15486,16105,10805,10666, 
 分配股利、利润或偿付利息所支付的现金(万元),2711,1110,1145,814,576,459, 
 其中：子公司支付给少数股东的股利、利润(万元),2,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),166,1633,1785,2623,3495,23912, 
 筹资活动现金流出小计(万元),27450,32133,18416,19542,14876,35038, 
 筹资活动产生的现金流量净额(万元),24545,18300,10745,9805,2747,11830, 
 汇率变动对现金及现金等价物的影响(万元),85,-114,9,7,10,--, 
 现金及现金等价物净增加额(万元),9690,-5701,7349,2136,-6214,6977, 
 加:期初现金及现金等价物余额(万元),5325,11026,3677,1541,7755,778, 
 期末现金及现金等价物余额(万元),15015,5325,11026,3677,1541,7755, 
 净利润(万元),5157,6153,5986,4651,3998,1412, 
 少数股东损益(万元),--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--, 
 资产减值准备(万元),1253,455,322,414,285,197, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),4339,2950,2935,2377,1646,370, 
 无形资产摊销(万元),82,82,85,13,14,5, 
 长期待摊费用摊销(万元),404,303,180,129,33,20, 
 待摊费用的减少(万元),--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-0,-1,11,--,2,--, 
 固定资产报废损失(万元),--,2,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--, 
 财务费用(万元),767,913,858,835,614,472, 
 投资损失(万元),-319,-17,--,--,-74,--, 
 递延所得税资产减少(万元),-82,-89,-49,8,-75,-34, 
 递延所得税负债增加(万元),696,204,75,33,29,--, 
 存货的减少(万元),-5279,-2748,-1029,-485,-5160,-1945, 
 经营性应收项目的减少(万元),-10557,-9909,-735,-8112,-7110,-1964, 
 经营性应付项目的增加(万元),6081,5202,811,464,2154,1384, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,1806, 
 经营活动产生现金流量净额(万元),2542,3498,9450,328,-3644,1724, 
 债务转为资本(万元),--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--, 
 现金的期末余额(万元),15015,5325,11026,3677,1541,7755, 
 现金的期初余额(万元),5325,11026,3677,1541,7755,778, 
 现金等价物的期末余额(万元),--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),9690,-5701,7349,2136,-6214,6977, 

