 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 收到其他与筹资活动有关的现金(万元),--,--,1876,124,1145,--, 
 筹资活动现金流入小计(万元),4424,138175,8647,60272,49169,64311, 
 偿还债务支付的现金(万元),--,1500,20155,83945,56264,47894, 
 分配股利、利润或偿付利息所支付的现金(万元),9033,31,134,12934,2368,1825, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),119,1806,71,110,140,2895, 
 筹资活动现金流出小计(万元),9152,3338,20360,96989,58772,52613, 
 筹资活动产生的现金流量净额(万元),-4728,134838,-11713,-36717,-9603,11698, 
 汇率变动对现金及现金等价物的影响(万元),737,-614,196,372,-37,-333, 
 现金及现金等价物净增加额(万元),-3270,32261,-3077,-3110,2377,4761, 
 加:期初现金及现金等价物余额(万元),43782,11520,14598,17708,15331,10570, 
 期末现金及现金等价物余额(万元),40512,43782,11520,14598,17708,15331, 
 净利润(万元),17287,16952,26876,19427,12374,--, 
 少数股东损益(万元),--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--, 
 资产减值准备(万元),1385,273,101,1108,655,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),3019,2578,1908,1770,1652,--, 
 无形资产摊销(万元),269,167,92,72,70,--, 
 长期待摊费用摊销(万元),243,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-26,-30,38,9,54,--, 
 固定资产报废损失(万元),248,11,--,26,--,--, 
 公允价值变动损失(万元),685,--,-1825,1479,1290,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--, 
 财务费用(万元),-1753,2461,-990,393,196,--, 
 投资损失(万元),-4437,-776,818,-808,-1090,--, 
 递延所得税资产减少(万元),-215,-348,209,-340,-68,--, 
 递延所得税负债增加(万元),--,--,--,--,-145,--, 
 存货的减少(万元),-8982,-2294,-5123,-731,-2579,--, 
 经营性应收项目的减少(万元),-16683,-5132,-2466,-2297,-2405,--, 
 经营性应付项目的增加(万元),9534,-1185,4845,3305,5685,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--, 
 其他(万元),977,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),1551,12678,24483,23413,15689,--, 
 债务转为资本(万元),--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--, 
 现金的期末余额(万元),40512,43782,11520,14598,17708,15331, 
 现金的期初余额(万元),43782,11520,14598,17708,15331,10570, 
 现金等价物的期末余额(万元),--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-3270,32261,-3077,-3110,2377,4761, 

