报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,103816,51254,49890,--,0,0,0,
一年内到期的非流动负债(万元),--,25636,--,--,--,--,--,--,20000,0,--,0,0,0,
其他流动负债(万元),--,--,0,60564,73178,82899,80942,--,--,0,--,0,0,0,
流动负债合计(万元),433126,377828,278932,299526,247494,212896,287446,465655,515582,226018,178921,119081,91882,67190,
长期借款(万元),--,--,--,--,0,--,0,10000,10000,20000,20000,0,0,0,
应付债券(万元),--,0,25593,80667,80549,80438,--,--,--,0,--,0,0,0,
长期应付款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
其他非流动负债(万元),--,--,0,4885,6978,--,--,--,--,0,--,0,0,0,
非流动负债合计(万元),0,0,25593,85551,87527,80438,0,10000,10000,20000,20000,0,0,0,
负债合计(万元),433126,377828,304525,385077,335021,293333,287446,475655,525582,246018,198921,119081,91882,67190,
实收资本(或股本)(万元),251250,251250,252600,252600,101100,100500,100500,100500,100500,100500,67000,40000,26000,12000,
资本公积(万元),16147,16147,21078,20918,112387,106009,106973,106917,94748,94333,127833,1283,0,0,
减:库存股(万元),--,0,6280,6280,6978,--,--,--,--,0,--,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
盈余公积(万元),52341,50502,50502,52353,62177,61369,60854,55872,36874,19647,12675,4628,2567,443,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
未分配利润(万元),-31987,-34185,-3705,-9172,94967,109519,144861,149305,100968,84619,51268,20563,1509,2404,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
归属于母公司股东权益合计(万元),287770,283734,314195,310419,363653,377397,413188,412594,333089,299099,258776,66475,30075,14847,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,0,--,278,313,0,
所有者权益(或股东权益)合计(万元),287770,283734,314195,310419,363653,377397,413188,412594,333089,299099,258776,66753,30388,14847,
负债和所有者权益(或股东权益)总计(万元),720895,661562,618720,695497,698674,670730,700634,888249,858671,545116,457696,185834,122270,82037,		
  
