报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
商誉(万元),319,319,319,--,--,--,53,--,--,0,0,0,0,0,
长期待摊费用(万元),745,619,147,50,51,52,--,54,55,0,0,0,441,325,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
递延所得税资产(万元),904,747,309,--,--,--,--,--,1305,2633,2571,0,0,0,
其他非流动资产(万元),13306,4439,2690,--,--,212,--,--,--,0,0,0,0,0,
非流动资产合计(万元),191535,168745,153841,155309,178486,192439,209501,221164,234221,232821,191032,90674,83287,66674,
资产总计(万元),366352,295679,252244,240203,268138,278351,305253,326018,334781,313095,306745,205667,122472,95767,
短期借款(万元),56100,40700,32680,39217,32223,42600,50500,40500,7000,26000,15300,3145,6565,12815,
向中央银行借款(万元),--,--,--,--,--,--,--,0,--,0,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,0,--,0,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,0,--,0,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,0,--,0,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付票据(万元),11887,744,--,--,300,--,18300,0,--,0,6000,0,1000,0,
应付账款(万元),30362,11843,15802,19468,22408,20697,15627,16534,13439,17170,18442,16078,9576,5611,
预收账款(万元),3945,8236,6206,4228,6372,4277,3938,3448,2396,3104,646,1332,1856,1438,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应付职工薪酬(万元),2215,1711,1108,748,1032,1179,704,793,633,638,606,1094,1052,736,
应交税费(万元),1880,1258,868,713,621,1055,784,-1280,-3611,-6367,-2093,605,39,669,
应付利息(万元),251,1315,590,65,36,--,--,0,--,0,0,0,0,0,
应付股利(万元),--,--,--,--,--,--,--,0,67,0,0,500,10442,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他应付款(万元),6474,14627,19865,8002,10957,7802,3106,835,1242,2481,5873,23112,2335,1670,
预提费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,0,--,0,0,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,0,--,0,0,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,0,--,0,0,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,0,--,0,0,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,0,0,40,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
一年内到期的非流动负债(万元),9974,--,7587,7522,7054,7044,8728,19455,23580,10391,13418,14300,9200,7500,
其他流动负债(万元),--,39,47,47,47,47,29,20023,40023,0,0,0,0,0,
流动负债合计(万元),123822,80473,84753,80011,81049,84701,101716,100307,84768,53418,58192,60206,42064,30440,
长期借款(万元),13405,--,12662,19786,26748,33758,43654,54026,80033,93074,73890,87609,44056,38568,
应付债券(万元),--,--,--,--,--,--,--,0,--,0,0,0,0,0,
长期应付款(万元),3073,--,--,--,--,--,--,0,--,0,0,0,0,0,
专项应付款(万元),--,--,--,--,--,532,532,532,532,532,532,532,532,262,
预计非流动负债(万元),--,884,--,--,--,--,--,--,--,0,0,0,0,0,
长期递延收益(万元),1601,1503,362,410,457,--,--,--,--,315,337,--,--,--,
递延所得税负债(万元),38,39,47,--,--,--,--,0,--,0,0,0,0,0,
其他非流动负债(万元),--,--,--,--,--,504,558,307,269,0,0,0,0,0,
非流动负债合计(万元),18116,2426,13072,20196,27205,34795,44744,54865,80834,93921,74759,88141,44588,38830,
负债合计(万元),141938,82899,97825,100207,108254,119495,146460,155171,165602,147339,132951,148346,86652,69270,
实收资本(或股本)(万元),53534,53534,49070,49070,49070,49070,49070,49070,30669,30669,30669,23000,9469,7384,
资本公积(万元),151193,151193,96006,95303,95303,95303,95573,95573,113974,113974,113974,4618,13149,885,
减:库存股(万元),3704,--,--,--,--,--,--,0,--,0,0,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,0,--,0,0,--,--,--,
盈余公积(万元),8371,8371,8371,8185,8185,8185,7720,7720,7671,7572,7548,6912,5810,3973,
一般风险准备(万元),--,--,--,--,--,--,--,0,--,0,0,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
未分配利润(万元),6781,-9221,-11847,-14002,5481,4340,3848,15536,14646,12844,20930,22370,6593,9404,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,0,--,0,0,0,0,0,
归属于母公司股东权益合计(万元),216176,203878,141601,138557,158040,156899,156211,167899,166961,165060,173122,56900,35021,21646,
少数股东权益(万元),8238,8901,12818,1438,1843,1957,2582,2948,2218,695,672,421,800,4851,
所有者权益(或股东权益)合计(万元),224414,212780,154419,139996,159884,158856,158794,170847,169179,165755,173794,57321,35821,26498,
负债和所有者权益(或股东权益)总计(万元),366352,295679,252244,240203,268138,278351,305253,326018,334781,313095,306745,205667,122472,95767,		
  
