报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
递延所得税负债(万元),--,--,--,--,--,--,67,24,--,0,--,0,0,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
非流动负债合计(万元),154,1682,3912,2271,2225,0,67,24,0,0,274,1131,984,0,
负债合计(万元),71142,80725,64963,53073,33384,16016,13760,22199,29989,32385,34233,37840,30738,30053,
实收资本(或股本)(万元),26520,26520,26520,26520,15600,15600,15600,15600,15600,15600,12000,9000,9000,1738,
资本公积(万元),864,1287,1287,1287,11903,11480,11480,11480,11480,11480,15080,0,74,300,
减:库存股(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
盈余公积(万元),1928,1928,1928,1618,976,976,833,806,806,806,806,621,239,726,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
未分配利润(万元),-64598,-47350,3998,3794,7182,5429,5125,5359,3686,2478,7519,5535,1729,4103,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,-210,-151,-123,-57,-16,-14,-1,0,1,
归属于母公司股东权益合计(万元),-34690,-16598,33969,32757,35130,33275,32888,33122,31514,30348,35391,15155,11042,6869,
少数股东权益(万元),--,131,348,317,299,--,--,--,--,0,--,0,26,0,
所有者权益(或股东权益)合计(万元),-34690,-16467,34318,33074,35429,33275,32888,33122,31514,30348,35391,15155,11068,6869,
负债和所有者权益(或股东权益)总计(万元),36451,64259,99281,86147,68813,49291,46647,55321,61504,62733,69624,52995,41806,36921,		
  
