报告日期,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,0,
应收股利(万元),1006,10,--,--,--,10000,10000,--,--,--,--,1344,1344,--,--,--,599,--,--,255,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,0,0,--,0,
其他应收款(万元),--,--,64385,50443,40175,51957,132381,33262,39044,41411,43945,72663,50151,68606,28550,85843,83860,76647,55400,180256,124619,106601,92662,56802,50475,52396,44000,65195,53081,23035,19791,13189,20691,17034,10868,19000,15393,18303,25066,45923,42872,33787,27214,22904,30730,29482,27310,8863,11299,7670,6391,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,0,
存货(万元),151947,130591,134102,144153,100818,163515,152734,165901,184817,158696,180380,185968,152636,136914,108549,201632,148884,196165,170975,172597,190283,206448,142149,184748,135962,108856,87337,110145,86790,66085,67672,52148,46386,39905,46012,49001,46233,30693,31637,42819,41024,41913,37661,42326,27214,33797,29842,35238,31568,35551,26057,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,21852,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,0,
其他流动资产(万元),146384,148902,149611,181426,152773,154741,157190,142683,142552,131062,143498,115101,138683,205760,109120,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,100,--,0,--,--,0,--,--,0,--,0,--,0,
流动资产合计(万元),1999142,2165315,2357305,2306243,2267761,2309908,2229941,1962177,1291365,1061084,1163640,1107220,1306217,1548332,1373431,1072130,1202010,1417548,1302596,1507698,1648077,1468150,1032202,1090016,1240267,1038996,1117240,1319421,836433,699432,580912,580679,546081,613676,522054,441158,473512,482640,492829,590832,677747,603774,562583,488824,345009,419064,411451,401467,242958,179074,192886,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,0,
可供出售金融资产(万元),--,--,--,--,740585,897074,887258,887581,887590,886488,886815,892524,846499,660814,656770,656345,657152,643310,561840,481298,32123,33236,12914,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,--,--,0,--,0,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,0,
长期股权投资(万元),906519,901522,891603,879297,873746,92388,93878,97131,94246,95841,97289,89350,89143,86290,87582,91258,48661,43493,43463,45379,489528,478077,423942,419584,418271,416330,415354,360327,329755,324504,322362,316672,256224,245126,238975,224695,183849,173709,154172,128033,115102,84501,77953,74783,62585,26683,28124,40114,39921,33327,30276,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,0,
投资性房地产(万元),52790,53702,54613,50144,50998,52255,52901,51009,54043,43547,44048,44582,45116,45650,46185,46719,47253,47725,13786,6377,6452,4476,4551,2826,2880,2934,3138,3197,3255,3314,3372,3431,3490,3548,3607,3665,3639,3744,3800,1211,1230,1254,1273,1293,1312,1331,1350,1369,1388,1407,1426,
固定资产原值(万元),4385161,--,4362561,--,3033566,--,3022477,--,2988095,--,2993244,--,2374753,--,2394231,--,2379515,--,2403336,--,2326703,--,2382984,--,2288576,--,1991210,--,1834012,--,1812130,--,1233381,--,1142717,--,1062542,0,991650,--,788466,--,775477,--,541248,--,524092,--,244852,--,246935,
累计折旧(万元),1088894,--,998117,--,950721,--,890108,--,845052,--,787759,--,765956,--,724482,--,681505,--,625482,--,575534,--,521396,--,485733,--,427822,--,319937,--,274810,--,234633,--,204397,--,184374,0,163102,--,152102,--,100064,--,82168,--,69134,--,56458,--,51101,
固定资产净值(万元),3296267,--,3364444,--,2082844,--,2132369,--,2143043,--,2205485,--,1608796,--,1669749,--,1698010,--,1777854,--,1751169,--,1861588,--,1802843,--,1563387,--,1514075,--,1537321,--,998748,--,938319,--,878168,0,828548,--,636364,--,675413,--,459080,--,454957,--,188394,--,195834,
固定资产减值准备(万元),27245,--,27245,--,22767,--,22767,--,22763,--,22763,--,9474,--,9479,--,4471,--,4471,--,7726,--,1082,--,--,--,3,--,2079,--,2079,--,2079,--,2079,--,2079,0,2730,--,2764,--,2764,--,3489,--,2772,--,2772,--,2780,
固定资产(万元),-27245,--,3337200,3325710,2060078,2075151,2109603,2112066,2120279,2148897,2182722,2024661,1599322,1636057,1660271,1653873,1693539,1710463,1773383,1724068,1743443,1840676,1860506,1795500,1802843,1558291,1563385,1554463,1511996,1524342,1535242,1289160,996669,946428,936240,874596,876089,851457,825819,656832,633600,665718,672649,468949,455592,446112,452185,193780,185622,189984,193054,
在建工程(万元),--,--,1218126,1307851,2475536,2447088,2406511,2429754,2306831,2266529,2183681,2448250,2791553,2604640,2468210,2297694,2050699,1906869,1737815,1266419,1090694,976272,918478,892796,701189,816767,796310,593303,571022,515605,482791,593835,830055,828893,807133,790204,717592,726002,687172,603728,526696,492521,468069,506162,486133,346161,268139,241021,144320,173809,92898,
工程物资(万元),--,--,160455,--,156747,156302,158266,123286,109647,108379,103970,72442,82984,91333,86915,16804,4896,2067,12431,6155,4404,4533,647,1635,1012,611,611,687,--,--,--,--,765,6488,6030,10847,10902,28564,25249,16512,17994,16202,14157,33998,26393,20476,15942,18530,13195,--,0,
固定资产清理(万元),--,--,--,--,306,5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,206,206,0,0,--,0,--,--,0,--,--,0,0,0,--,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,0,0,--,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,0,0,--,0,
无形资产(万元),293051,294715,297499,292966,229022,231377,214912,215684,180325,173455,175213,132722,134559,127746,129505,138896,140990,143106,145104,159935,156541,143826,145876,70535,71011,71789,72878,70753,43444,43719,43696,43914,44273,45646,44806,45366,37447,36951,38472,34986,35159,33663,33803,18064,17448,17156,18950,17996,17789,17414,18231,
开发支出(万元),121,92,57,2,--,--,--,126,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,0,0,--,0,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,0,0,--,0,
长期待摊费用(万元),222575,220436,219729,193573,187441,182123,180577,141577,145612,148984,151265,152632,174352,175738,175974,186207,181618,172331,166239,150544,151036,73892,74920,84468,81453,75511,76041,58526,12748,12256,11609,12405,5457,5536,5397,5584,5619,5954,5840,37912,31767,6228,6288,2210,2268,2327,2385,895,892,929,971,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,0,
递延所得税资产(万元),63938,65181,68601,40621,43502,45985,75248,81361,84795,97945,100951,109526,118599,128619,128681,109529,109877,113764,117751,69747,71125,72493,74414,83150,84117,93449,91759,93821,8469,9040,10132,8459,2280,2505,2740,6306,7385,3272,4742,1377,1377,1347,1347,5326,5326,4250,4250,496,496,395,264,
其他非流动资产(万元),5471,5471,5471,25532,53298,53298,46957,43831,37882,43908,4567,596,641,18299,3353,--,40000,--,--,9430,9430,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,0,
非流动资产合计(万元),7119096,7122725,7097835,6923692,6871259,6233045,6226111,6183406,6021250,6013974,5930521,5967284,5882767,5575185,5443446,5197324,4974685,4783128,4571812,3919352,3754776,3627480,3516249,3350494,3162775,3035682,3019475,2735077,2480689,2432781,2409203,2267876,2139213,2084172,2044929,1961470,1842726,1829653,1745266,1480591,1362925,1301434,1275540,1110784,1057056,864495,791324,514202,403622,417264,337118,
资产总计(万元),9118239,9288040,9455140,9229935,9139020,8542953,8456053,8145583,7312615,7075058,7094160,7074504,7188985,7123517,6816876,6269454,6176695,6200676,5874408,5427049,5402853,5095630,4548451,4440510,4403042,4074678,4136714,4054498,3317123,3132212,2990116,2848555,2685294,2697847,2566983,2402628,2316238,2312292,2238095,2071422,2040673,1905207,1838123,1599609,1402065,1283559,1202775,915669,646580,596338,530004,
短期借款(万元),--,--,90000,180000,180000,150000,220000,230000,210000,240000,140000,65952,90723,199902,180086,72300,74400,64000,27000,17000,15000,15000,16400,16400,34200,34200,32800,36800,21800,21800,86800,82800,45000,45000,39324,29324,26524,36524,133000,153000,138000,231000,173455,308455,211534,248455,245981,201455,141655,118455,87655,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,0,
交易性金融负债(万元),--,8,372,--,124,--,0,--,--,--,8,--,20,--,7,--,--,--,--,--,121,--,45,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,--,--,0,--,0,--,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,0,
应付票据(万元),77741,--,100931,--,132527,121529,125164,120761,86758,87678,124233,96089,36996,13030,32515,18976,27242,25925,4000,2000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,170,1942,2223,2350,3593,
应付账款(万元),207436,--,271004,--,174980,159700,218638,162970,167083,145332,145525,107126,78913,119372,119101,115288,100075,109491,108454,214389,202567,196839,216120,140426,154064,143892,200047,136548,221534,134481,118014,79151,97225,94543,100459,116554,101144,100405,128906,59243,28264,57398,88379,35796,84655,32768,42602,24272,25330,19256,9897,
预收账款(万元),--,--,--,71863,41023,37712,40053,113956,86499,42828,40746,51106,34182,20944,18440,22721,29706,15064,12605,9526,7786,7212,27495,12614,15961,15896,38403,88985,35459,54725,38224,29619,31976,27581,31945,28324,37706,36876,11914,35926,22747,32037,30809,22543,1152,330,6823,5066,5130,126,2542,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,0,
应付职工薪酬(万元),8491,8119,32997,9629,9372,10534,36370,11380,6598,6200,22404,8469,8507,9205,20983,7475,6500,4891,25632,7485,9844,4927,30058,6808,6977,4487,20469,4335,6875,3879,26229,2891,4614,4808,21068,4751,6540,1871,13049,1547,4299,3222,12629,4470,9171,1101,4927,2067,3112,3161,1700,
应交税费(万元),54740,69768,179290,79066,60055,93700,103857,80888,55156,123267,105494,98618,95841,94272,116636,32972,48119,29160,44494,53353,55446,17920,-16587,12877,-23870,30393,-874,-3709,20474,53212,14585,15968,43574,23029,39837,22324,37142,32356,41142,12038,21968,5620,32393,10471,11702,1782,3355,1086,3703,10151,6056,
应付利息(万元),32034,28555,18716,5942,29302,32199,23559,15558,34398,33806,23835,13996,34624,34136,23929,14345,33448,33408,23044,14572,10263,17552,12497,11136,6679,1810,2227,1195,2237,1324,2171,1385,1867,1567,2059,1655,1868,1781,2197,1864,13825,9476,7755,5522,2107,9197,5519,3469,1266,635,647,
应付股利(万元),--,--,71,71,160841,71,71,8265,60504,62537,7608,7855,13205,71,71,20421,68664,981,981,--,38200,--,--,100000,203375,--,100000,110368,229968,--,--,--,--,219600,--,--,0,73200,0,--,0,73200,--,0,--,--,0,--,4980,--,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,0,
其他应付款(万元),--,--,206849,--,625067,373567,359786,417042,357464,385827,365367,522749,453826,390485,335025,304868,233495,306605,221627,92754,109842,75963,82794,208182,517293,508469,520955,693102,64069,55347,59898,51813,63458,65401,59283,34066,59212,64040,68168,47059,60087,43344,36145,33683,27828,20456,22259,14841,14976,12984,14131,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,0,
一年内到期的非流动负债(万元),922377,1067506,961478,579482,582838,564199,676411,534999,224828,198451,163458,104708,325065,324040,341789,49400,82669,62200,94828,262400,139666,58400,84823,33000,79951,95943,125442,94120,166175,185201,133819,85646,74516,54519,52535,43206,46930,42835,42262,32391,168525,250525,250125,257023,102698,20245,35162,52845,37017,17020,20070,
其他流动负债(万元),1188,--,587,1422,1668,7260,473,--,--,2991,15584,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,0,
流动负债合计(万元),1578172,1764255,1896133,1811054,1997796,1550470,1804383,1695820,1289290,1328918,1154262,1076667,1171901,1205457,1188582,658766,704320,651724,562664,673479,588735,393814,453645,541444,994631,835090,1039469,1161744,768591,509970,479740,349274,362230,536049,346511,280205,317067,389889,440638,343068,457715,705821,631690,677963,450846,334334,366798,307043,239391,184138,146291,
长期借款(万元),2649641,2593198,2750910,2482198,2390269,2577706,2318637,2632555,2122132,2050053,2291927,2352526,2415713,2348017,2109982,2082426,1959266,1963442,1748536,1751161,1890953,1726738,1231738,1082162,804429,802508,780252,773723,547807,556948,610059,691535,716337,725293,701181,721276,756874,805348,736779,758678,702279,470279,453796,306335,449168,413098,345641,272865,100584,130722,129006,
应付债券(万元),393062,344609,344132,598611,598357,449186,449058,448932,698130,698439,698057,797977,797603,797979,797605,797532,797166,797550,797183,349521,349258,349746,349483,349521,349258,101386,100130,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,0,
长期应付款(万元),--,--,85364,89000,89089,85100,85100,80603,80626,80886,80734,81724,81619,81418,31266,15216,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800,6090,6090,6090,6090,46047,42433,41824,37312,39807,37470,32377,28603,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,12792,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,0,
预计非流动负债(万元),47556,47021,46423,5064,5028,5002,4976,4867,4852,4803,4789,5499,4878,4848,4818,4757,4714,4684,4670,4639,4553,4517,4491,4295,4302,4388,4358,4267,3692,3632,3604,3551,3523,3467,3442,3375,3350,3324,3299,--,0,--,--,0,--,--,0,--,0,--,0,
长期递延收益(万元),7343,7345,7378,7255,7281,7325,7368,7123,7151,7181,7224,7172,7215,7245,7288,2255,1690,1717,1744,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),67989,69561,69561,34223,34223,145,37519,338,338,338,338,502,502,502,502,945,1079,833,4145,98,98,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,5275,5275,0,--,--,0,--,0,--,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1771,1798,1825,1852,1959,1986,--,12819,19593,19612,22350,29319,43156,722,742,815,470,485,500,515,300,300,--,--,0,--,--,0,--,0,--,0,
非流动负债合计(万元),3252301,3147248,3303769,3216351,3124248,3124464,2902659,3174418,2913229,2841700,3083069,3245400,3307531,3240009,2951460,2903132,2769715,2774025,2562079,2112989,2252459,2088626,1593365,1443737,1165775,926874,903359,803383,576911,588730,648783,744043,726382,735301,711238,730921,766508,814972,746393,765068,708669,481644,465161,352382,491602,454922,382952,312672,138054,163099,157608,
负债合计(万元),4830474,4911503,5199901,5027405,5122044,4674934,4707042,4870237,4202519,4170618,4237330,4322067,4479432,4445466,4140042,3561898,3474035,3425749,3124743,2786468,2841194,2482440,2047010,1985181,2160407,1761964,1942828,1965126,1345502,1098700,1128523,1093316,1088613,1271350,1057749,1011126,1083575,1204861,1187031,1108136,1166384,1187465,1096851,1030345,942448,789256,749750,619715,377445,347237,303899,
实收资本(或股本)(万元),325401,325401,325401,325401,325401,325401,325401,325401,325401,325401,325401,325401,325401,325401,325401,325401,325401,325401,325401,325401,325401,325401,325401,325401,162700,162700,162700,162700,146400,146400,146400,146400,146400,146400,146400,146400,146400,73200,73200,73200,73200,73200,73200,73200,73200,73200,73200,36600,36600,36600,36600,
资本公积(万元),222288,222288,222289,206264,212283,212285,216450,185805,183133,183135,183135,192214,192329,192329,192328,192339,202227,202227,202227,161882,154442,155437,155115,156764,151101,151101,151101,151934,76190,76190,76190,75920,75920,75970,75970,75137,75970,79512,79512,81867,84752,22767,22767,7784,2451,28128,28128,41835,41835,28386,41835,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,0,
