报告日期,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
存货(万元),40871,32836,33059,30555,30381,30443,24374,21117,21186,17965,15464,18114,20432,22457,18908,24586,23041,22978,18974,20975,21935,22340,22165,20882,17190,14709,12816,8507,9462,11846,12483,11372,12816,12515,9729,11137,13699,14960,10198,9239,8940,10002,9601,7462,7237,6251,5553,5444,5312,5394,4096,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
其他流动资产(万元),3009,3118,3231,2644,2880,587,3008,2101,3327,595,2375,560,1356,469,1441,807,1036,859,859,--,--,--,700,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
流动资产合计(万元),70430,64155,63824,61987,54416,54273,48999,42900,40621,43630,36776,35155,35621,37620,31343,37199,37201,33387,30559,31413,29252,31179,31164,30382,26772,26578,19178,21616,24883,20761,24138,22127,27560,25508,22051,21738,21690,23497,16553,13904,15793,16829,19654,17277,17228,12459,12638,13127,12076,10737,11818,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,202,201,199,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,0,--,--,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,0,--,--,0,0,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,131,131,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,0,--,--,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
投资性房地产(万元),3342,3376,3046,3077,3108,3139,3169,3200,3231,3203,3234,3264,3295,3325,3356,3386,3417,3447,3478,3508,3539,3569,3599,3630,3660,3691,3721,3752,3782,3813,3843,3874,3904,3935,3965,3996,4026,4056,4087,4118,4148,4178,4218,--,--,--,0,--,--,0,0,
固定资产原值(万元),81935,--,80993,--,78248,--,77956,--,63496,--,63620,--,61820,--,62804,--,59776,--,59147,--,53953,--,53756,--,49724,--,50676,--,34318,--,41530,--,42187,--,43850,--,41598,--,41421,--,37955,--,37823,--,39574,--,39648,--,--,--,49489,
累计折旧(万元),31791,--,29544,--,27285,--,25343,--,23525,--,22036,--,20368,--,19804,--,19080,--,17230,--,16012,--,14799,--,13068,--,12444,--,11489,--,14290,--,16065,--,16210,--,15065,--,13949,--,13290,--,12287,--,12543,--,11783,--,--,--,19046,
固定资产净值(万元),50144,--,51449,--,50962,--,52613,--,39971,--,41584,--,41452,--,43000,--,40696,--,41917,--,37941,--,38957,--,36656,--,38232,--,22829,--,27240,--,26122,--,27640,--,26533,--,27472,--,24665,--,25537,--,27031,--,27865,--,--,--,30442,
固定资产减值准备(万元),16,--,16,--,16,--,16,--,16,--,16,--,16,--,16,--,757,--,757,--,757,--,757,--,--,--,757,--,757,--,757,--,757,--,757,--,757,--,757,--,757,--,757,--,846,--,1283,--,2601,--,2401,
固定资产(万元),50128,--,51433,49882,50946,51460,52598,39262,39955,40798,41568,41500,41436,42277,42985,39326,39939,40736,41160,36556,37184,37647,38200,36077,36656,36920,37475,21697,22072,25908,26483,28113,25365,26368,26883,25225,25776,26318,26714,23784,23908,24290,24779,25164,26185,26368,26582,25317,26799,27532,28042,
在建工程(万元),1753,--,1107,446,2,--,--,14939,15287,404,407,464,993,708,590,3529,2425,2411,2249,4984,885,492,50,2402,2243,1188,145,13485,6188,3445,1834,154,3116,255,--,2048,383,--,0,2873,0,61,--,3752,1603,1297,1062,355,--,0,0,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,-2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3250,3250,3250,--,--,1,--,-62,--,--,0,--,0,--,0,--,--,--,--,--,0,0,1469,1469,1469,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
无形资产(万元),1324,1341,1367,1280,1322,1336,1350,1320,1292,1301,1311,1338,1330,1340,1350,1360,1370,1380,1386,1399,685,691,697,702,708,715,722,729,735,742,749,752,759,766,772,779,786,792,799,806,812,819,826,829,836,840,838,844,851,857,863,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
长期待摊费用(万元),38,45,52,36,41,46,52,57,62,--,--,--,--,--,--,6,12,18,--,4,4,4,4,8,8,8,8,8,3,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
递延所得税资产(万元),193,193,193,199,199,29,29,--,--,--,--,--,--,--,0,31,31,31,31,17,17,17,17,21,21,21,21,14,14,14,14,11,11,11,11,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
其他非流动资产(万元),822,263,306,358,360,421,353,229,229,229,229,200,200,200,200,--,887,887,887,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
非流动资产合计(万元),57600,57473,57505,55278,55978,56432,57550,59006,60054,45935,46748,46767,47254,47850,48480,47637,48080,48909,49190,46469,42314,42420,42568,42839,43297,42673,45474,42935,36247,34123,33122,32905,33155,31273,31632,32047,30970,31167,31600,31581,28868,29347,29823,29745,28624,28505,28483,26516,29119,29857,30374,
资产总计(万元),128030,121627,121328,117265,110394,110705,106548,101907,100675,89565,83524,81922,82874,85471,79823,84837,85280,82296,79749,77881,71566,73599,73732,73221,70068,69251,64652,64551,61130,54884,57260,55032,60716,56781,53683,53785,52661,54664,48154,45485,44661,46176,49477,47021,45852,40964,41121,39643,41195,40594,42192,
短期借款(万元),9031,8766,7835,7465,6361,7641,17639,15924,16867,6716,5496,5222,4099,3784,4632,5653,5747,5492,4232,2892,2926,1737,2161,2586,3410,3033,3268,3894,3947,1598,1955,1384,3435,3977,3911,3270,1966,4067,4148,4586,2800,4102,7000,6995,6333,2250,2150,2330,3359,3359,7467,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,0,--,--,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
应付账款(万元),11605,--,10837,--,9272,12358,6520,9390,10311,9336,5917,8815,9248,11257,8177,12512,14920,12283,8141,9795,6365,8006,7601,8174,6607,4757,4409,4383,7477,5945,8720,7224,10786,10712,8342,9087,11563,10261,6008,4438,4481,5730,6218,4298,3560,3854,3959,3067,2431,3424,2382,
预收账款(万元),3637,3571,1756,2287,2860,2159,1988,2705,795,1691,1994,2284,3164,4257,1869,671,1452,855,2125,1263,75,370,1215,218,460,1889,242,2359,44,638,359,59,66,66,64,105,109,1808,885,41,38,44,274,71,66,151,90,41,602,554,752,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
应付职工薪酬(万元),3648,3582,4402,4010,3678,3261,4285,2079,2096,2235,3061,1569,1395,1587,1779,1517,1560,1569,1695,1222,1296,1316,1552,1093,1147,937,1144,1006,1199,1032,1450,1303,847,655,875,674,910,834,765,970,839,751,705,798,1023,1056,1424,1176,1284,1254,995,
应交税费(万元),191,348,284,154,257,301,338,78,118,118,134,95,88,80,304,142,122,-126,142,-644,-661,-260,-1125,103,-973,-846,-925,-138,-586,-507,-530,-239,-105,-26,-300,-113,-622,-325,-260,-269,57,-123,-118,1,6,7,42,-15,37,48,111,
应付利息(万元),56,--,25,--,19,29,36,--,--,--,9,--,--,--,66,--,--,--,74,--,--,--,18,--,--,--,10,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,46,--,--,0,46,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,--,--,--,0,--,--,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
其他应付款(万元),1149,--,680,1126,771,586,618,842,761,2240,522,1095,1453,1723,547,1214,1190,418,712,835,735,778,740,1016,1132,4469,2454,1628,1644,1555,1617,1302,1247,1372,1747,2223,2117,1621,1132,1251,1513,1495,1416,1515,1639,1745,1785,3315,3523,3554,4338,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
一年内到期的非流动负债(万元),43,65,87,22,43,65,87,22,43,65,87,22,1506,1560,1740,96,233,1055,1621,480,1004,1345,1816,385,770,770,770,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
其他流动负债(万元),--,--,--,19,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
流动负债合计(万元),29360,25845,25905,25468,23261,26400,31511,31039,30991,22401,17221,19101,20954,24249,19114,21806,25224,21547,18742,15843,11786,13338,14024,13621,12600,15055,11418,13179,13771,10307,13617,11079,16323,16802,14686,15291,16089,18312,12724,11063,9773,12045,15542,13678,12627,9063,9496,9914,11236,12192,16092,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,190,190,190,190,1725,1725,1725,1725,3454,3454,2694,2694,3464,1026,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1463,1463,1463,1463,1463,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,6871,8281,8066,6519,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,1200,
长期递延收益(万元),984,884,884,971,971,971,971,1057,1057,1057,1057,1144,1144,1207,1144,1252,1231,1296,1231,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1339,1317,1382,1317,1360,1360,2857,2857,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
非流动负债合计(万元),1135,1035,1035,1127,1128,1128,1128,1227,1227,1227,1227,1335,1335,1398,1335,3117,3096,3127,3062,4527,3042,3107,3042,4814,4814,5551,5551,3464,1026,0,0,0,0,0,0,0,0,--,0,--,0,--,--,--,--,--,0,6871,8281,8066,7719,
负债合计(万元),30495,26880,26941,26594,24390,27528,32639,32266,32218,23628,18448,20436,22288,25647,20448,24923,28320,24674,21803,20370,14828,16445,17066,18435,17414,20606,16969,16643,14797,10307,13617,11079,16323,16802,14686,15291,16089,18312,12724,11063,9773,12045,15542,13678,12627,9063,9496,16784,19517,20258,23811,
实收资本(或股本)(万元),26607,26607,26607,26607,26607,26607,26607,26607,26607,26607,26607,26607,26607,26607,26607,26607,26607,26607,26607,26607,26607,26607,26607,26607,26607,26607,26607,26607,26607,26607,26607,26607,26607,26607,26607,26607,26607,26607,26607,26607,26607,26607,26607,26607,26607,26607,26607,26607,26607,26607,26607,
资本公积(万元),28405,28405,28405,28735,28735,28735,28000,28000,28000,28000,28000,28000,28000,28000,28000,28249,28249,28125,28125,28125,28125,28125,28125,28125,28125,28125,28125,28125,28127,28125,28123,28125,28125,28125,28125,28125,28125,28125,28125,28125,28125,28125,28125,28125,28125,28125,28125,20447,20447,20447,20447,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,
一般风险准备(万元),--,3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
未分配利润(万元),26057,23804,23215,20820,16447,14201,14187,9454,8235,5896,5035,1826,933,231,-224,396,-2530,-1880,-1438,-1857,-2713,-2360,-2843,-4824,-7031,-8423,-9341,-9145,-10729,-12494,-13370,-13101,-12638,-17036,-17991,-18490,-20375,-20590,-21511,-22519,-22054,-22810,-23042,-23579,-23698,-25021,-25298,-26288,-27468,-28850,-30799,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5,5,6,168,164,145,101,131,138,147,92,130,108,92,66,60,24,18,18,19,18,18,55,--,--,--,0,-97,-98,-59,-64,
归属于母公司股东权益合计(万元),83189,80701,80351,77733,73371,70595,70377,66229,65002,62635,61766,58594,57709,57021,56571,57439,54523,55063,55490,55071,54215,54568,54085,52267,50055,48645,47682,47908,46333,44577,43643,43952,44392,39978,38997,38493,36571,36351,35430,34422,34887,34131,33935,33343,33225,31902,31625,22859,21678,20336,18381,
少数股东权益(万元),14346,14046,14037,12937,12633,12582,3532,3411,3455,3301,3310,2893,2877,2803,2804,2476,2437,2559,2456,2441,2522,2587,2580,2520,2599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,--,--,0,0,
