报告日期,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,0,--,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,143,174,141,141,--,0,0,0,--,0,--,--,--,0,--,0,0,--,0,0,
应收股利(万元),586,--,--,--,1721,--,--,--,1928,--,--,--,--,438,438,174,174,183,183,183,183,--,1433,1514,174,--,--,157,1530,--,--,137,1137,--,--,117,117,0,162,162,162,--,--,--,0,--,0,0,--,0,0,
其他应收款(万元),25427,--,22528,27588,65156,27384,34935,37964,40080,39213,35100,37876,30232,28750,28049,26339,24315,20891,23916,17897,19230,23216,23611,27915,23915,25181,25215,23592,19942,20066,18916,21774,20425,24475,22491,22640,20587,18884,16055,14268,20106,17791,14498,16796,15579,15797,16063,14945,16089,15582,13692,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,0,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,0,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,0,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,0,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,0,--,--,0,
存货(万元),10180,11056,10563,8732,8197,7905,8392,7774,11180,12211,12097,12624,12381,12837,11231,11093,10621,11764,11215,12632,13609,12171,10797,11427,11902,13267,11694,10669,9923,9849,11627,8389,8294,8185,7779,7185,6943,7059,6527,6652,6597,6992,7435,8906,8393,7966,5224,4097,4109,4051,3945,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,0,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,0,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,0,--,0,0,
其他流动资产(万元),20839,21965,23660,18796,26420,20317,18581,2464,8346,1844,5969,1543,1951,1710,4643,2359,7384,5217,10881,2028,7568,7799,7183,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,0,--,0,0,
流动资产合计(万元),159153,225505,208821,319560,256470,213710,193638,310078,186122,156234,189482,302015,160278,190941,226968,265922,173482,198876,137014,162060,108171,129920,121346,137526,128856,103360,76753,86770,96154,73118,78066,110811,84017,94488,86776,81442,77788,78571,59790,56717,61443,54640,46990,77752,60010,54772,51153,56555,52536,53495,45022,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,0,--,--,0,
可供出售金融资产(万元),--,--,31084,31528,33298,31948,33738,30724,34207,29430,27187,28833,24780,21972,22112,18606,19915,17389,16791,16809,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,0,--,0,0,--,0,0,--,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,0,--,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,0,--,0,0,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15680,14919,16209,17341,19036,28511,8835,8835,8835,8835,8835,8835,8835,8835,8835,8835,8835,8835,8835,8835,8835,8835,8835,8835,8835,8835,8260,8835,8946,8946,8946,8946,8868,8870,8869,8869,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,0,--,--,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,0,--,0,0,
固定资产原值(万元),1365702,--,1358912,--,1258213,--,1227478,--,1183824,--,1182789,--,1177422,--,1131346,--,1066551,--,1058124,--,1165478,--,1212622,--,1267886,--,1250231,--,1128693,--,1027410,--,948688,--,944157,--,922154,0,888490,--,815293,--,747278,--,677319,--,641407,--,575189,--,570576,
累计折旧(万元),616882,--,581637,--,557888,--,536791,--,500698,--,472183,--,440889,--,414363,--,387729,--,364398,--,437397,--,424255,--,432352,--,398576,--,368029,--,339684,--,308423,--,282507,--,251791,0,225330,--,200232,--,178871,--,160247,--,141907,--,123461,--,104508,
固定资产净值(万元),748820,--,777275,--,700325,--,690687,--,683126,--,710606,--,736534,--,716983,--,678822,--,693726,--,728081,--,788366,--,835534,--,851656,--,760665,--,687727,--,640264,--,661650,--,670364,0,663160,--,615061,--,568407,--,517072,--,499501,--,451728,--,466068,
固定资产减值准备(万元),198,--,199,--,199,--,223,--,257,--,1282,--,1282,--,1357,--,1207,--,1399,--,25667,--,31900,--,46188,--,38377,--,19363,--,19381,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,0,--,0,
固定资产(万元),748622,--,777075,726854,700125,667383,690464,704560,682869,697142,709323,719396,735251,709740,715626,668097,677615,680670,692326,716392,702415,743951,756466,769481,789346,807519,813279,796376,741302,659074,668346,695634,640264,649952,661650,665204,670364,652001,663160,634974,615061,593454,568407,571156,517072,491293,499501,443899,451728,459608,466068,
在建工程(万元),533050,--,479030,419140,349715,358891,273717,210510,270336,248973,225050,165349,226998,234214,206231,209795,212047,219882,243759,240035,267891,198367,164792,146649,147821,161152,143089,119367,137713,167989,164492,158207,137472,125792,93725,75721,56508,56443,42228,74142,67652,77913,127774,120559,131179,130856,115413,145953,95590,73415,55383,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,0,--,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,-2,--,26,26,101,83,0,--,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,0,--,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,0,--,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,0,--,0,0,
无形资产(万元),11388,11337,11554,11777,11762,11589,11633,11664,11764,11266,11420,11154,11283,11412,11541,11695,11815,11935,12054,10472,9904,10008,10113,7774,7810,7846,7881,7917,7953,7988,7919,4662,4680,4701,4715,4683,4750,4770,4790,4639,4657,4641,4695,4555,4309,4325,4341,0,--,0,4403,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,0,--,0,0,
商誉(万元),45,45,45,45,45,45,45,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,--,0,0,0,--,0,--,--,--,0,--,0,0,--,0,0,
长期待摊费用(万元),56390,56500,57365,54159,53840,52809,53587,45349,46474,46584,47556,47163,46466,45386,44651,42477,40641,40382,39726,38948,37894,35024,34795,31947,30471,29667,30187,27526,26910,25792,25578,24749,24179,23740,22983,21845,21436,21680,21655,23317,22845,21457,20831,20348,18051,17463,17233,16971,14950,14716,14586,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,0,--,--,0,
递延所得税资产(万元),106116,99930,91423,93834,89020,85612,78320,77506,73716,68588,64179,65476,61767,50236,45382,42252,40477,43062,47010,45595,44493,42013,43966,45501,43586,43036,45089,32437,30629,26186,23040,18169,16366,15174,12674,13669,11781,10907,9184,10302,9524,8093,6877,10636,9455,7710,7299,6332,5866,4960,9225,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,889,1857,2379,6037,7426,8124,5865,3716,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,0,--,0,0,
非流动资产合计(万元),1529377,1497294,1447577,1337338,1237806,1208278,1141504,1080312,1119366,1101983,1084716,1037371,1107434,1074816,1047922,1014639,1024855,1037654,1074873,1091003,1091107,1038199,1018966,1011210,1028891,1059078,1049381,993481,954364,896887,899232,911278,832819,829217,805604,789958,773674,754636,749851,756209,728574,713815,737420,736225,689038,660693,652816,622022,577004,561569,558533,
资产总计(万元),1688530,1722799,1656398,1656897,1494276,1421987,1335142,1390390,1305489,1258217,1274197,1339386,1267712,1265758,1274890,1280562,1198337,1236529,1211887,1253063,1199278,1168119,1140312,1148736,1157746,1162438,1126134,1080250,1050519,970005,977299,1022089,916836,923706,892380,871400,851463,833207,809640,812926,790018,768456,784410,813978,749047,715465,703969,678577,629540,615063,603556,
短期借款(万元),70000,88000,58000,18000,15000,--,--,--,40000,--,--,--,--,--,--,--,--,--,--,--,20000,35000,43414,30000,80000,47119,32138,5000,69477,69407,76764,88498,99442,117583,100127,93205,101210,78516,73982,72606,77000,84000,100689,110905,114296,121095,120523,98076,110100,114100,113000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,0,--,--,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,0,--,--,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,0,--,--,0,
交易性金融负债(万元),99,13,--,--,10,245,361,194,175,271,116,410,730,710,337,516,468,429,156,108,147,254,30,230,--,696,720,1004,638,295,215,398,382,387,387,--,0,0,0,--,0,0,--,0,0,--,0,0,--,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,0,--,--,0,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,2530,--,--,--,5841,--,--,--,--,--,--,--,10,10,0,600,12955,2496,2800,13204,13504,3500,3323,16742,18212,7893,9600,5500,1000,--,0,--,1500,3800,4300,4500,5000,
应付账款(万元),236456,--,227384,--,196073,213947,193137,201993,218715,186115,168809,155805,138929,123900,112863,99608,101064,91327,89035,105906,110794,119096,113213,117330,111202,121671,95097,170924,168542,162970,137386,146388,129119,112556,100860,99215,96588,89366,81203,82562,92649,89841,87532,101828,95274,81098,76037,57093,49547,42754,40212,
预收账款(万元),61644,48879,78737,70111,59016,52266,61432,64356,54834,39621,69932,53557,35861,30419,43222,41206,32187,26634,27806,30487,25510,20497,34347,37685,20687,21680,21511,31076,22815,21319,29285,30489,22946,18338,20245,24721,15256,13384,11796,15626,11135,8251,8774,11734,8935,9276,8960,11716,8124,6539,5503,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,0,--,--,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,0,--,--,0,
应付职工薪酬(万元),30689,28452,54329,48401,39544,29765,56711,40718,31956,21552,45438,43699,37556,22587,45579,36005,28784,19637,39343,32853,25522,16717,33887,28579,22827,16977,34370,21380,17199,14614,26374,23223,14442,13151,23615,15058,10277,6469,13503,7191,5447,5452,9112,8130,7105,3638,7341,1075,1131,1036,3962,
应交税费(万元),18752,19728,25272,46984,20642,33623,16457,50603,16793,23391,13866,51343,21036,29093,10515,28171,14901,12772,8814,22903,11963,13951,11006,26220,8961,26111,22968,33363,19239,24206,16813,32456,23331,22179,17012,25361,16933,22234,17756,22819,15955,14362,11134,15372,9326,11522,8674,8184,7011,6969,6701,
应付利息(万元),1199,2004,1043,--,593,1098,132,1107,240,1722,243,2072,397,2929,364,2861,409,4708,1538,3469,442,4151,1606,3007,672,4159,1647,1393,814,1060,805,1531,1356,1225,966,913,408,784,400,1063,609,1061,963,1208,1510,1157,1243,0,--,0,33,
应付股利(万元),8060,60,60,--,10060,60,60,1,12001,1,1,1,10001,1,1,1,5201,1,1,1,10001,1,1,1,16001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,--,1,1,1,0,--,1,11,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,0,--,--,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,0,--,--,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,0,--,--,0,
其他应付款(万元),63314,--,--,43873,37877,37943,41168,39557,42157,38094,40185,40742,39519,38155,35563,40465,28194,33262,36729,31403,31486,20075,19387,19795,21883,23545,21008,19559,19575,14389,16175,15399,12823,13915,14073,14904,14231,16348,12493,19463,15393,14825,16174,13893,18870,13987,13536,47178,39252,36802,30194,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,0,--,--,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,0,--,--,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,0,--,--,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,0,--,--,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,0,--,--,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,0,--,--,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,0,--,--,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,0,--,--,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,0,--,--,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,0,--,--,0,
一年内到期的非流动负债(万元),118800,59988,45584,65177,68137,62464,62213,62534,77098,113723,98764,112726,157360,147640,148701,128510,123824,170680,174152,101751,98656,58694,53315,50483,50493,38156,39257,40488,41572,46548,38456,46279,44831,47666,47677,45972,51541,58031,53511,52017,42352,52166,61559,39402,37105,37252,30262,33134,39714,33804,32920,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,--,--,1,0,--,0,523,558,591,0,
流动负债合计(万元),609013,552894,552856,508761,446952,431411,431671,461063,493969,424489,437355,460354,441388,395434,399674,377342,335033,359450,383414,328881,334521,288435,310206,313332,332727,300115,268727,324200,359872,355409,355227,387158,351473,360204,338467,322851,309768,301874,282858,281242,270141,275459,296937,302473,292422,279027,268077,260778,259737,247097,237536,
长期借款(万元),91679,183083,188556,178457,185536,167597,121761,131557,134259,144185,179960,193391,198100,245796,288770,305595,322637,346092,321944,370103,384545,388407,352505,347469,372311,397346,385468,335272,319748,298113,300701,312272,308614,313457,318028,330006,347179,344309,340275,345247,341405,321252,315933,346656,285123,265623,260039,247932,209784,202852,181470,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,50000,50000,50000,50000,50000,50000,50000,50000,50638,50101,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,0,--,0,0,
长期应付款(万元),475605,--,436821,445694,396792,346630,327781,324940,268358,270243,253420,250871,257688,250560,236624,241633,225503,218443,207956,198818,162923,162041,154252,155122,160143,158415,155420,91967,93913,89283,100420,102246,80786,83567,86301,82912,91723,87808,96897,99466,107233,106448,111446,113645,118091,120265,130456,127021,132838,134828,142654,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,0,--,0,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,0,--,0,0,
长期递延收益(万元),11535,11711,11828,12326,12596,10708,11164,8916,7452,5778,5844,5844,1506,1543,1580,1616,1653,1690,1727,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,1890,--,1832,--,918,--,487,--,--,--,626,
递延所得税负债(万元),19063,17735,5682,5794,6240,5905,6356,5472,6343,5149,4588,5000,3986,3284,3319,2443,2770,2139,1989,1994,--,--,--,--,3,--,--,--,0,--,--,--,181,255,232,61,290,492,284,1567,1800,1899,1982,1243,1671,--,0,0,--,0,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1764,1801,2500,2537,2383,2420,2456,18614,19311,18858,15989,16026,10552,10128,7276,7339,2640,3384,2728,2772,1846,0,1797,--,883,0,452,0,0,--,0,0,
非流动负债合计(万元),611111,683192,656409,652819,611966,541712,478157,479832,425628,434558,453225,463012,469453,509417,538715,558028,559468,575256,540661,622678,599270,602948,559293,554973,584877,608217,609502,497188,482620,403386,417147,425069,399709,404555,411901,415618,442576,435337,440228,448125,452328,431397,431193,462426,405803,386341,390982,374953,342622,337679,324751,
负债合计(万元),1220124,1236086,1209265,1161580,1058918,973123,909828,940895,919597,859046,890580,923366,910841,904851,938389,935369,894501,934706,924075,951559,933791,891383,869499,868305,917604,908332,878229,821388,842492,758795,772374,812228,751182,764759,750368,738469,752344,737211,723086,729367,722469,706856,728130,764900,698225,665368,659059,635732,602360,584777,562287,
实收资本(或股本)(万元),40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,
资本公积(万元),7541,7541,7541,7541,7541,7541,7541,7541,7541,7541,7541,7541,7541,7541,7541,7541,7541,7541,7541,7541,7541,7541,7541,7541,7541,7541,7541,7541,7541,7541,7541,8691,8691,8405,8405,8405,8405,8405,8405,8405,8405,8405,8405,8405,8405,8405,8405,8405,8405,8405,8405,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,0,--,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,--,--,0,
盈余公积(万元),50400,50400,50400,47146,47146,47146,47146,42342,42342,42342,42342,37098,37098,37098,37098,31825,31825,31825,31825,29735,29735,29735,29735,25764,25764,25764,25764,19941,19941,19941,19941,12294,12294,12294,12294,5958,5958,5958,5958,2949,2949,2883,2949,2492,2492,2492,2492,2500,2500,2500,2500,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,0,--,--,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,0,--,--,0,
