报告日期,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,
营业利润(万元),-13,-1746,5468,6618,7995,-2970,13209,15173,3291,-2362,2833,-4829,-575,686,6101,5329,1910,1708,-13116,-10477,802,2396,-11950,-6159,-3619,-1199,-7361,-2819,131,373,-28269,-15748,-12400,-4525,-7301,-5219,-7275,-6601,-68751,-29924,-19078,-8942,-38072,-31419,-9603,-5137,-52197,-3656,927,671,3387,1941,1399,797,
营业外收入(万元),74,7,145,30,32,25,847,161,144,107,513,123,19,7,201,118,107,8,101,124,35,13,345,306,291,48,203,197,142,7,64,24,17,10,10471,145,135,122,1141,1113,165,13,1067,167,136,2,263,241,140,10,44,31,23,16,
营业外支出(万元),--,--,--,--,--,--,--,--,--,--,24,--,--,--,37,19,13,--,0,0,0,0,14,8,7,7,1,1,1,--,5,11,11,11,78,55,43,11,1147,825,12,32,251,161,156,97,235,100,77,2,125,163,106,48,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,--,--,24,--,--,--,26,19,13,--,--,--,--,--,13,7,7,--,0,0,0,--,5,11,11,--,22,--,--,--,1056,0,--,--,203,--,--,--,170,--,0,0,12,--,0,--,
利润总额(万元),61,-1739,5613,6648,8027,-2945,14056,15334,3435,-2255,3322,-4706,-556,693,6264,5429,2004,1716,-13016,-10354,837,2409,-11618,-5861,-3334,-1157,-7160,-2623,272,380,-28210,-15735,-12394,-4527,3091,-5129,-7183,-6490,-68756,-29636,-18924,-8961,-37257,-31413,-9624,-5231,-52169,-3514,990,679,3307,1809,1316,764,
所得税费用(万元),345,65,2948,151,147,77,1266,1970,1432,159,2777,770,324,-207,1653,1261,433,306,-2790,-2303,17,-37,502,392,310,42,2333,3043,2768,374,-1856,-402,-533,--,2268,1093,1080,--,-1082,32,11,--,-1490,119,330,37,-4343,119,309,197,1614,382,358,279,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,
净利润(万元),-283,-1804,2665,6497,7880,-3022,12790,13364,2003,-2414,545,-5476,-880,900,4612,4168,1571,1410,-10226,-8051,819,2446,-12120,-6253,-3645,-1199,-9493,-5666,-2496,5,-26354,-15333,-11860,-4527,824,-6222,-8263,-6490,-67674,-29667,-18935,-8961,-35767,-31532,-9954,-5268,-47826,-3634,681,482,1692,1427,958,485,
归属于母公司所有者的净利润(万元),-283,-1804,2665,6497,7880,-3022,12792,13366,2004,-2413,559,-5466,-875,900,4608,4163,1569,1408,-10170,-7995,821,2445,-12027,-6253,-3644,-1198,-9434,-5607,-2438,6,-26345,-15327,-11855,-4526,854,-6193,-8237,-6469,-67567,-29585,-18880,-8936,-35393,-31249,-9809,-5189,-48060,-3720,644,462,1275,979,583,350,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,0,0,0,0,-2,-2,-1,-1,-14,-10,-5,0,4,5,1,1,-56,-56,-2,1,-93,0,-1,-1,-59,-59,-58,-0,-8,-6,-6,-0,-30,-29,-26,-21,-107,-82,-55,-25,-374,-283,-146,-79,234,86,37,20,417,448,375,136,
基本每股收益,-0.01,-0.06,0.09,0.22,0.27,-0.1,0.43,0.45,0.07,-0.08,0.02,-0.18,-0.03,0.03,0.16,0.14,0.05,0.05,-0.34,-0.27,0.03,0.08,-0.4,-0.21,-0.12,-0.04,-0.32,-0.19,-0.08,--,-0.89,-0.52,-0.4,-0.15,0.03,-0.21,-0.28,-0.22,-2.27,1,-0.64,-0.3,-1.19,-1.05,-0.33,-0.17,-1.62,-0.13,0.02,0.02,0.04,0.03,0.02,0.02,
稀释每股收益,-0.01,-0.06,0.09,0.22,0.27,-0.1,0.43,0.45,0.07,-0.08,0.02,-0.18,-0.03,0.03,0.16,0.14,0.05,0.05,-0.34,-0.27,0.03,0.08,-0.4,-0.21,-0.12,-0.04,-0.32,-0.19,-0.08,--,-0.89,-0.52,-0.4,-0.15,0.03,-0.21,-0.28,-0.22,-2.27,1,-0.64,-0.3,-1.19,-1.05,-0.33,-0.17,-1.62,-0.13,0.02,0.02,0.04,0.03,0.02,0.02,
