报告日期,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,
营业税金及附加(万元),752,438,1630,1178,859,446,1942,1459,983,--,1794,831,470,248,1171,842,600,273,1094,882,617,322,1291,1009,571,302,1232,997,639,313,1313,866,662,300,958,715,534,0,1092,873,594,242,1070,876,597,279,1087,847,580,200,893,636,413,249,
销售费用(万元),6710,3586,16554,11663,7074,3073,15772,11488,7602,3475,17726,12904,8474,3542,19082,14660,9859,4557,26560,17651,11873,4977,21430,15640,10266,4973,21237,15677,10477,4701,19835,14855,10404,4906,18057,11989,7680,3325,13624,8790,6080,2972,14262,11266,7736,3299,14132,9791,6837,2372,11705,8891,5680,2339,
管理费用(万元),2897,1396,5767,4674,3408,1643,6141,4589,3125,1437,6722,5450,3665,1748,7866,5867,4007,2035,7451,5624,3593,1732,7333,5258,3474,1633,6995,4902,3013,1652,6630,4916,3181,1604,7018,5296,3626,1979,8260,5665,3427,1602,8865,6078,3721,1560,7869,5775,3709,1678,10203,7909,4615,2228,
财务费用(万元),1597,806,4103,3545,2405,1000,5070,3058,1602,617,2401,2083,1239,625,3061,2848,2066,1087,3844,2409,1194,590,2705,1818,1221,598,2467,1954,1382,621,2646,1846,1234,648,2454,1838,1219,624,1983,1896,1298,721,3495,3121,2117,1043,3987,3627,2244,1104,3805,3066,2074,1059,
资产减值损失(万元),--,--,502,-1,-1,-1,3047,-1252,10,10,1654,-576,0,0,-1807,-368,2,2,6004,111,103,103,395,114,48,35,990,30,30,29,524,53,21,--,3522,112,--,0,1158,-1,-2,--,5046,773,762,--,1124,1300,1300,0,-155,--,0,0,
公允价值变动收益(万元),1,4,-5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,0,0,0,--,--,0,0,
投资收益(万元),--,--,125,--,--,--,50,--,--,--,24,--,--,--,24,--,--,--,1800,361,226,29,761,955,571,401,492,462,298,93,876,821,630,298,1240,995,681,364,674,571,254,43,880,941,568,279,957,819,685,364,1466,1106,742,375,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,403,361,226,29,669,887,503,--,559,462,298,93,1085,821,630,298,1240,995,681,364,674,571,254,43,880,941,568,279,957,819,685,0,1466,1106,742,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,
营业利润(万元),898,154,-278,181,7,-87,-829,-826,-191,57,-7366,-7049,-5662,-178,-7280,-7387,-6574,-4148,-19163,-5154,-2102,-1622,-529,2291,2145,1812,1578,3452,3187,2064,4309,6686,5937,3583,8483,11055,7505,3141,4740,7787,5734,2428,12673,17642,11344,4561,9218,5932,4223,1451,5128,4168,3828,2194,
营业外收入(万元),371,160,1449,415,315,191,1901,1155,477,164,10974,1884,1400,442,4118,1183,689,285,9136,762,437,132,1020,501,355,181,3192,1208,397,25,3450,906,560,135,2723,1239,112,71,4544,1223,519,430,1269,288,204,169,1385,877,834,727,426,129,112,74,
营业外支出(万元),492,7,143,86,19,2,58,27,23,21,410,201,141,30,118,75,47,17,239,162,80,49,314,235,132,29,284,266,241,32,516,184,102,35,393,250,227,32,459,337,149,112,1278,611,456,44,200,64,45,2,169,199,112,73,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,3,--,31,--,8,--,58,--,24,--,57,--,--,--,53,--,4,--,5,3,--,--,207,18,3,--,66,51,44,0,22,1,--,--,375,101,6,--,91,0,0,0,0,--,0,0,
利润总额(万元),777,307,1029,510,303,102,1013,302,263,200,3198,-5365,-4402,234,-3280,-6279,-5932,-3879,-10266,-4554,-1745,-1539,177,2557,2367,1964,4486,4394,3343,2057,7242,7409,6396,3682,10813,12044,7390,3180,8825,8673,6104,2746,12664,17319,11091,4686,10403,6745,5012,2176,5384,4098,3828,2196,
所得税费用(万元),--,--,-34,-28,-28,--,-5,--,--,--,110,16,--,--,58,85,26,26,124,--,--,--,-25,84,84,3,258,309,305,223,1190,1051,1038,695,2023,2333,1147,549,2099,1067,608,542,2372,3106,1666,547,1670,567,263,156,864,1396,804,508,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,
净利润(万元),777,307,1063,538,331,102,1018,302,263,200,3087,-5381,-4402,234,-3338,-6364,-5959,-3906,-10390,-4554,-1745,-1539,202,2473,2283,1962,4228,4084,3038,1834,6053,6357,5358,2988,8790,9711,6243,2631,6726,7605,5496,2204,10292,14212,9426,4139,8733,6178,4749,2020,4520,2702,3024,1687,
归属于母公司所有者的净利润(万元),777,307,1063,538,331,102,1018,302,263,200,3087,-5381,-4402,234,-3338,-6364,-5959,-3906,-10390,-4554,-1745,-1539,202,2473,2283,1962,4228,4084,3038,1834,6053,6357,5358,2988,8790,9720,6247,2634,6761,7646,5531,2253,10295,14245,9415,4121,8821,6180,4755,2023,4514,2701,3009,1685,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-1539,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-9,-4,-3,-35,-40,-36,-49,-3,-32,10,18,-88,-2,-6,-3,7,2,14,2,
基本每股收益,0.02,0.01,0.03,0.01,0.01,0,0.03,0.01,0.01,0.01,0.08,-0.13,-0.11,0.01,-0.08,-0.16,-0.15,-0.1,-0.26,-0.11,-0.04,-0.04,0.01,0.06,0.06,0.05,0.11,0.1,0.08,0.05,0.15,0.16,0.13,0.07,0.22,0.24,0.16,0.08,0.17,0.19,0.14,0.06,0.26,0.35,0.23,0.1,0.22,0.15,0.12,0.05,0.09,0.08,0.09,0.04,
稀释每股收益,0.02,0.01,0.03,0.01,0.01,0,0.03,0.01,0.01,0.01,0.08,-0.13,-0.11,0.01,-0.08,-0.16,-0.15,-0.1,-0.26,-0.11,-0.04,-0.04,0.01,0.06,0.06,0.05,0.11,0.1,0.08,0.05,0.15,0.16,0.13,0.07,0.22,0.24,0.16,0.08,0.17,0.19,0.14,0.06,0.26,0.35,0.23,0.1,0.22,0.15,0.12,0,0.09,0.08,0.09,0,
