报告日期,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,--,--,--,--,0,--,0,--,--,0,0,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--,
研发费用(万元),634,330,1373,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,--,--,--,--,0,--,0,--,--,0,0,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,--,--,--,--,0,--,0,--,--,0,0,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,--,--,--,--,0,--,0,--,--,0,0,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,--,--,--,--,0,--,0,--,--,0,0,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,--,--,--,--,0,--,0,--,--,0,0,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--,
营业税金及附加(万元),408,254,823,621,410,264,893,809,446,382,627,259,150,36,1549,267,174,23,2084,1516,1120,511,2123,1462,911,461,2487,1740,1153,633,3464,2561,1831,950,3320,2396,1802,928,3438,2651,1698,918,3501,2445,1340,578,3519,2443,1673,825,2882,2008,1387,928,
销售费用(万元),901,446,2691,1877,1266,711,2846,1983,1236,759,2743,1809,1229,659,7605,5334,4032,2244,9630,7104,4871,2548,10647,8127,5650,3152,12794,9309,6181,2641,16979,11648,7366,2797,17360,12543,9085,4101,19753,13567,8556,3438,19373,13688,9162,4296,18538,12347,7556,3168,14412,9903,7077,3568,
管理费用(万元),3834,2031,8028,6575,4378,2174,7362,5938,4664,2566,7704,5532,3644,1856,17115,10238,7155,3304,16467,12140,8159,4173,15729,11437,7676,3671,15467,10528,7093,3286,20339,13120,7786,3956,15292,11364,7554,4353,12541,7603,4116,1611,9442,7603,5342,2456,7079,5166,3738,1550,7113,4919,3544,1520,
财务费用(万元),1122,416,3285,2427,2059,1255,3441,2565,1862,793,3660,2564,1602,843,8356,6666,5193,1967,9146,6886,5028,2051,10953,7875,5240,1979,11146,7751,5865,2102,8228,5858,3555,1372,6997,4886,3144,1796,5133,3843,2375,321,5704,5051,3413,1752,4615,3829,2211,1382,3175,2443,1725,936,
资产减值损失(万元),--,--,3470,41,41,--,1444,149,149,--,34,-28,-26,-2,727,895,2,--,2597,-107,-107,--,919,8,8,--,-158,241,445,--,96,103,342,--,158,-52,342,--,-551,-826,-826,--,2954,63,63,--,248,438,438,0,1662,202,202,--,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,--,--,--,--,0,--,0,--,--,0,55,--,--,--,
投资收益(万元),-1079,-175,5878,6146,6083,105,348,296,199,91,313,231,122,59,49875,2244,1172,872,3193,2637,1716,214,3836,3534,2896,821,4304,3240,1979,1010,3496,3456,2405,463,3717,3243,3967,1407,1977,1146,350,-47,5796,892,945,80,5722,2026,1061,281,1865,1482,1358,787,
对联营企业和合营企业的投资收益(万元),-1079,-175,-38,6146,6083,105,348,296,199,91,313,231,122,59,1244,2244,1172,872,3234,2657,1736,214,3877,3584,2940,821,4405,3290,2029,1010,3597,3506,2455,463,3302,3294,4018,1407,2077,1196,401,-47,5897,842,0,80,5823,2026,1061,281,2078,1604,1361,787,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,--,--,--,--,0,--,0,--,--,0,0,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--,
营业利润(万元),-3691,-1579,1201,6529,6671,23,1600,1508,1196,925,1601,1443,894,452,23463,-14079,-7030,-1731,-15382,-9670,-5679,-3498,-10130,-6142,-3354,-1765,-14575,-6033,-3326,54,-17807,-4953,-109,27,816,-6,1128,-0,-1347,-631,79,-786,-20130,-897,-257,-643,1029,992,1260,1236,2174,2515,1985,1324,
营业外收入(万元),23,29,40,36,36,34,47,76,44,37,126,53,46,8,1142,884,124,63,2404,97,41,25,11196,124,91,51,390,109,38,14,621,181,163,13,784,428,222,53,2341,1604,1307,874,35465,2051,1549,855,1012,844,84,19,960,46,37,6,
营业外支出(万元),--,--,46,4,8,0,45,-8,17,-41,196,124,32,3,71,40,37,8,373,359,335,9,96,78,3,2,47,35,16,14,1227,87,50,4,155,47,29,19,544,276,103,44,273,197,163,49,564,341,16,4,213,94,78,27,
非流动资产处置损失(万元),--,--,--,--,--,--,--,14,14,--,0,--,--,--,43,20,2,--,34,34,11,9,32,22,--,--,14,14,7,6,35,2,3,--,50,0,16,8,394,89,59,24,--,78,47,46,145,138,7,0,13,9,9,--,
利润总额(万元),-3668,-1550,1195,6561,6700,56,1602,1592,1223,1004,1531,1372,908,457,24534,-13235,-6942,-1675,-13352,-9933,-5973,-3483,970,-6096,-3266,-1716,-14232,-5959,-3304,53,-18413,-4859,4,36,1445,375,1321,34,449,697,1283,45,15062,958,1130,163,1477,1495,1327,1251,2921,2467,1944,1302,
所得税费用(万元),21,21,105,76,56,14,120,91,60,11,261,44,30,11,441,324,134,13,3,22,22,--,-37,8,8,--,57,--,--,--,504,-40,-76,--,245,25,25,--,-501,196,196,0,-679,79,78,6,319,-35,-134,-44,-133,-15,3,12,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--,
净利润(万元),-3688,-1570,1090,6485,6643,42,1482,1500,1163,993,1271,1328,878,446,24093,-13559,-7076,-1689,-13354,-9955,-5995,-3483,1007,-6104,-3273,-1716,-14289,-5959,-3304,53,-18917,-4819,80,36,1200,350,1296,34,950,500,1087,45,15740,879,1052,157,1158,1531,1461,1295,3054,2482,1942,1290,
归属于母公司所有者的净利润(万元),-3688,-1570,1054,6449,6608,6,1438,1460,1142,982,1227,1282,850,440,24074,-13581,-7089,-1690,-13359,-9962,-5996,-3474,1206,-6148,-3313,-1738,-14372,-6038,-3371,51,-18844,-4757,136,85,1196,349,1339,62,1053,557,1119,50,15732,908,1036,123,1206,1615,1519,1344,3120,2548,1982,1337,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,36,36,36,36,45,40,21,11,44,46,28,6,20,22,13,2,5,8,1,-8,-199,45,39,22,84,79,67,2,-73,-62,-56,-49,4,1,-43,-28,-103,-56,-32,-6,8,-29,15,35,-48,-84,-57,-49,-65,-66,-40,-47,
基本每股收益,-0.31,-0.13,0.09,0.54,0.55,0,0.12,0.12,0.1,0.08,0.1,0.11,0.07,0.04,2.02,-1.14,-0.59,-0.14,-1.12,-0.83,-0.5,-0.29,0.1,-0.52,-0.07,-0.04,-0.3,-0.13,-0.07,0,-0.4,-0.1,0,0,0.03,0.01,0.03,0,0.02,0.01,0.02,0,0.33,0.02,0.02,0,0.03,0.03,0.03,0.03,0.07,0.05,0.04,0.03,
稀释每股收益,-0.31,-0.13,0.09,0.54,0.55,0,0.12,0.12,0.1,0.08,0.1,0.11,0.07,0.04,2.02,-1.14,-0.59,-0.14,-1.12,-0.83,-0.5,-0.29,0.1,-0.52,-0.07,-0.04,-0.3,-0.13,-0.07,0,-0.4,-0.1,0,0,0.03,0.01,0.03,0,0.02,0.01,0.02,0,0.33,0.02,0.02,0,0.03,0.03,0.03,0.03,0.07,0.05,0.04,0.03,
