报告日期,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),4,1,10,7,5,1,7,4,1,--,3,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,4,0,--,--,--,--,--,--,123,80,80,25,74,19,1,--,95,63,21,19,103,76,44,8,142,192,93,14,
销售费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,3,3,0,0,7,4,2,0,0,0,0,0,1262,1153,891,455,
管理费用(万元),433,164,658,490,332,146,791,543,394,144,876,668,512,223,894,607,247,101,544,367,264,119,489,316,199,76,525,332,253,108,499,367,272,119,1280,832,534,265,1105,729,477,274,989,716,425,195,1053,724,535,278,1449,1179,877,437,
财务费用(万元),1524,722,3455,2529,1566,771,3884,2890,1889,913,4351,3367,2189,935,2172,1013,-0,-0,-11,-6,-8,-4,-21,-15,-4,-2,235,229,160,82,351,266,180,88,788,725,481,206,1083,743,488,300,956,725,412,251,605,858,541,368,1902,1122,772,406,
资产减值损失(万元),--,23,154,165,163,104,-15,442,300,131,455,251,184,--,263,9,9,--,9,1,1,-3,2497,2514,2514,-2,-23,10,32,--,1852,14,14,--,-338,-332,-332,0,1515,-192,-192,-228,617,-33,-33,--,-204,--,--,0,1470,--,--,0,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
投资收益(万元),948,492,1966,1266,811,442,1380,616,435,312,1112,613,444,177,531,566,364,72,1099,865,612,54,3348,2869,2803,-36,1364,1641,1674,-433,-3348,-1875,-990,-131,566,61,38,112,60,355,227,132,3309,398,263,79,18,726,554,4,5844,-182,-126,193,
对联营企业和合营企业的投资收益(万元),948,492,1950,1251,796,442,1380,616,435,312,1112,613,444,177,531,566,364,72,1099,865,612,54,492,33,-33,-36,-744,-467,-434,-433,-3348,-1875,-990,-131,566,61,38,112,60,355,227,132,-1241,398,263,79,-570,--,--,4,-314,--,--,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),1113,775,2728,2037,1933,905,3004,1823,1118,532,308,227,61,325,360,400,123,-14,616,504,355,-57,474,104,89,-108,736,735,1229,-623,-6049,-2523,-1456,-338,1995,1397,1393,476,-2109,-419,-1195,-664,862,-376,314,265,1125,824,354,-538,685,-4082,-2153,-862,
营业外收入(万元),--,--,52,--,--,--,--,1,1,--,--,--,--,--,1,1,1,--,0,0,0,0,274,392,392,--,0,0,--,--,1,--,--,--,1,25,25,0,127,1,1,1,5,4,4,--,42,1,1,1,0,0,0,0,
营业外支出(万元),--,--,0,--,--,--,2,2,0,--,6,2,1,--,15,2,--,--,--,--,--,--,40,0,0,0,0,--,--,--,1,--,--,--,0,1,1,0,17,1,1,1,32,15,8,--,48,47,46,46,453,--,--,0,
非流动资产处置损失(万元),--,--,--,--,--,--,--,0,--,--,--,1,--,--,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,1,--,--,--,--,--,--,46,45,--,--,--,0,
利润总额(万元),1113,775,2780,2037,1933,905,3002,1822,1119,532,302,225,60,325,347,399,124,-14,616,504,355,-57,708,496,482,-108,736,735,1229,-623,-6050,-2523,-1456,-338,1995,1421,1418,476,-1999,-419,-1195,-664,835,-387,310,265,1120,777,308,-583,232,-4082,-2153,-862,
所得税费用(万元),10,30,12,109,109,60,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7,--,--,--,--,--,--,--,354,260,221,0,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),1103,745,2769,1928,1824,845,3002,1822,1119,532,302,225,60,325,347,399,124,-14,616,504,355,-57,708,496,482,-108,729,735,1229,-623,-6050,-2523,-1456,-338,1642,1161,1197,476,-2000,-419,-1195,-664,835,-387,310,265,1120,777,308,-583,232,-4082,-2153,-862,
归属于母公司所有者的净利润(万元),1104,745,2770,1928,1824,844,3003,1823,1119,533,291,214,48,312,336,389,124,-15,627,513,361,-54,718,500,487,-107,721,766,1229,-623,-6043,-2516,-1450,-338,866,483,577,187,-2272,-371,-739,-403,1401,-318,110,84,234,283,98,-525,581,-3815,-2042,-862,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-0,-0,-2,0,0,0,-2,-1,-1,-0,11,12,12,13,11,9,-0,0,-12,-9,-6,-4,-10,-4,-6,-1,8,-31,-0,0,-7,-6,-6,-0,776,678,620,289,272,-47,-456,-261,-566,-69,200,181,885,494,210,-58,-349,-267,-110,0,
基本每股收益,0.03,0.02,0.08,0.06,0.05,0.02,0.09,0.05,0.03,0.02,0.01,0.01,0,0.01,0.01,0.01,0,-0,0.02,0.01,0.01,-0,0.02,0.01,0.01,-0,0.02,0.02,0.04,-0.02,-0.17,-0.07,-0.04,-0.01,0.02,0.01,0.02,0.01,-0.07,-0.01,-0.02,-0.01,0.04,-0.01,0,0,0.01,0.01,0,-0.02,0.02,-0.11,-0.06,0,
稀释每股收益,0.03,0.02,0.08,0.06,0.05,0.02,0.09,0.05,0.03,0.02,0.01,0.01,0,0.01,0.01,0.01,0,-0,0.02,0.01,0.01,-0,0.02,0.01,0.01,-0,0.02,0.02,0.04,-0.02,-0.17,-0.07,-0.04,-0.01,0.02,0.01,0.02,0.01,-0.07,-0.01,-0.02,-0.01,0.04,-0.01,0,0,0.01,0.01,0,0,0.02,-0.11,-0.06,0,
