报告日期,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),22592,11389,46510,38915,19075,5545,12622,9314,6198,2639,5553,-5076,-3400,1349,-17201,-6907,1470,1938,48666,26490,25973,9732,85475,63587,33717,14441,100419,67573,44013,10006,88392,63846,47579,17608,96328,52734,36453,13797,81313,55383,33781,13323,81053,48250,29945,13842,61854,42535,26668,9684,66172,41905,24304,11186,
营业外收入(万元),74,9,1214,1125,419,293,808,977,455,428,2617,990,684,43,2903,1674,629,476,2407,1284,1219,150,2185,526,420,103,1914,920,799,370,2868,286,147,7,1211,300,221,19,2573,406,349,210,1407,154,102,94,1277,414,17,4,554,614,115,1,
营业外支出(万元),522,89,717,326,259,27,164,-126,28,25,427,344,196,100,521,320,216,124,940,600,455,143,1063,690,491,114,1051,772,524,172,733,785,594,139,930,666,506,153,659,709,287,152,517,629,493,94,534,325,209,108,1043,919,322,74,
非流动资产处置损失(万元),--,--,--,--,--,--,--,3,2,0,6,--,18,0,50,--,30,--,43,--,--,--,1,--,--,--,305,--,36,--,23,--,--,--,7,--,--,--,63,--,0,--,32,--,--,--,15,--,--,0,161,--,--,--,
利润总额(万元),22144,11308,47007,39714,19235,5812,13266,10417,6626,3042,7742,-4430,-2911,1292,-14819,-5553,1882,2291,50133,27174,26738,9739,86597,63424,33646,14430,101282,67721,44287,10204,90528,63347,47132,17475,96609,52369,36168,13663,83228,55080,33843,13381,81943,47775,29554,13842,62597,42624,26476,9581,65682,41601,24097,11112,
所得税费用(万元),3678,1805,5593,5403,3198,931,1084,586,653,659,1051,34,-283,549,-2416,1154,1129,880,7739,4158,3967,1994,13115,9491,4768,2137,15146,10741,6905,1666,13111,9648,7145,2851,15180,7810,5577,2169,12740,8302,5030,1954,11628,8530,4989,2165,14908,9026,5650,2225,16524,11291,6467,3049,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),18467,9503,41414,34311,16037,4881,12182,9831,5973,2383,6691,-4464,-2628,743,-12403,-6706,753,1411,42395,23016,22770,7744,73482,53933,28878,12293,86136,56980,37383,8538,77417,53699,39986,14625,81429,44559,30591,11494,70487,46779,28813,11427,70315,39245,24565,11677,47689,33599,20826,7355,49158,30310,17630,8063,
归属于母公司所有者的净利润(万元),16033,7788,34582,29182,12851,3904,6875,6399,4400,1675,3196,-6034,-3125,662,-16281,-8928,-1028,770,35208,18397,19617,6730,65336,46463,23293,9255,73510,50908,33728,7361,64039,41896,32471,11313,68018,37845,25582,9538,58352,39303,23878,9670,57365,31487,19428,9400,38007,26688,17011,5986,44239,28009,16088,7344,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),2434,1715,6832,5129,3186,977,5307,3432,1573,708,3496,1571,498,81,3878,2221,1782,641,7187,4620,3153,1014,8147,7470,5585,3038,12626,6073,3655,1177,13379,11803,7516,3312,13411,6714,5009,1955,12136,7476,4935,1757,12950,7759,5137,2277,9682,6911,3815,1369,4919,2301,1543,720,
基本每股收益,0.21,0.1,0.46,0.39,0.17,0.05,0.09,0.09,0.06,0.02,0.04,-0.08,-0.04,0.01,-0.22,-0.12,-0.01,0.01,0.47,0.24,0.26,0.09,0.87,0.62,0.31,0.12,0.97,0.68,0.45,0.12,1.02,0.67,0.52,0.23,1.41,0.78,0.53,0.26,1.57,1.06,0.64,0.26,1.54,0.85,0.52,0.25,1.02,0.72,0.59,0.21,1.19,0.75,0.56,0.26,
稀释每股收益,0.21,0.1,0.46,0.39,0.17,0.05,0.09,0.09,0.06,0.02,0.04,-0.08,-0.04,0.01,-0.22,-0.12,-0.01,0.01,0.47,0.24,0.26,0.09,0.87,0.62,0.31,0.12,0.97,0.68,0.45,0.12,1.02,0.67,0.52,0.23,1.41,0.78,0.53,0.26,1.57,1.06,0.64,0.26,1.54,0.85,0.52,0.25,1.02,0.72,0.59,0.21,1.19,0.75,0.56,0.26,
