报告日期,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,
研发费用(万元),2256,247,1718,981,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,
营业税金及附加(万元),992,537,2507,2061,1471,891,2570,1849,1258,520,1925,550,379,148,1078,837,547,189,784,582,407,203,998,791,500,178,559,372,308,154,798,620,423,178,1282,911,589,193,1457,1202,831,495,525,367,170,75,409,279,213,78,456,378,297,145,
销售费用(万元),5580,2877,12673,9077,5884,2760,13157,8680,5683,2697,13401,8813,5937,2909,13226,10143,7709,3279,15429,10786,7425,4152,17796,13109,8915,4728,18287,11968,8257,4409,17859,13470,8850,5519,20623,14741,11849,6897,21318,16425,11170,4735,13860,9644,6142,3329,15012,10300,7201,4219,10652,6921,5265,3131,
管理费用(万元),6820,4267,18707,11796,8458,4212,23100,14081,8182,3823,19819,12867,10026,4607,20589,15581,11104,4870,23265,16489,10755,6214,20328,15569,10683,5488,17782,13430,8969,5185,18941,13283,8971,4632,22914,14763,9989,5175,23964,14527,9942,3727,13525,9052,5727,2595,14517,9277,6726,3678,14696,9808,6539,3368,
财务费用(万元),829,664,1578,864,449,285,1862,1174,728,351,1282,1052,633,344,1463,1205,866,500,2774,2045,1358,513,3453,2578,1813,954,2892,2571,1797,791,1420,1360,869,427,2683,2310,1431,636,2352,1616,934,380,2513,2453,1721,851,5920,2813,1986,1007,3919,2965,2035,1032,
资产减值损失(万元),--,-2,29673,1411,1385,--,6869,72,72,--,3138,-109,129,15,1344,-38,19,--,6524,64,--,--,243,-500,-500,-500,702,-17,-17,--,996,-1,-1,--,762,116,294,--,2571,324,49,1,475,-23,--,--,6011,-5,0,0,5750,--,0,0,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,0,
投资收益(万元),--,--,--,--,--,--,--,-75,--,--,-4,--,--,--,266,266,266,266,--,--,--,--,-15,-15,-15,-15,--,--,--,--,-481,-124,-124,-0,1155,3,5,6,-42,-33,-22,-11,2502,-143,-137,65,-6489,-746,-704,-89,-2050,-52,-136,-68,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,-196,--,--,65,--,--,0,0,--,--,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,
营业利润(万元),69,1422,-20604,-1228,-1299,248,-4646,-6846,-1305,1315,-9155,-3596,-1518,1021,2589,1005,1335,987,-18216,-2254,2305,1654,2343,781,1022,308,3494,2981,2101,1959,9448,10310,9750,7029,29214,24139,17335,8785,17412,15195,10272,5275,6741,2473,2411,441,-17725,2326,1513,670,-7312,814,782,475,
营业外收入(万元),249,12,366,346,155,123,10406,11727,4550,103,18521,583,469,244,2963,2455,2257,272,746,477,303,226,5030,1701,1503,1102,660,592,420,309,2304,730,582,298,2406,1115,411,116,3629,3428,3149,28,1039,614,372,475,477,142,176,40,763,273,253,36,
营业外支出(万元),47,27,380,250,19,11,779,403,89,55,2682,94,42,9,476,252,202,7,145,43,32,6,3063,143,68,49,148,103,209,157,1859,586,328,90,749,702,299,109,1300,638,436,122,440,110,56,1,107,29,79,3,482,95,148,2,
非流动资产处置损失(万元),--,--,--,--,--,--,--,356,25,24,2456,34,8,1,50,15,10,1,34,29,26,0,2960,72,31,28,52,33,12,12,--,--,--,--,504,--,--,--,918,--,0,--,--,--,--,--,--,--,0,0,--,--,0,0,
利润总额(万元),271,1407,-20618,-1132,-1163,360,4981,4478,3156,1362,6684,-3107,-1091,1256,5076,3209,3390,1252,-17615,-1820,2576,1874,4310,2339,2458,1361,4006,3470,2312,2111,9893,10454,10004,7237,30870,24552,17447,8792,19741,17984,12984,5182,7341,2977,2727,915,-17354,2439,1610,706,-7030,991,887,509,
所得税费用(万元),1248,791,5769,1412,1225,839,2457,1507,1300,371,3250,600,488,323,1766,1268,1079,402,429,563,508,716,1986,797,663,376,1616,1097,800,416,3345,2273,1820,1186,6222,4649,3869,2026,5803,6467,4029,1669,2540,1851,1288,378,1989,1283,860,101,1753,45,154,39,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,
净利润(万元),-977,616,-26386,-2544,-2388,-478,2524,2971,1857,991,3434,-3707,-1578,933,3310,1941,2311,850,-18044,-2383,2068,1157,2324,1542,1795,985,2390,2373,1513,1695,6548,8180,8184,6051,24648,19903,13578,6767,13938,11517,8956,3513,4801,1126,1439,537,-19343,1155,749,605,-8783,947,733,470,
归属于母公司所有者的净利润(万元),-986,246,-11766,-4142,-2442,-513,2809,240,306,273,607,-3793,-2049,227,857,302,950,185,-15249,-2878,706,339,524,195,774,437,734,410,222,657,2355,3913,4395,3422,17308,13905,9248,4452,13043,10137,7659,2841,3660,137,696,516,-18044,364,304,514,-8514,814,674,429,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),9,370,-14620,1598,55,35,-286,2732,1551,718,2827,86,471,707,2453,1639,1361,665,-2795,495,1362,818,1801,1347,1021,548,1657,1962,1291,1037,4193,4267,3789,2629,7340,5998,4330,2315,895,1380,1296,672,1140,989,743,21,-1299,791,446,91,-270,133,59,41,
基本每股收益,-0.02,0,-0.18,-0.06,-0.04,-0.01,0.04,0,0,0,0.01,-0.06,-0.03,0,0.01,0,0.01,0,-0.24,-0.05,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0,0.01,0.04,0.06,0.07,0.05,0.27,0.22,0.14,0.07,0.2,0.16,0.12,0.04,0.06,0,0.01,0.01,-0.28,0.01,0,0.01,-0.13,0.01,0.01,0.01,
稀释每股收益,-0.02,0,-0.18,-0.06,-0.04,-0.01,0.04,0,0,0,0.01,-0.06,-0.03,0,0.01,0,0.01,0,-0.24,-0.05,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0,0.01,0.04,0.06,0.07,0.05,0.27,0.22,0.14,0.07,0.2,0.16,0.12,0.04,0.06,0,0.01,0.01,-0.28,0.01,0,0.01,-0.13,0.01,0.01,0.01,
