报告日期,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业利润(万元),-5290,-3700,2629,-859,-352,-3456,3632,1568,-722,-2165,453,-1524,-1776,-1642,-968,-1642,-823,-1300,164,-348,-415,-1202,2148,297,79,-850,2684,1718,1354,230,1526,2163,1623,559,4930,3082,1699,349,2816,2531,1509,360,1250,1264,779,248,-9629,962,574,136,-481,798,559,-637,
营业外收入(万元),131,52,299,398,283,3133,370,443,277,201,1545,738,386,214,2003,638,307,199,745,620,475,49,559,274,193,102,608,263,121,60,2117,164,134,104,357,159,126,110,513,90,34,25,1009,73,36,11,11174,170,59,26,406,173,200,98,
营业外支出(万元),24,15,37,35,31,5,35,84,93,69,101,69,8,3,24,17,8,8,95,53,41,3,89,84,60,32,91,53,38,20,27,13,6,2,99,31,24,3,86,60,30,3,44,27,17,3,150,83,56,34,175,93,67,20,
非流动资产处置损失(万元),--,--,--,--,--,--,--,62,69,65,2,2,2,--,6,3,4,--,13,--,11,--,2,--,--,--,16,5,4,0,7,6,--,0,6,1,1,0,32,24,--,--,--,11,4,--,--,--,--,0,--,--,--,--,
利润总额(万元),-5183,-3663,2891,-497,-101,-328,3967,1928,-538,-2033,1897,-855,-1398,-1430,1011,-1020,-524,-1109,815,220,19,-1156,2618,487,212,-781,3202,1927,1437,269,3616,2314,1751,661,5188,3210,1800,456,3243,2562,1512,381,2215,1310,797,257,1395,1049,577,128,-250,878,692,-558,
所得税费用(万元),207,39,479,183,165,2,1137,620,320,27,1109,487,324,94,1490,1074,842,284,1667,743,525,345,1323,752,360,18,1338,400,202,25,1279,442,276,56,1252,509,317,38,918,447,290,106,576,379,288,22,546,109,139,42,283,243,192,29,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),-5390,-3703,2411,-680,-265,-331,2829,1307,-859,-2061,788,-1342,-1721,-1524,-479,-2095,-1366,-1393,-852,-523,-506,-1501,1295,-265,-148,-799,1864,1528,1234,245,2337,1872,1475,605,3936,2701,1483,419,2325,2115,1222,275,1639,931,509,235,849,939,437,86,-533,635,500,-588,
归属于母公司所有者的净利润(万元),-5753,-3684,586,-1837,-1042,-641,1189,34,-1325,-2072,-643,-2230,-2111,-1587,-1659,-2818,-1661,-1396,-1898,-1334,-942,-1501,490,-811,-272,-721,554,498,604,41,1082,829,765,341,2371,1570,826,177,1067,961,530,45,645,219,74,29,394,203,6,-104,-2429,299,347,-576,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),363,-19,1825,1156,777,310,1641,1274,466,11,1432,888,390,62,1180,724,296,3,1045,811,435,1,805,546,124,-77,1311,1030,631,203,1255,1044,710,263,1565,1130,658,241,1259,1154,692,230,995,712,435,206,456,737,431,190,1896,336,153,-11,
基本每股收益,-0.27,-0.17,0.03,-0.09,-0.05,-0.03,0.06,0,-0.06,-0.1,-0.03,-0.1,-0.1,-0.07,-0.08,-0.13,-0.08,-0.07,-0.09,-0.06,-0.04,-0.07,0.02,-0.04,-0.01,-0.03,0.03,0.02,0.03,0,0.05,0.04,0.04,0.02,0.11,0.07,0.04,0.01,0.05,0.05,0.02,0,0.03,0.01,0,0,0.02,0.01,0,-0.01,-0.11,0.01,0.02,-0.03,
稀释每股收益,-0.27,-0.17,0.03,-0.09,-0.05,-0.03,0.06,0,-0.06,-0.1,-0.03,-0.1,-0.1,-0.07,-0.08,-0.13,-0.08,-0.07,-0.09,-0.06,-0.04,-0.07,0.02,-0.04,-0.01,-0.03,0.03,0.02,0.03,0,0.05,0.04,0.04,0.02,0.11,0.07,0.04,0.01,0.05,0.05,0.02,0,0.03,0.01,0,0,0.02,0.01,0,-0.01,-0.11,0.01,0.02,-0.03,
